date,time_index,grid_purchase_kwh,price_yuan_per_kwh,grid_cost_yuan
2025-02-01,104,494.315375872501,0.9862,487.4938236854605
2025-02-01,105,507.1560267861829,0.976,494.9842821433145
2025-02-01,106,493.81462538158826,1.0742,530.4556705849021
2025-02-01,107,0.0,1.2313,0.0
2025-02-01,108,0.0,1.2561,0.0
2025-02-01,109,0.0,1.2447,0.0
2025-02-01,110,0.0,1.2545,0.0
2025-02-01,111,0.0,1.2522,0.0
2025-02-01,112,0.0,1.2881,0.0
2025-02-01,113,0.0,1.3466,0.0
2025-02-01,114,0.0,1.3523,0.0
2025-02-01,115,0.0,1.3445,0.0
2025-02-01,116,0.0,1.3483,0.0
2025-02-01,117,0.0,1.349,0.0
2025-02-01,118,0.0,1.3473,0.0
2025-02-01,119,0.0,1.3482,0.0
2025-02-01,120,0.0,1.3513,0.0
2025-02-01,121,0.0,1.34,0.0
2025-02-01,122,0.0,1.3489,0.0
2025-02-01,123,0.0,1.3952,0.0
2025-02-01,124,118.90791809441924,1.2226,145.37682066223695
2025-02-01,125,536.1547947170772,0.9332,500.3396544299764
2025-02-01,126,514.8280926531604,0.9068,466.8461144178859
2025-02-01,127,504.6661632303666,0.9371,472.9226615631765
2025-02-01,128,520.9476758088467,0.9371,488.1800670004703
2025-02-01,129,506.72953515164534,0.9871,500.1927241481891
2025-02-01,130,480.4601789442364,0.7764,373.02928293230514
2025-02-01,131,1118.15241148239,0.4209,470.63034999293797
2025-02-01,132,1237.2227745019918,0.3859,477.44426868031866
2025-02-01,133,442.9997631135109,0.4368,193.50229652798157
2025-02-01,134,1307.9939279195132,0.4198,549.0958509406116
2025-02-01,135,1274.012827151634,0.4186,533.301769445674
2025-02-01,136,432.3408964689659,0.4241,183.35577419248844
2025-02-01,137,441.20645571989485,0.4237,186.93917528851946
2025-02-01,138,419.61151591473487,0.4248,178.25097196057936
2025-02-01,139,429.5536631777369,0.424,182.13075318736043
2025-02-01,140,457.50380600995896,0.422,193.06660613620267
2025-02-01,141,433.9236858622643,0.424,183.98364280560006
2025-02-01,142,506.5282012795746,0.4271,216.3381947665063
2025-02-01,143,622.7042775937115,0.4276,266.26834909907103
2025-02-02,0,1465.013384239042,0.4248,622.3376856247451
2025-02-02,1,1444.007705237187,0.4245,612.981270873186
2025-02-02,2,1448.704961745826,0.4269,618.4521481692932
2025-02-02,3,1468.7757895663121,0.4272,627.4610173027286
2025-02-02,4,1478.3427791923486,0.4271,631.4002009930521
2025-02-02,5,1491.7315620717939,0.4285,639.2069743477637
2025-02-02,6,641.9253887454682,0.4311,276.73403508817137
2025-02-02,7,658.9278606400558,0.4302,283.470765647352
2025-02-02,8,1500.1426356462578,0.4279,641.9110337930337
2025-02-02,9,638.6763181966791,0.4312,275.39722840640803
2025-02-02,10,624.8143338625852,0.4333,270.7320508626582
2025-02-02,11,659.3477214755173,0.4311,284.2448027280955
2025-02-02,12,1487.9225132116658,0.4293,638.7651349217681
2025-02-02,13,699.8764745421955,0.4324,302.6265875920453
2025-02-02,14,684.5645249958516,0.4367,298.94932806568835
2025-02-02,15,696.2746190134372,0.4348,302.74020434704255
2025-02-02,16,703.91385449139,0.4335,305.14665592201754
2025-02-02,17,691.7632090406759,0.4357,301.40123017902243
2025-02-02,18,676.3871155699931,0.4374,295.85172435031495
2025-02-02,19,684.7335579244731,0.4371,299.2970381687872
2025-02-02,20,706.1353994291544,0.4356,307.5925799913397
2025-02-02,21,684.2414926287903,0.4353,297.8503217413124
2025-02-02,22,671.2315417752175,0.436,292.6569522139948
2025-02-02,23,693.1104268973467,0.4378,303.44374489565837
2025-02-02,24,701.3444759744727,0.4401,308.66170387636544
2025-02-02,25,690.9719444419994,0.4389,303.26758641559354
2025-02-02,26,710.9628755219134,0.4364,310.264198877763
2025-02-02,27,719.6499253514206,0.4393,316.1422122068791
2025-02-02,28,713.0330482181907,0.4422,315.30321392208396
2025-02-02,29,698.3247338158372,0.4395,306.9137205120605
2025-02-02,30,708.6123563668241,0.4333,307.0417340137449
2025-02-02,31,732.3687902055932,0.4439,325.09850597226284
2025-02-02,32,727.687189892301,0.4301,312.9782603726787
2025-02-02,33,1546.3109292557233,0.3713,574.1452480326501
2025-02-02,34,805.2293397440493,0.5708,459.6249071259033
2025-02-02,35,916.3719631674498,0.9099,833.8068492860626
2025-02-02,36,250.54631145429835,0.9368,234.7117845703867
2025-02-02,37,906.8458400317464,0.8758,794.2155866998036
2025-02-02,38,918.8414747354016,0.8759,804.8132477207382
2025-02-02,39,909.7494241471884,0.8601,782.4754797089967
2025-02-02,40,892.3265503644031,0.8442,753.3020738176291
2025-02-02,41,875.6810473544404,0.8334,729.7925848651906
2025-02-02,42,835.3893029523941,0.8092,675.9970239490774
2025-02-02,43,803.2109289257487,0.7972,640.3197525396068
2025-02-02,44,754.5187963643888,0.7644,576.7541679409387
2025-02-02,45,1510.3509832373627,0.6899,1041.9911433354564
2025-02-02,46,740.2175845348216,0.86,636.5871226999466
2025-02-02,47,86.9549907009831,1.1617,101.01561269733207
2025-02-02,48,22.90354249239101,1.1683,26.758208693860418
2025-02-02,49,0.0,1.0956,0.0
2025-02-02,50,0.0,1.0849,0.0
2025-02-02,51,0.0,1.061,0.0
2025-02-02,52,0.0,1.043,0.0
2025-02-02,53,0.0,1.036,0.0
2025-02-02,54,0.0,1.0147,0.0
2025-02-02,55,0.0,0.9922,0.0
2025-02-02,56,0.0,0.97,0.0
2025-02-02,57,261.2719483066187,0.9422,246.17042969449614
2025-02-02,58,0.0,0.9569,0.0
2025-02-02,59,0.0,0.9977,0.0
2025-02-02,60,0.0,0.9919,0.0
2025-02-02,61,0.0,0.9588,0.0
2025-02-02,62,0.0,0.9549,0.0
2025-02-02,63,0.0,0.9839,0.0
2025-02-02,64,199.7512820344362,0.799,159.60127434551453
2025-02-02,65,983.4795755861744,0.5025,494.1984867320526
2025-02-02,66,1002.2690674738108,0.4662,467.2578392562906
2025-02-02,67,1008.8017409902086,0.5007,505.1070317137975
2025-02-02,68,993.7373880257833,0.4827,479.6770372000456
2025-02-02,69,959.2422916261023,0.4785,458.9974365430899
2025-02-02,70,954.0479173580554,0.4662,444.77713907232544
2025-02-02,71,940.581129940875,0.4432,416.8655567897958
2025-02-02,72,973.7736033217383,0.4411,429.53153642521875
2025-02-02,73,1007.0011483005198,0.4551,458.28622259156657
2025-02-02,74,969.4460118633729,0.4463,432.6637550946233
2025-02-02,75,956.4548685835816,0.4113,393.38988744842715
2025-02-02,76,1014.2738769542273,0.5682,576.310416885392
2025-02-02,77,239.78704236315878,0.8279,198.51969237245913
2025-02-02,78,186.1404688519145,0.8636,160.75090890051337
2025-02-02,79,186.05786429256824,0.8416,156.58629858862543
2025-02-02,80,193.22260804054372,0.8618,166.51924360934058
2025-02-02,81,226.50076405973323,0.8623,195.31160884870795
2025-02-02,82,109.18119589364798,0.9026,98.54694741360666
2025-02-02,83,0.0,0.9754,0.0
2025-02-02,84,0.0,1.0002,0.0
2025-02-02,85,0.0,0.9978,0.0
2025-02-02,86,0.0,1.0271,0.0
2025-02-02,87,0.0,1.0906,0.0
2025-02-02,88,0.0,0.9376,0.0
2025-02-02,89,1312.8237504653687,0.6694,878.8042185615178
2025-02-02,90,1341.3453402477305,0.66,885.2879245635022
2025-02-02,91,1371.064645314108,0.7217,989.4973545231918
2025-02-02,92,1436.0071754275355,0.7308,1049.4340438024428
2025-02-02,93,647.3463580458636,0.7534,487.7107461517536
2025-02-02,94,705.7165431927461,0.7823,552.0820517396853
2025-02-02,95,737.0827494674866,0.8055,593.7201546960604
2025-02-02,96,770.1934009083258,0.8271,637.0269618912762
2025-02-02,97,822.5889291038627,0.8519,700.7635087035807
2025-02-02,98,863.9230120615283,0.8791,759.4747199032895
2025-02-02,99,908.0440736278321,0.9024,819.4189720417556
2025-02-02,100,949.6797400417307,0.9163,870.1915458002379
2025-02-02,101,1000.2584427801439,0.9264,926.6394213915254
2025-02-02,102,1040.5900174211886,0.9462,984.6062744839287
2025-02-02,103,1053.6737144643735,0.9742,1026.4889326311925
2025-02-02,104,1060.2335094040432,0.9862,1045.6022869742674
2025-02-02,105,1092.4219356810218,0.976,1066.2038092246771
2025-02-02,106,958.8226480429533,1.0742,1029.9672885277405
2025-02-02,107,743.8432185320817,1.2313,915.8941549785523
2025-02-02,108,717.0270594804899,1.2561,900.6576894134433
2025-02-02,109,752.6971034894273,1.2447,936.88208471329
2025-02-02,110,740.050987777551,1.2545,928.3939641669376
2025-02-02,111,750.9547596545484,1.2522,940.3455500394255
2025-02-02,112,361.1414769342954,1.2881,465.1863364390659
2025-02-02,113,0.0,1.3466,0.0
2025-02-02,114,0.0,1.3523,0.0
2025-02-02,115,0.0,1.3445,0.0
2025-02-02,116,0.0,1.3483,0.0
2025-02-02,117,0.0,1.349,0.0
2025-02-02,118,0.0,1.3473,0.0
2025-02-02,119,0.0,1.3482,0.0
2025-02-02,120,0.0,1.3513,0.0
2025-02-02,121,0.0,1.34,0.0
2025-02-02,122,0.0,1.3489,0.0
2025-02-02,123,0.0,1.3952,0.0
2025-02-02,124,740.5910063041462,1.2226,905.4465643074491
2025-02-02,125,751.462388927631,0.9332,701.2647013472653
2025-02-02,126,749.8752641050593,0.9068,679.9868894904678
2025-02-02,127,751.286943365163,0.9371,704.0309946274942
2025-02-02,128,774.7382034168777,0.9371,726.0071704219562
2025-02-02,129,754.8082682842584,0.9871,745.0712416233914
2025-02-02,130,706.6386241677465,0.7764,548.6342278038384
2025-02-02,131,1425.2537755917533,0.4209,599.889314146569
2025-02-02,132,1406.793618968998,0.3859,542.8816575601364
2025-02-02,133,587.496473372778,0.4368,256.61845956922946
2025-02-02,134,1442.095050119595,0.4198,605.391502040206
2025-02-02,135,1441.537842096844,0.4186,603.427740701739
2025-02-02,136,596.5243908231488,0.4241,252.98599414809738
2025-02-02,137,1439.967688428178,0.4237,610.1143095870191
2025-02-02,138,588.2435865672815,0.4248,249.88587557378116
2025-02-02,139,599.7211531024166,0.424,254.2817689154246
2025-02-02,140,1454.7580314373104,0.422,613.907889266545
2025-02-02,141,1223.3084890553532,0.424,518.6827993594698
2025-02-02,142,615.7235807876644,0.4271,262.97554135441146
2025-02-02,143,619.08650093503,0.4276,264.72138779981884
2025-02-03,0,1441.1367594866442,0.4248,612.1948954299265
2025-02-03,1,1449.3913020947168,0.4245,615.2666077392073
2025-02-03,2,1435.232913502256,0.4269,612.7009307741131
2025-02-03,3,1453.398010399722,0.4272,620.8916300427612
2025-02-03,4,1456.4482376949693,0.4271,622.0490423195214
2025-02-03,5,636.548203139701,0.4285,272.7609050453618
2025-02-03,6,646.6426472707241,0.4311,278.76764523840916
2025-02-03,7,654.8849097739031,0.4302,281.73148818473317
2025-02-03,8,668.9740409872865,0.4279,286.25399213845986
2025-02-03,9,648.9410203032571,0.4312,279.8233679547645
2025-02-03,10,640.3052977879332,0.4333,277.44428553151147
2025-02-03,11,653.7836688834079,0.4311,281.84613965563716
2025-02-03,12,677.1186259904833,0.4293,290.6870261377145
2025-02-03,13,682.7005527335843,0.4324,295.19971900200187
2025-02-03,14,666.8923277674958,0.4367,291.2318795360654
2025-02-03,15,690.0187916031414,0.4348,300.0201705890459
2025-02-03,16,699.7924446973437,0.4335,303.36002477629853
2025-02-03,17,687.5228478864261,0.4357,299.55370482411587
2025-02-03,18,665.5050739202761,0.4374,291.09191933272876
2025-02-03,19,658.5271816545176,0.4371,287.8422311011896
2025-02-03,20,665.9090529100882,0.4356,290.0699834476344
2025-02-03,21,666.4233041758166,0.4353,290.094064307733
2025-02-03,22,677.804446698387,0.436,295.52273876049674
2025-02-03,23,701.4332106173066,0.4378,307.08745960825684
2025-02-03,24,699.4163922327737,0.4401,307.8131542216437
2025-02-03,25,703.0205724019788,0.4389,308.55572922722854
2025-02-03,26,723.7633413526875,0.4364,315.8503221663128
2025-02-03,27,711.9076836983782,0.4393,312.74104544869755
2025-02-03,28,706.3456983121351,0.4422,312.34606779362616
2025-02-03,29,699.6989101368488,0.4395,307.517671005145
2025-02-03,30,711.543901946653,0.4333,308.31197271348475
2025-02-03,31,733.5223527853019,0.4439,325.61057240139553
2025-02-03,32,715.5623955230946,0.4301,307.76338631448294
2025-02-03,33,1531.3142761233448,0.3713,568.576990724598
2025-02-03,34,778.3849711244882,0.5708,444.3021415178578
2025-02-03,35,886.993013054314,0.9099,807.0749425781204
2025-02-03,36,244.7016083031765,0.9368,229.23646665841574
2025-02-03,37,917.2701323614401,0.8758,803.3451819221493
2025-02-03,38,933.8593252145052,0.8759,817.9673829553851
2025-02-03,39,937.1322519371818,0.8601,806.02744989117
2025-02-03,40,904.176412823892,0.8442,763.3057277059295
2025-02-03,41,844.8177239421321,0.8334,704.071091133373
2025-02-03,42,808.563514853629,0.8092,654.2895962195566
2025-02-03,43,776.2237264535004,0.7972,618.8055547287305
2025-02-03,44,735.0440384167266,0.7644,561.8676629657458
2025-02-03,45,1468.5516484926086,0.6899,1013.1537822950506
2025-02-03,46,691.6635574468531,0.86,594.8306594042937
2025-02-03,47,52.55555300204696,1.1617,61.05378592247796
2025-02-03,48,23.097716301430182,1.1683,26.98506195496088
2025-02-03,49,0.0,1.0956,0.0
2025-02-03,50,0.0,1.0849,0.0
2025-02-03,51,0.0,1.061,0.0
2025-02-03,52,0.0,1.043,0.0
2025-02-03,53,0.0,1.036,0.0
2025-02-03,54,0.0,1.0147,0.0
2025-02-03,55,0.0,0.9922,0.0
2025-02-03,56,0.0,0.97,0.0
2025-02-03,57,178.30781339253153,0.9422,168.00162177844322
2025-02-03,58,0.0,0.9569,0.0
2025-02-03,59,0.0,0.9977,0.0
2025-02-03,60,0.0,0.9919,0.0
2025-02-03,61,0.0,0.9588,0.0
2025-02-03,62,0.0,0.9549,0.0
2025-02-03,63,0.0,0.9839,0.0
2025-02-03,64,181.43184557660328,0.799,144.96404461570603
2025-02-03,65,992.0249234460133,0.5025,498.49252403162166
2025-02-03,66,997.1217148226247,0.4662,464.85814345030764
2025-02-03,67,981.4926554961027,0.5007,491.4333726068986
2025-02-03,68,941.0247226633519,0.4827,454.2326336296
2025-02-03,69,945.5491054149763,0.4785,452.44524694106616
2025-02-03,70,890.1532910357786,0.4662,414.98946428088
2025-02-03,71,843.7794759576847,0.4432,373.96306374444583
2025-02-03,72,894.9210817666451,0.4411,394.74968916726715
2025-02-03,73,906.7377495400859,0.4551,412.6563498156931
2025-02-03,74,862.3848065930271,0.4463,384.88233918246794
2025-02-03,75,836.5667641307361,0.4113,344.0799100869718
2025-02-03,76,876.15179265036,0.5682,497.8294485839346
2025-02-03,77,124.06464039826648,0.8279,102.71311578572481
2025-02-03,78,110.89306926437713,0.8636,95.7672546167161
2025-02-03,79,93.8601966646497,0.8416,78.99274151296919
2025-02-03,80,106.55856567627404,0.8618,91.83217189981298
2025-02-03,81,126.21801303007706,0.8623,108.83779263583544
2025-02-03,82,0.0,0.9026,0.0
2025-02-03,83,0.0,0.9754,0.0
2025-02-03,84,0.0,1.0002,0.0
2025-02-03,85,0.0,0.9978,0.0
2025-02-03,86,0.0,1.0271,0.0
2025-02-03,87,0.0,1.0906,0.0
2025-02-03,88,0.0,0.9376,0.0
2025-02-03,89,1241.9467531826554,0.6694,831.3591565804695
2025-02-03,90,1295.2173089006537,0.66,854.8434238744316
2025-02-03,91,1328.8249241344645,0.7217,959.012947747843
2025-02-03,92,925.5174126032646,0.7308,676.3681251304657
2025-02-03,93,621.9183848670311,0.7534,468.55331115882126
2025-02-03,94,668.7267176709883,0.7823,523.1449112340141
2025-02-03,95,682.7835834626757,0.8055,549.9821764791852
2025-02-03,96,755.100602027989,0.8271,624.5437079373496
2025-02-03,97,821.4194048820507,0.8519,699.7671910190189
2025-02-03,98,857.0713913616705,0.8791,753.4514601460445
2025-02-03,99,880.1473969435106,0.9024,794.2450110018239
2025-02-03,100,931.8832011925342,0.9163,853.884577252719
2025-02-03,101,983.9529214080769,0.9264,911.5339863924424
2025-02-03,102,1034.1993399882037,0.9462,978.5594154968385
2025-02-03,103,1036.1820166604516,0.9742,1009.4485206306119
2025-02-03,104,1047.7613281343956,0.9862,1033.302221806141
2025-02-03,105,1077.0956322964582,0.976,1051.2453371213433
2025-02-03,106,942.4526425574795,1.0742,1012.3826286352445
2025-02-03,107,726.0043080924066,1.2313,893.9291045541803
2025-02-03,108,700.074205790445,1.2561,879.363209893378
2025-02-03,109,739.0151031547043,1.2447,919.8520988966604
2025-02-03,110,726.4190674430247,1.2545,911.2927201072745
2025-02-03,111,751.740980405331,1.2522,941.3300556635555
2025-02-03,112,270.0412424817955,1.2881,347.8401244408008
2025-02-03,113,0.0,1.3466,0.0
2025-02-03,114,0.0,1.3523,0.0
2025-02-03,115,0.0,1.3445,0.0
2025-02-03,116,0.0,1.3483,0.0
2025-02-03,117,0.0,1.349,0.0
2025-02-03,118,0.0,1.3473,0.0
2025-02-03,119,0.0,1.3482,0.0
2025-02-03,120,0.0,1.3513,0.0
2025-02-03,121,0.0,1.34,0.0
2025-02-03,122,0.0,1.3489,0.0
2025-02-03,123,0.0,1.3952,0.0
2025-02-03,124,748.6604821004963,1.2226,915.3123054160667
2025-02-03,125,749.2779108786088,0.9332,699.2261464319178
2025-02-03,126,760.4227542501345,0.9068,689.5513535540221
2025-02-03,127,743.7383232866226,0.9371,696.9571827518942
2025-02-03,128,780.3237122228811,0.9371,731.2413507240619
2025-02-03,129,774.2683705129552,0.9871,764.2803085333381
2025-02-03,130,714.102258949394,0.7764,554.4289938483095
2025-02-03,131,1418.8385546810186,0.4209,597.1891476652407
2025-02-03,132,1398.8206974689933,0.3859,539.8049071532846
2025-02-03,133,594.2773556227662,0.4368,259.5803489360243
2025-02-03,134,1420.1885159739645,0.4198,596.1951390058703
2025-02-03,135,1407.3773074667467,0.4186,589.1281409055803
2025-02-03,136,571.6533961306583,0.4241,242.43820529901217
2025-02-03,137,1429.300073548692,0.4237,605.5944411625808
2025-02-03,138,560.001239400333,0.4248,237.88852649726147
2025-02-03,139,587.4560269240758,0.424,249.08135541580813
2025-02-03,140,1457.6513537267872,0.422,615.1288712727041
2025-02-03,141,1236.8371085923081,0.424,524.4189340431386
2025-02-03,142,610.1646080617555,0.4271,260.6013041031758
2025-02-03,143,586.3072119592107,0.4276,250.70496383375848
2025-02-04,0,1444.9047581758773,0.4248,613.7955412731127
2025-02-04,1,1457.6664011166445,0.4245,618.7793872740156
2025-02-04,2,1451.6356747155824,0.4269,619.7032695360821
2025-02-04,3,1431.195882889056,0.4272,611.4068811702048
2025-02-04,4,1470.8532481947568,0.4271,628.2014223039806
2025-02-04,5,662.5330820123608,0.4285,283.8954256422966
2025-02-04,6,650.4685510338369,0.4311,280.41699235068705
2025-02-04,7,637.2448291426375,0.4302,274.1427254971627
2025-02-04,8,683.6629896134133,0.4279,292.53939325557957
2025-02-04,9,639.1406151970207,0.4312,275.59743327295536
2025-02-04,10,654.1828142321514,0.4333,283.4574134067912
2025-02-04,11,684.0777194820536,0.4311,294.90590486871326
2025-02-04,12,653.8716006664572,0.4293,280.7070781661101
2025-02-04,13,656.007679444741,0.4324,283.657720591906
2025-02-04,14,666.5017590962685,0.4367,291.0613181973404
2025-02-04,15,652.7576977081624,0.4348,283.81904696350904
2025-02-04,16,663.2162575819502,0.4335,287.5042476617754
2025-02-04,17,670.1490046484945,0.4357,291.98392132534906
2025-02-04,18,675.0158683966074,0.4374,295.2519408366761
2025-02-04,19,683.2849491002222,0.4371,298.6638512517071
2025-02-04,20,693.181811514834,0.4356,301.94999709586165
2025-02-04,21,672.3381836605438,0.4353,292.6688113474347
2025-02-04,22,674.9362265221748,0.436,294.2721947636682
2025-02-04,23,693.9802823887353,0.4378,303.8245676297883
2025-02-04,24,705.5752773882523,0.4401,310.52367957856984
2025-02-04,25,701.8195797292799,0.4389,308.02861354318094
2025-02-04,26,699.9045940503274,0.4364,305.4383648435629
2025-02-04,27,690.3012152042888,0.4393,303.2493238392441
2025-02-04,28,710.7720716878163,0.4422,314.3034101003523
2025-02-04,29,707.6629731072187,0.4395,311.01787668062263
2025-02-04,30,719.9143957811283,0.4333,311.9389076919629
2025-02-04,31,737.1659284655609,0.4439,327.2279556458625
2025-02-04,32,734.7969995994627,0.4301,316.0361895277289
2025-02-04,33,1514.3908639210747,0.3713,562.293327773895
2025-02-04,34,763.2181830469073,0.5708,435.64493888317463
2025-02-04,35,910.2432831521662,0.9099,828.230363340156
2025-02-04,36,123.05856103224005,0.9368,115.28125997500247
2025-02-04,37,884.0989086197416,0.8758,774.2938241691697
2025-02-04,38,911.8795444740277,0.8759,798.7152930048009
2025-02-04,39,930.8675520708002,0.8601,800.6391815360953
2025-02-04,40,915.2281758073221,0.8442,772.6356260165413
2025-02-04,41,850.7463739033172,0.8334,709.0120280110247
2025-02-04,42,789.2409617449082,0.8092,638.6537862439798
2025-02-04,43,751.6358623392638,0.7972,599.2041094568611
2025-02-04,44,711.9303512469847,0.7644,544.1995604931951
2025-02-04,45,1461.23292385077,0.6899,1008.1045941646462
2025-02-04,46,701.8073653415747,0.86,603.5543341937542
2025-02-04,47,66.99512817331845,1.1617,77.82824039894403
2025-02-04,48,0.0,1.1683,0.0
2025-02-04,49,0.0,1.0956,0.0
2025-02-04,50,0.0,1.0849,0.0
2025-02-04,51,0.0,1.061,0.0
2025-02-04,52,0.0,1.043,0.0
2025-02-04,53,0.0,1.036,0.0
2025-02-04,54,0.0,1.0147,0.0
2025-02-04,55,0.0,0.9922,0.0
2025-02-04,56,0.0,0.97,0.0
2025-02-04,57,0.0,0.9422,0.0
2025-02-04,58,0.0,0.9569,0.0
2025-02-04,59,0.0,0.9977,0.0
2025-02-04,60,0.0,0.9919,0.0
2025-02-04,61,0.0,0.9588,0.0
2025-02-04,62,0.0,0.9549,0.0
2025-02-04,63,0.0,0.9839,0.0
2025-02-04,64,214.87683942242768,0.799,171.6865946985197
2025-02-04,65,1013.2476270875097,0.5025,509.15693261147356
2025-02-04,66,999.6993927578501,0.4662,466.0598569037097
2025-02-04,67,981.4267182810445,0.5007,491.400357843319
2025-02-04,68,948.0850805785346,0.4827,457.6406683952587
2025-02-04,69,902.3853603941875,0.4785,431.7913949486187
2025-02-04,70,875.8497478191663,0.4662,408.3211524332953
2025-02-04,71,824.32396991715,0.4432,365.34038346728084
