optimization_run_id,update_time,forecast_coverage_start,forecast_coverage_end,issue_time,target_time,forecast_horizon_minutes,pv_forecast_kw,pv_forecast_kwh,pv_forecast_source,pv_anchor_observed_at_issue_kw,pv_anchor_observed_time,load_forecast_kwh,load_forecast_source_time,load_forecast_source,information_cutoff,execution_start_index,execution_stop_index_exclusive,executed_in_this_update,planned_grid_kwh,planned_charge_kwh,planned_discharge_kwh,planned_curtailment_kwh,planned_soc_start_kwh,planned_soc_end_kwh,base_plan_grid_kwh,soc_grid_step_kwh
2025-06-21T00:00_rolling,2025-06-21 00:00:00,2025-06-21 00:10:00,2025-06-22 00:00:00,2025-06-21 00:00:00,2025-06-21 02:40:00,160,0.0,0.0,attachment3_10min_interpolation,0.0,2025-06-21 00:00:00,476.9005666666667,2025-06-14 02:40:00,actual_same_interval_7_days_ago,2025-06-21 00:00:00,0,36,True,476.9005666666667,0.0,0.0,0.0,2400.0,2400.0,476.9005666666667,120.0
2025-06-21T00:00_rolling,2025-06-21 00:00:00,2025-06-21 00:10:00,2025-06-22 00:00:00,2025-06-21 00:00:00,2025-06-21 02:50:00,170,0.0,0.0,attachment3_10min_interpolation,0.0,2025-06-21 00:00:00,477.2148,2025-06-14 02:50:00,actual_same_interval_7_days_ago,2025-06-21 00:00:00,0,36,True,477.2148,0.0,0.0,0.0,2400.0,2400.0,477.2148,120.0
2025-06-21T00:00_rolling,2025-06-21 00:00:00,2025-06-21 00:10:00,2025-06-22 00:00:00,2025-06-21 00:00:00,2025-06-21 03:00:00,180,0.0,0.0,attachment3_10min_interpolation,0.0,2025-06-21 00:00:00,451.1233333333333,2025-06-14 03:00:00,actual_same_interval_7_days_ago,2025-06-21 00:00:00,0,36,True,451.1233333333333,0.0,0.0,0.0,2400.0,2400.0,451.1233333333333,120.0
2025-06-21T00:00_rolling,2025-06-21 00:00:00,2025-06-21 00:10:00,2025-06-22 00:00:00,2025-06-21 00:00:00,2025-06-21 03:10:00,190,0.0,0.0,attachment3_10min_interpolation,0.0,2025-06-21 00:00:00,461.25168333333335,2025-06-14 03:10:00,actual_same_interval_7_days_ago,2025-06-21 00:00:00,0,36,True,461.25168333333335,0.0,0.0,0.0,2400.0,2400.0,461.25168333333335,120.0
2025-06-21T00:00_rolling,2025-06-21 00:00:00,2025-06-21 00:10:00,2025-06-22 00:00:00,2025-06-21 00:00:00,2025-06-21 03:20:00,200,0.0,0.0,attachment3_10min_interpolation,0.0,2025-06-21 00:00:00,471.09725,2025-06-14 03:20:00,actual_same_interval_7_days_ago,2025-06-21 00:00:00,0,36,True,471.09725,0.0,0.0,0.0,2400.0,2400.0,471.09725,120.0
2025-06-21T00:00_rolling,2025-06-21 00:00:00,2025-06-21 00:10:00,2025-06-22 00:00:00,2025-06-21 00:00:00,2025-06-21 03:30:00,210,0.0,0.0,attachment3_10min_interpolation,0.0,2025-06-21 00:00:00,470.23,2025-06-14 03:30:00,actual_same_interval_7_days_ago,2025-06-21 00:00:00,0,36,True,470.23,0.0,0.0,0.0,2400.0,2400.0,470.23,120.0
2025-06-21T00:00_rolling,2025-06-21 00:00:00,2025-06-21 00:10:00,2025-06-22 00:00:00,2025-06-21 00:00:00,2025-06-21 03:40:00,220,0.0,0.0,attachment3_10min_interpolation,0.0,2025-06-21 00:00:00,487.2503333333333,2025-06-14 03:40:00,actual_same_interval_7_days_ago,2025-06-21 00:00:00,0,36,True,487.2503333333333,0.0,0.0,0.0,2400.0,2400.0,487.2503333333333,120.0
2025-06-21T00:00_rolling,2025-06-21 00:00:00,2025-06-21 00:10:00,2025-06-22 00:00:00,2025-06-21 00:00:00,2025-06-21 03:50:00,230,0.0,0.0,attachment3_10min_interpolation,0.0,2025-06-21 00:00:00,499.44795,2025-06-14 03:50:00,actual_same_interval_7_days_ago,2025-06-21 00:00:00,0,36,True,499.44795,0.0,0.0,0.0,2400.0,2400.0,499.44795,120.0
2025-06-21T00:00_rolling,2025-06-21 00:00:00,2025-06-21 00:10:00,2025-06-22 00:00:00,2025-06-21 00:00:00,2025-06-21 04:00:00,240,0.0,0.0,attachment3_10min_interpolation,0.0,2025-06-21 00:00:00,480.9666666666667,2025-06-14 04:00:00,actual_same_interval_7_days_ago,2025-06-21 00:00:00,0,36,True,480.9666666666667,0.0,0.0,0.0,2400.0,2400.0,480.9666666666667,120.0
2025-06-21T00:00_rolling,2025-06-21 00:00:00,2025-06-21 00:10:00,2025-06-22 00:00:00,2025-06-21 00:00:00,2025-06-21 04:10:00,250,1.1609166666666666,0.1934861111111111,attachment3_10min_interpolation,0.0,2025-06-21 00:00:00,434.77895,2025-06-14 04:10:00,actual_same_interval_7_days_ago,2025-06-21 00:00:00,0,36,True,434.5854638888889,0.0,0.0,0.0,2400.0,2400.0,434.5854638888889,120.0
2025-06-21T00:00_rolling,2025-06-21 00:00:00,2025-06-21 00:10:00,2025-06-22 00:00:00,2025-06-21 00:00:00,2025-06-21 04:20:00,260,2.321833333333333,0.3869722222222222,attachment3_10min_interpolation,0.0,2025-06-21 00:00:00,433.7089,2025-06-14 04:20:00,actual_same_interval_7_days_ago,2025-06-21 00:00:00,0,36,True,433.32192777777783,0.0,0.0,0.0,2400.0,2400.0,433.32192777777783,120.0
2025-06-21T00:00_rolling,2025-06-21 00:00:00,2025-06-21 00:10:00,2025-06-22 00:00:00,2025-06-21 00:00:00,2025-06-21 04:30:00,270,3.48275,0.5804583333333333,attachment3_10min_interpolation,0.0,2025-06-21 00:00:00,466.6483333333333,2025-06-14 04:30:00,actual_same_interval_7_days_ago,2025-06-21 00:00:00,0,36,True,466.06787499999996,0.0,0.0,0.0,2400.0,2400.0,466.06787499999996,120.0
2025-06-21T00:00_rolling,2025-06-21 00:00:00,2025-06-21 00:10:00,2025-06-22 00:00:00,2025-06-21 00:00:00,2025-06-21 04:40:00,280,4.643666666666666,0.7739444444444444,attachment3_10min_interpolation,0.0,2025-06-21 00:00:00,453.4743833333334,2025-06-14 04:40:00,actual_same_interval_7_days_ago,2025-06-21 00:00:00,0,36,True,452.7004388888889,0.0,0.0,0.0,2400.0,2400.0,452.7004388888889,120.0
2025-06-21T00:00_rolling,2025-06-21 00:00:00,2025-06-21 00:10:00,2025-06-22 00:00:00,2025-06-21 00:00:00,2025-06-21 04:50:00,290,5.804583333333333,0.9674305555555556,attachment3_10min_interpolation,0.0,2025-06-21 00:00:00,440.2033,2025-06-14 04:50:00,actual_same_interval_7_days_ago,2025-06-21 00:00:00,0,36,True,439.23586944444446,0.0,0.0,0.0,2400.0,2400.0,439.23586944444446,120.0
2025-06-21T00:00_rolling,2025-06-21 00:00:00,2025-06-21 00:10:00,2025-06-22 00:00:00,2025-06-21 00:00:00,2025-06-21 05:00:00,300,6.9655,1.1609166666666666,attachment3_10min_interpolation,0.0,2025-06-21 00:00:00,438.79,2025-06-14 05:00:00,actual_same_interval_7_days_ago,2025-06-21 00:00:00,0,36,True,437.62908333333337,0.0,0.0,0.0,2400.0,2400.0,437.62908333333337,120.0
2025-06-21T00:00_rolling,2025-06-21 00:00:00,2025-06-21 00:10:00,2025-06-22 00:00:00,2025-06-21 00:00:00,2025-06-21 05:10:00,310,149.04488333333333,24.84081388888889,attachment3_10min_interpolation,0.0,2025-06-21 00:00:00,417.0898333333334,2025-06-14 05:10:00,actual_same_interval_7_days_ago,2025-06-21 00:00:00,0,36,True,392.2490194444445,0.0,0.0,0.0,2400.0,2400.0,392.2490194444445,120.0
2025-06-21T00:00_rolling,2025-06-21 00:00:00,2025-06-21 00:10:00,2025-06-22 00:00:00,2025-06-21 00:00:00,2025-06-21 05:20:00,320,291.1242666666667,48.52071111111112,attachment3_10min_interpolation,0.0,2025-06-21 00:00:00,429.8006,2025-06-14 05:20:00,actual_same_interval_7_days_ago,2025-06-21 00:00:00,0,36,True,381.2798888888889,0.0,0.0,0.0,2400.0,2400.0,381.2798888888889,120.0
2025-06-21T00:00_rolling,2025-06-21 00:00:00,2025-06-21 00:10:00,2025-06-22 00:00:00,2025-06-21 00:00:00,2025-06-21 05:30:00,330,433.20365,72.20060833333334,attachment3_10min_interpolation,0.0,2025-06-21 00:00:00,472.26,2025-06-14 05:30:00,actual_same_interval_7_days_ago,2025-06-21 00:00:00,0,36,True,400.05939166666667,0.0,0.0,0.0,2400.0,2400.0,400.05939166666667,120.0
2025-06-21T00:00_rolling,2025-06-21 00:00:00,2025-06-21 00:10:00,2025-06-22 00:00:00,2025-06-21 00:00:00,2025-06-21 05:40:00,340,575.2830333333334,95.88050555555556,attachment3_10min_interpolation,0.0,2025-06-21 00:00:00,478.5850333333333,2025-06-14 05:40:00,actual_same_interval_7_days_ago,2025-06-21 00:00:00,0,36,True,1182.7045277777777,800.0,0.0,0.0,2400.0,3120.0,1182.7045277777777,120.0
2025-06-21T00:00_rolling,2025-06-21 00:00:00,2025-06-21 00:10:00,2025-06-22 00:00:00,2025-06-21 00:00:00,2025-06-21 05:50:00,350,717.3624166666667,119.56040277777778,attachment3_10min_interpolation,0.0,2025-06-21 00:00:00,464.90546666666665,2025-06-14 05:50:00,actual_same_interval_7_days_ago,2025-06-21 00:00:00,0,36,True,21.345063888888888,0.0,324.0,0.0,3120.0,2760.0,21.345063888888888,120.0
2025-06-21T00:00_rolling,2025-06-21 00:00:00,2025-06-21 00:10:00,2025-06-22 00:00:00,2025-06-21 00:00:00,2025-06-21 06:00:00,360,859.4418,143.2403,attachment3_10min_interpolation,0.0,2025-06-21 00:00:00,461.48,2025-06-14 06:00:00,actual_same_interval_7_days_ago,2025-06-21 00:00:00,0,36,True,0.0,0.0,324.0,5.760299999999972,2760.0,2400.0,0.0,120.0
2025-06-21T00:00_rolling,2025-06-21 00:00:00,2025-06-21 00:10:00,2025-06-22 00:00:00,2025-06-21 00:00:00,2025-06-21 06:10:00,370,1138.3141833333334,189.71903055555558,attachment3_10min_interpolation,0.0,2025-06-21 00:00:00,477.3072833333333,2025-06-14 06:10:00,actual_same_interval_7_days_ago,2025-06-21 00:00:00,0,36,False,0.0,0.0,324.0,36.41174722222229,2400.0,2040.0,0.0,120.0
2025-06-21T00:00_rolling,2025-06-21 00:00:00,2025-06-21 00:10:00,2025-06-22 00:00:00,2025-06-21 00:00:00,2025-06-21 06:20:00,380,1417.1865666666667,236.19776111111113,attachment3_10min_interpolation,0.0,2025-06-21 00:00:00,468.1024333333333,2025-06-14 06:20:00,actual_same_interval_7_days_ago,2025-06-21 00:00:00,0,36,False,15.90467222222216,0.0,216.0,0.0,2040.0,1800.0,15.90467222222216,120.0
2025-06-21T00:00_rolling,2025-06-21 00:00:00,2025-06-21 00:10:00,2025-06-22 00:00:00,2025-06-21 00:00:00,2025-06-21 06:30:00,390,1696.05895,282.67649166666666,attachment3_10min_interpolation,0.0,2025-06-21 00:00:00,436.9483333333333,2025-06-14 06:30:00,actual_same_interval_7_days_ago,2025-06-21 00:00:00,0,36,False,46.27184166666666,0.0,108.0,0.0,1800.0,1680.0,46.27184166666666,120.0
2025-06-21T00:00_rolling,2025-06-21 00:00:00,2025-06-21 00:10:00,2025-06-22 00:00:00,2025-06-21 00:00:00,2025-06-21 06:40:00,400,1974.9313333333332,329.1552222222222,attachment3_10min_interpolation,0.0,2025-06-21 00:00:00,436.2395,2025-06-14 06:40:00,actual_same_interval_7_days_ago,2025-06-21 00:00:00,0,36,False,0.0,0.0,108.0,0.9157222222222003,1680.0,1560.0,0.0,120.0
2025-06-21T00:00_rolling,2025-06-21 00:00:00,2025-06-21 00:10:00,2025-06-22 00:00:00,2025-06-21 00:00:00,2025-06-21 06:50:00,410,2253.803716666667,375.6339527777778,attachment3_10min_interpolation,0.0,2025-06-21 00:00:00,472.3980833333333,2025-06-14 06:50:00,actual_same_interval_7_days_ago,2025-06-21 00:00:00,0,36,False,0.0,0.0,108.0,11.235869444444461,1560.0,1440.0,0.0,120.0
2025-06-21T00:00_rolling,2025-06-21 00:00:00,2025-06-21 00:10:00,2025-06-22 00:00:00,2025-06-21 00:00:00,2025-06-21 07:00:00,420,2532.6761,422.11268333333334,attachment3_10min_interpolation,0.0,2025-06-21 00:00:00,521.8516666666667,2025-06-14 07:00:00,actual_same_interval_7_days_ago,2025-06-21 00:00:00,0,36,False,0.0,0.0,108.0,8.261016666666649,1440.0,1320.0,0.0,120.0
2025-06-21T00:00_rolling,2025-06-21 00:00:00,2025-06-21 00:10:00,2025-06-22 00:00:00,2025-06-21 00:00:00,2025-06-21 07:10:00,430,2766.128666666667,461.0214444444445,attachment3_10min_interpolation,0.0,2025-06-21 00:00:00,549.1168833333334,2025-06-14 07:10:00,actual_same_interval_7_days_ago,2025-06-21 00:00:00,0,36,False,0.0,0.0,108.0,19.90456111111115,1320.0,1200.0,0.0,120.0
2025-06-21T00:00_rolling,2025-06-21 00:00:00,2025-06-21 00:10:00,2025-06-22 00:00:00,2025-06-21 00:00:00,2025-06-21 07:20:00,440,2999.5812333333333,499.9302055555556,attachment3_10min_interpolation,0.0,2025-06-21 00:00:00,543.5154833333333,2025-06-14 07:20:00,actual_same_interval_7_days_ago,2025-06-21 00:00:00,0,36,False,43.585277777777776,0.0,0.0,0.0,1200.0,1200.0,43.585277777777776,120.0
2025-06-21T00:00_rolling,2025-06-21 00:00:00,2025-06-21 00:10:00,2025-06-22 00:00:00,2025-06-21 00:00:00,2025-06-21 07:30:00,450,3233.0338,538.8389666666667,attachment3_10min_interpolation,0.0,2025-06-21 00:00:00,525.9583333333334,2025-06-14 07:30:00,actual_same_interval_7_days_ago,2025-06-21 00:00:00,0,36,False,0.0,0.0,0.0,12.880633333333321,1200.0,1200.0,0.0,120.0
2025-06-21T00:00_rolling,2025-06-21 00:00:00,2025-06-21 00:10:00,2025-06-22 00:00:00,2025-06-21 00:00:00,2025-06-21 07:40:00,460,3466.486366666667,577.7477277777779,attachment3_10min_interpolation,0.0,2025-06-21 00:00:00,528.8353000000001,2025-06-14 07:40:00,actual_same_interval_7_days_ago,2025-06-21 00:00:00,0,36,False,0.0,0.0,0.0,48.91242777777779,1200.0,1200.0,0.0,120.0
2025-06-21T00:00_rolling,2025-06-21 00:00:00,2025-06-21 00:10:00,2025-06-22 00:00:00,2025-06-21 00:00:00,2025-06-21 07:50:00,470,3699.938933333333,616.6564888888888,attachment3_10min_interpolation,0.0,2025-06-21 00:00:00,531.0549666666667,2025-06-14 07:50:00,actual_same_interval_7_days_ago,2025-06-21 00:00:00,0,36,False,0.0,0.0,0.0,85.60152222222212,1200.0,1200.0,0.0,120.0
2025-06-21T00:00_rolling,2025-06-21 00:00:00,2025-06-21 00:10:00,2025-06-22 00:00:00,2025-06-21 00:00:00,2025-06-21 08:00:00,480,3933.3915,655.56525,attachment3_10min_interpolation,0.0,2025-06-21 00:00:00,529.0516666666666,2025-06-14 08:00:00,actual_same_interval_7_days_ago,2025-06-21 00:00:00,0,36,False,0.0,0.0,0.0,126.51358333333337,1200.0,1200.0,0.0,120.0
2025-06-21T00:00_rolling,2025-06-21 00:00:00,2025-06-21 00:10:00,2025-06-22 00:00:00,2025-06-21 00:00:00,2025-06-21 08:10:00,490,4030.971983333333,671.8286638888889,attachment3_10min_interpolation,0.0,2025-06-21 00:00:00,539.2734,2025-06-14 08:10:00,actual_same_interval_7_days_ago,2025-06-21 00:00:00,0,36,False,0.0,0.0,0.0,132.55526388888882,1200.0,1200.0,0.0,120.0
2025-06-21T00:00_rolling,2025-06-21 00:00:00,2025-06-21 00:10:00,2025-06-22 00:00:00,2025-06-21 00:00:00,2025-06-21 08:20:00,500,4128.552466666667,688.0920777777778,attachment3_10min_interpolation,0.0,2025-06-21 00:00:00,535.2853166666666,2025-06-14 08:20:00,actual_same_interval_7_days_ago,2025-06-21 00:00:00,0,36,False,0.0,0.0,0.0,152.8067611111112,1200.0,1200.0,0.0,120.0
2025-06-21T00:00_rolling,2025-06-21 00:00:00,2025-06-21 00:10:00,2025-06-22 00:00:00,2025-06-21 00:00:00,2025-06-21 08:30:00,510,4226.13295,704.3554916666667,attachment3_10min_interpolation,0.0,2025-06-21 00:00:00,519.505,2025-06-14 08:30:00,actual_same_interval_7_days_ago,2025-06-21 00:00:00,0,36,False,0.0,0.0,0.0,184.8504916666667,1200.0,1200.0,0.0,120.0
2025-06-21T00:00_rolling,2025-06-21 00:00:00,2025-06-21 00:10:00,2025-06-22 00:00:00,2025-06-21 00:00:00,2025-06-21 08:40:00,520,4323.713433333333,720.6189055555556,attachment3_10min_interpolation,0.0,2025-06-21 00:00:00,526.7351666666667,2025-06-14 08:40:00,actual_same_interval_7_days_ago,2025-06-21 00:00:00,0,36,False,0.0,0.0,0.0,193.88373888888884,1200.0,1200.0,0.0,120.0
2025-06-21T00:00_rolling,2025-06-21 00:00:00,2025-06-21 00:10:00,2025-06-22 00:00:00,2025-06-21 00:00:00,2025-06-21 08:50:00,530,4421.2939166666665,736.8823194444444,attachment3_10min_interpolation,0.0,2025-06-21 00:00:00,561.15215,2025-06-14 08:50:00,actual_same_interval_7_days_ago,2025-06-21 00:00:00,0,36,False,0.0,0.0,0.0,175.7301694444444,1200.0,1200.0,0.0,120.0
2025-06-21T00:00_rolling,2025-06-21 00:00:00,2025-06-21 00:10:00,2025-06-22 00:00:00,2025-06-21 00:00:00,2025-06-21 09:00:00,540,4518.8744,753.1457333333333,attachment3_10min_interpolation,0.0,2025-06-21 00:00:00,607.36,2025-06-14 09:00:00,actual_same_interval_7_days_ago,2025-06-21 00:00:00,0,36,False,0.0,0.0,0.0,145.78573333333327,1200.0,1200.0,0.0,120.0
2025-06-21T00:00_rolling,2025-06-21 00:00:00,2025-06-21 00:10:00,2025-06-22 00:00:00,2025-06-21 00:00:00,2025-06-21 09:10:00,550,4889.578816666666,814.9298027777777,attachment3_10min_interpolation,0.0,2025-06-21 00:00:00,642.0851166666666,2025-06-14 09:10:00,actual_same_interval_7_days_ago,2025-06-21 00:00:00,0,36,False,0.0,0.0,0.0,172.84468611111106,1200.0,1200.0,0.0,120.0
2025-06-21T00:00_rolling,2025-06-21 00:00:00,2025-06-21 00:10:00,2025-06-22 00:00:00,2025-06-21 00:00:00,2025-06-21 09:20:00,560,5260.283233333334,876.7138722222222,attachment3_10min_interpolation,0.0,2025-06-21 00:00:00,656.56745,2025-06-14 09:20:00,actual_same_interval_7_days_ago,2025-06-21 00:00:00,0,36,False,0.0,0.0,0.0,220.1464222222222,1200.0,1200.0,0.0,120.0
2025-06-21T00:00_rolling,2025-06-21 00:00:00,2025-06-21 00:10:00,2025-06-22 00:00:00,2025-06-21 00:00:00,2025-06-21 09:30:00,570,5630.98765,938.4979416666666,attachment3_10min_interpolation,0.0,2025-06-21 00:00:00,648.4433333333333,2025-06-14 09:30:00,actual_same_interval_7_days_ago,2025-06-21 00:00:00,0,36,False,0.0,0.0,0.0,290.05460833333336,1200.0,1200.0,0.0,120.0
2025-06-21T00:00_rolling,2025-06-21 00:00:00,2025-06-21 00:10:00,2025-06-22 00:00:00,2025-06-21 00:00:00,2025-06-21 09:40:00,580,6001.6920666666665,1000.282011111111,attachment3_10min_interpolation,0.0,2025-06-21 00:00:00,623.8431333333333,2025-06-14 09:40:00,actual_same_interval_7_days_ago,2025-06-21 00:00:00,0,36,False,0.0,0.0,0.0,376.43887777777775,1200.0,1200.0,0.0,120.0
2025-06-21T00:00_rolling,2025-06-21 00:00:00,2025-06-21 00:10:00,2025-06-22 00:00:00,2025-06-21 00:00:00,2025-06-21 09:50:00,590,6372.396483333334,1062.0660805555556,attachment3_10min_interpolation,0.0,2025-06-21 00:00:00,611.4957166666667,2025-06-14 09:50:00,actual_same_interval_7_days_ago,2025-06-21 00:00:00,0,36,False,0.0,0.0,0.0,450.5703638888889,1200.0,1200.0,0.0,120.0
2025-06-21T00:00_rolling,2025-06-21 00:00:00,2025-06-21 00:10:00,2025-06-22 00:00:00,2025-06-21 00:00:00,2025-06-21 10:00:00,600,6743.1009,1123.85015,attachment3_10min_interpolation,0.0,2025-06-21 00:00:00,627.3066666666667,2025-06-14 10:00:00,actual_same_interval_7_days_ago,2025-06-21 00:00:00,0,36,False,0.0,0.0,0.0,496.54348333333326,1200.0,1200.0,0.0,120.0
2025-06-21T00:00_rolling,2025-06-21 00:00:00,2025-06-21 00:10:00,2025-06-22 00:00:00,2025-06-21 00:00:00,2025-06-21 10:10:00,610,6864.0090666666665,1144.001511111111,attachment3_10min_interpolation,0.0,2025-06-21 00:00:00,656.8212,2025-06-14 10:10:00,actual_same_interval_7_days_ago,2025-06-21 00:00:00,0,36,False,0.0,0.0,0.0,487.1803111111111,1200.0,1200.0,0.0,120.0
