date,time_index,period_start,period_end,actual_load_kw,actual_load_kwh,actual_pv_kw,actual_pv_kwh,load_forecast_kwh,pv_forecast_used_kw,pv_forecast_used_kwh,forecast_issue_time,forecast_horizon_minutes,pv_forecast_source,load_forecast_source_time,base_plan_grid_kwh,scheduled_grid_kwh,up_adjustment_kwh,down_adjustment_kwh,emergency_purchase_kwh,total_grid_purchase_kwh,grid_purchase_kwh,charge_input_kwh,discharge_output_kwh,curtailed_pv_kwh,overpurchase_spill_kwh,soc_start_kwh,soc_end_kwh,charge_state_binary,price_yuan_per_kwh,base_plan_cost_yuan,adjustment_cost_yuan,emergency_cost_yuan,grid_cost_yuan,strategy,cumulative_grid_cost_yuan,cumulative_grid_kwh,cumulative_emergency_kwh,cumulative_curtailed_pv_kwh
2025-01-01,10,2025-01-01 01:40:00,2025-01-01 01:50:00,3694.6613,615.7768833333333,0.0,0.0,583.07405,0.0,0.0,2025-01-01 00:00:00,110,attachment3_10min_interpolation,2024-12-31 23:59:59,583.07405,583.07405,0.0,0.0,32.702833333333274,615.7768833333333,615.7768833333333,0.0,0.0,0.0,0.0,10080.0,10080.0,0,0.4333,252.64598586500003,0.0,70.85068841666654,323.49667428166657,rolling,5511.652477329999,11288.022483333332,399.1051166666663,0.0
2025-01-01,11,2025-01-01 01:50:00,2025-01-01 02:00:00,4064.73,677.455,0.0,0.0,584.2049166666667,0.0,0.0,2025-01-01 00:00:00,120,attachment3_10min_interpolation,2024-12-31 23:59:59,584.2049166666667,584.2049166666667,0.0,0.0,93.25008333333335,677.455,677.455,0.0,0.0,0.0,0.0,10080.0,10080.0,0,0.4311,251.850739575,0.0,201.00055462500004,452.85129420000004,rolling,5964.503771529999,11965.477483333332,492.3551999999996,0.0
2025-01-01,12,2025-01-01 02:00:00,2025-01-01 02:10:00,3810.671,635.1118333333333,0.0,0.0,585.4397833333334,0.0,0.0,2025-01-01 00:00:00,130,attachment3_10min_interpolation,2024-12-31 23:59:59,585.4397833333334,585.4397833333334,0.0,0.0,49.6720499999999,635.1118333333333,635.1118333333333,0.0,0.0,0.0,0.0,10080.0,10080.0,0,0.4293,251.32929898500004,0.0,106.62105532499979,357.95035430999985,rolling,6322.454125839999,12600.589316666665,542.0272499999995,0.0
2025-01-01,13,2025-01-01 02:10:00,2025-01-01 02:20:00,3844.9495,640.8249166666667,0.0,0.0,586.14475,0.0,0.0,2025-01-01 00:00:00,140,attachment3_10min_interpolation,2024-12-31 23:59:59,586.14475,586.14475,0.0,0.0,54.68016666666665,640.8249166666667,640.8249166666667,0.0,0.0,0.0,0.0,10080.0,10080.0,0,0.4324,253.44898990000002,0.0,118.21852033333329,371.6675102333333,rolling,6694.1216360733315,13241.414233333331,596.7074166666662,0.0
2025-01-01,14,2025-01-01 02:20:00,2025-01-01 02:30:00,4234.62,705.77,0.0,0.0,586.3207666666666,0.0,0.0,2025-01-01 00:00:00,150,attachment3_10min_interpolation,2024-12-31 23:59:59,586.3207666666666,586.3207666666666,0.0,0.0,119.44923333333338,705.77,705.77,0.0,0.0,0.0,0.0,10080.0,10080.0,0,0.4367,256.0462788033333,0.0,260.8174009833334,516.8636797866667,rolling,7210.985315859998,13947.184233333332,716.1566499999996,0.0
2025-01-01,15,2025-01-01 02:30:00,2025-01-01 02:40:00,4109.9755,684.9959166666666,0.0,0.0,586.4253,0.0,0.0,2025-01-01 00:00:00,160,attachment3_10min_interpolation,2024-12-31 23:59:59,586.4253,586.4253,0.0,0.0,98.57061666666664,684.9959166666666,684.9959166666666,0.0,0.0,0.0,0.0,10080.0,10080.0,0,0.4348,254.97772044,0.0,214.29252063333325,469.2702410733333,rolling,7680.255556933332,14632.180149999998,814.7272666666662,0.0
2025-01-01,16,2025-01-01 02:40:00,2025-01-01 02:50:00,3996.8945,666.1490833333334,0.0,0.0,586.8496,0.0,0.0,2025-01-01 00:00:00,170,attachment3_10min_interpolation,2024-12-31 23:59:59,586.8496,586.8496,0.0,0.0,79.29948333333334,666.1490833333334,666.1490833333334,0.0,0.0,0.0,0.0,10080.0,10080.0,0,0.4335,254.3993016,0.0,171.88163012500002,426.280931725,rolling,8106.536488658332,15298.329233333332,894.0267499999995,0.0
2025-01-01,17,2025-01-01 02:50:00,2025-01-01 03:00:00,4102.19,683.6983333333333,0.0,0.0,587.8210166666667,0.0,0.0,2025-01-01 00:00:00,180,attachment3_10min_interpolation,2024-12-31 23:59:59,587.8210166666667,587.8210166666667,0.0,0.0,95.87731666666662,683.6983333333333,683.6983333333333,0.0,0.0,0.0,0.0,10080.0,10080.0,0,0.4357,256.11361696166665,0.0,208.8687343583332,464.98235131999985,rolling,8571.518839978331,15982.027566666666,989.9040666666662,0.0
2025-01-01,18,2025-01-01 03:00:00,2025-01-01 03:10:00,4086.0577,681.0096166666666,0.0,0.0,589.5475666666667,0.0,0.0,2025-01-01 00:00:00,190,attachment3_10min_interpolation,2024-12-31 23:59:59,589.5475666666667,589.5475666666667,0.0,0.0,91.46204999999986,681.0096166666666,681.0096166666666,0.0,0.0,0.0,0.0,10080.0,10080.0,0,0.4374,257.86810566,0.0,200.02750334999973,457.89560900999976,rolling,9029.414448988331,16663.037183333334,1081.3661166666661,0.0
2025-01-01,19,2025-01-01 03:10:00,2025-01-01 03:20:00,4133.7626,688.9604333333333,0.0,0.0,590.8134666666666,0.0,0.0,2025-01-01 00:00:00,200,attachment3_10min_interpolation,2024-12-31 23:59:59,590.8134666666666,590.8134666666666,0.0,0.0,98.14696666666669,688.9604333333333,688.9604333333333,0.0,0.0,0.0,0.0,10080.0,10080.0,0,0.4371,258.24456627999996,0.0,214.50019565000002,472.74476193,rolling,9502.159210918331,17351.997616666667,1179.5130833333328,0.0
2025-01-01,20,2025-01-01 03:20:00,2025-01-01 03:30:00,4179.18,696.5300000000001,0.0,0.0,590.2131166666667,0.0,0.0,2025-01-01 00:00:00,210,attachment3_10min_interpolation,2024-12-31 23:59:59,590.2131166666667,590.2131166666667,0.0,0.0,106.31688333333341,696.5300000000001,696.5300000000001,0.0,0.0,0.0,0.0,10080.0,10080.0,0,0.4356,257.09683362,0.0,231.55817190000016,488.65500552000015,rolling,9990.814216438332,18048.527616666666,1285.8299666666662,0.0
2025-01-01,21,2025-01-01 03:30:00,2025-01-01 03:40:00,3953.3711,658.8951833333333,0.0,0.0,591.0662666666666,0.0,0.0,2025-01-01 00:00:00,220,attachment3_10min_interpolation,2024-12-31 23:59:59,591.0662666666666,591.0662666666666,0.0,0.0,67.82891666666671,658.8951833333333,658.8951833333333,0.0,0.0,0.0,0.0,10080.0,10080.0,0,0.4353,257.29114588,0.0,147.6296371250001,404.9207830050001,rolling,10395.734999443332,18707.4228,1353.658883333333,0.0
2025-01-01,22,2025-01-01 03:40:00,2025-01-01 03:50:00,3910.7496,651.7916,0.0,0.0,593.3678333333334,0.0,0.0,2025-01-01 00:00:00,230,attachment3_10min_interpolation,2024-12-31 23:59:59,593.3678333333334,593.3678333333334,0.0,0.0,58.423766666666666,651.7916,651.7916,0.0,0.0,0.0,0.0,10080.0,10080.0,0,0.436,258.7083753333333,0.0,127.36381133333335,386.07218666666665,rolling,10781.807186109998,19359.2144,1412.0826499999998,0.0
2025-01-01,23,2025-01-01 03:50:00,2025-01-01 04:00:00,4099.31,683.2183333333334,0.0,0.0,593.6596833333333,0.0,0.0,2025-01-01 00:00:00,240,attachment3_10min_interpolation,2024-12-31 23:59:59,593.6596833333333,593.6596833333333,0.0,0.0,89.55865000000006,683.2183333333334,683.2183333333334,0.0,0.0,0.0,0.0,10080.0,10080.0,0,0.4378,259.90420936333334,0.0,196.04388485000013,455.94809421333343,rolling,11237.755280323332,20042.432733333335,1501.6412999999998,0.0
2025-01-01,24,2025-01-01 04:00:00,2025-01-01 04:10:00,4123.8623,687.3103833333333,0.0,0.0,592.7863833333333,0.0,0.0,2025-01-01 00:00:00,250,attachment3_10min_interpolation,2024-12-31 23:59:59,592.7863833333333,592.7863833333333,0.0,0.0,94.524,687.3103833333333,687.3103833333333,0.0,0.0,0.0,0.0,10080.0,10080.0,0,0.4401,260.885287305,0.0,208.00006199999999,468.885349305,rolling,11706.640629628331,20729.74311666667,1596.1652999999997,0.0
2025-01-01,25,2025-01-01 04:10:00,2025-01-01 04:20:00,4169.0068,694.8344666666667,0.0,0.0,593.3378666666666,0.0,0.0,2025-01-01 00:00:00,260,attachment3_10min_interpolation,2024-12-31 23:59:59,593.3378666666666,593.3378666666666,0.0,0.0,101.49660000000006,694.8344666666667,694.8344666666667,0.0,0.0,0.0,0.0,10080.0,10080.0,0,0.4389,260.41598968,0.0,222.73428870000015,483.15027838000015,rolling,12189.790908008332,21424.577583333335,1697.6618999999996,0.0
2025-01-01,26,2025-01-01 04:20:00,2025-01-01 04:30:00,4260.24,710.04,0.0,0.0,596.7756666666667,0.0,0.0,2025-01-01 00:00:00,270,attachment3_10min_interpolation,2024-12-31 23:59:59,596.7756666666667,596.7756666666667,0.0,0.0,113.2643333333333,710.04,710.04,0.0,0.0,0.0,0.0,10080.0,10080.0,0,0.4364,260.4329009333333,0.0,247.14277533333325,507.57567626666656,rolling,12697.366584274998,22134.617583333336,1810.926233333333,0.0
2025-01-01,27,2025-01-01 04:30:00,2025-01-01 04:40:00,4217.2222,702.8703666666667,0.0,0.0,597.8193333333334,0.0,0.0,2025-01-01 00:00:00,280,attachment3_10min_interpolation,2024-12-31 23:59:59,597.8193333333334,597.8193333333334,0.0,0.0,105.0510333333333,702.8703666666667,702.8703666666667,0.0,0.0,0.0,0.0,10080.0,10080.0,0,0.4393,262.62203313333333,0.0,230.74459471666663,493.36662785,rolling,13190.733212124998,22837.487950000002,1915.9772666666663,0.0
2025-01-01,28,2025-01-01 04:40:00,2025-01-01 04:50:00,4261.857,710.3095,0.0,0.0,595.2105833333334,0.0,0.0,2025-01-01 00:00:00,290,attachment3_10min_interpolation,2024-12-31 23:59:59,595.2105833333334,595.2105833333334,0.0,0.0,115.09891666666658,710.3095,710.3095,0.0,0.0,0.0,0.0,10080.0,10080.0,0,0.4422,263.20211995,0.0,254.4837047499998,517.6858246999998,rolling,13708.419036824998,23547.797450000002,2031.076183333333,0.0
2025-01-01,29,2025-01-01 04:50:00,2025-01-01 05:00:00,4341.9,723.65,0.0,0.0,593.7195166666667,0.0,0.0,2025-01-01 00:00:00,300,attachment3_10min_interpolation,2024-12-31 23:59:59,593.7195166666667,593.7195166666667,0.0,0.0,129.9304833333333,723.65,723.65,0.0,0.0,0.0,0.0,10080.0,10080.0,0,0.4395,260.939727575,0.0,285.52223712499995,546.4619647,rolling,14254.881001524998,24271.447450000003,2161.006666666666,0.0
2025-01-01,30,2025-01-01 05:00:00,2025-01-01 05:10:00,4208.2208,701.3701333333333,0.0021,0.00035,598.5634833333334,0.0,0.0,2025-01-01 00:00:00,310,attachment3_10min_interpolation,2024-12-31 23:59:59,598.5634833333334,598.5634833333334,0.0,0.0,102.8063,701.3697833333333,701.3697833333333,0.0,0.0,0.0,0.0,10080.0,10080.0,0,0.4333,259.35755732833337,0.0,222.72984895,482.08740627833333,rolling,14736.968407803332,24972.817233333335,2263.8129666666664,0.0
2025-01-01,31,2025-01-01 05:10:00,2025-01-01 05:20:00,4302.1233,717.0205500000001,0.0,0.0,596.6174166666666,0.0,0.0,2025-01-01 00:00:00,320,attachment3_10min_interpolation,2024-12-31 23:59:59,596.6174166666666,596.6174166666666,0.0,0.0,120.40313333333347,717.0205500000001,717.0205500000001,0.0,0.0,0.0,0.0,10080.0,10080.0,0,0.4439,264.8384712583333,0.0,267.23475443333365,532.073225691667,rolling,15269.041633494999,25689.837783333336,2384.2160999999996,0.0
2025-01-01,32,2025-01-01 05:20:00,2025-01-01 05:30:00,4456.59,742.765,0.0,0.0,581.0198333333334,0.0,0.0,2025-01-01 00:00:00,330,attachment3_10min_interpolation,2024-12-31 23:59:59,581.0198333333334,581.0198333333334,0.0,0.0,161.7451666666666,742.765,742.765,0.0,0.0,0.0,0.0,10080.0,10080.0,0,0.4301,249.8966303166667,0.0,347.83298091666654,597.7296112333332,rolling,15866.771244728332,26432.602783333336,2545.9612666666662,0.0
2025-01-01,33,2025-01-01 05:30:00,2025-01-01 05:40:00,4148.637,691.4395,0.0299,0.0049833333333333,637.3165666666666,0.0,0.0,2025-01-01 00:00:00,340,attachment3_10min_interpolation,2024-12-31 23:59:59,1437.3165666666666,1437.3165666666666,0.0,0.0,54.117949999999986,1491.4345166666667,1491.4345166666667,800.0,0.0,0.0,0.0,10080.0,10800.0,1,0.3713,533.6756412033334,0.0,100.46997417499998,634.1456153783333,rolling,16500.916860106667,27924.037300000004,2600.079216666666,0.0
2025-01-01,34,2025-01-01 05:40:00,2025-01-01 05:50:00,4498.1333,749.6888833333334,0.0,0.0,733.0121166666667,0.0,0.0,2025-01-01 00:00:00,350,attachment3_10min_interpolation,2024-12-31 23:59:59,733.0121166666667,733.0121166666667,0.0,0.0,16.67676666666671,749.6888833333334,749.6888833333334,0.0,0.0,0.0,0.0,10800.0,10800.0,0,0.5708,418.4033161933333,0.0,47.595492066666786,465.9988082600001,rolling,16966.915668366666,28673.726183333336,2616.7559833333326,0.0
2025-01-01,35,2025-01-01 05:50:00,2025-01-01 06:00:00,5369.38,894.8966666666666,0.0,0.0,742.3353833333334,0.0,0.0,2025-01-01 00:00:00,360,attachment3_10min_interpolation,2024-12-31 23:59:59,94.33538333333343,94.33538333333343,0.0,0.0,152.56128333333322,246.89666666666665,246.89666666666665,0.0,648.0,0.0,0.0,10800.0,10080.0,0,0.9099,85.83576529500009,0.0,694.0775585249995,779.9133238199996,rolling,17746.828992186667,28920.622850000003,2769.317266666666,0.0
2025-01-01,36,2025-01-01 06:00:00,2025-01-01 06:10:00,5440.8991,906.8165166666666,0.4169,0.0694833333333333,728.6319833333333,0.5153166666666666,0.08588611111111111,2025-01-01 06:00:00,10,observed_anchor_linear_to_h1,2025-01-01 05:59:59,80.54539166666666,80.54609722222222,0.0007055555555552928,0.0,178.2009361111111,258.7470333333333,258.7470333333333,0.0,648.0,0.0,0.0,10080.0,9360.0,0,0.9368,75.45492291333332,0.0009914466666662975,834.6931847444445,910.1490991044444,rolling,18656.978091291112,29179.369883333336,2947.5182027777773,0.0
2025-01-01,37,2025-01-01 06:10:00,2025-01-01 06:20:00,5316.893,886.1488333333333,0.0,0.0,732.1588333333334,1.0306333333333333,0.17177222222222222,2025-01-01 06:00:00,20,observed_anchor_linear_to_h1,2025-01-01 05:59:59,83.98565000000008,83.98706111111119,0.0014111111111105856,0.0,154.1617722222221,238.1488333333333,238.1488333333333,0.0,648.0,0.0,0.0,9360.0,8640.0,0,0.8758,73.55463227000007,0.0018537766666659765,675.0744005611107,748.6308866077774,rolling,19405.60897789889,29417.51871666667,3101.6799749999996,0.0
2025-01-01,38,2025-01-01 06:20:00,2025-01-01 06:30:00,5399.82,899.9699999999999,0.0,0.0,730.7659333333332,1.54595,0.2576583333333333,2025-01-01 06:00:00,30,observed_anchor_linear_to_h1,2025-01-01 05:59:59,82.50615833333325,82.50827499999991,0.0021166666666658784,0.0,169.461725,251.9699999999999,251.9699999999999,0.0,648.0,0.0,0.0,8640.0,7920.0,0,0.8759,72.26714408416659,0.002780982499998964,742.1576246375,814.4275497041666,rolling,20220.036527603057,29669.48871666667,3271.1416999999997,0.0
2025-01-01,39,2025-01-01 06:30:00,2025-01-01 06:40:00,5447.4007,907.9001166666668,5.8062,0.9677,739.1292833333333,2.0612666666666666,0.34354444444444443,2025-01-01 06:00:00,40,observed_anchor_linear_to_h1,2025-01-01 05:59:59,90.78291666666667,90.78573888888889,0.0028222222222211713,0.0,168.14667777777788,258.93241666666677,258.93241666666677,0.0,648.0,0.0,0.0,7920.0,7200.0,0,0.8601,78.082386625,0.003641089999998644,723.1147877833337,801.2008154983337,rolling,21021.23734310139,29928.421133333337,3439.2883777777774,0.0
2025-01-01,40,2025-01-01 06:40:00,2025-01-01 06:50:00,5444.401,907.4001666666668,0.0,0.0,753.90935,2.5765833333333332,0.42943055555555554,2025-01-01 06:00:00,50,observed_anchor_linear_to_h1,2025-01-01 05:59:59,753.4763916666667,753.4799194444445,0.003527777777776464,0.0,153.92024722222232,907.4001666666668,907.4001666666668,0.0,0.0,0.0,0.0,7200.0,7200.0,0,0.8442,636.084769845,0.004467224999998336,649.6973635250004,1285.7866005950004,rolling,22307.023943696393,30835.821300000003,3593.2086249999998,0.0
2025-01-01,41,2025-01-01 06:50:00,2025-01-01 07:00:00,5433.63,905.605,3.075,0.5125000000000001,754.0120166666667,3.0919,0.5153166666666666,2025-01-01 06:00:00,60,attachment3_10min_interpolation,2025-01-01 05:59:59,753.4924666666667,753.4967,0.004233333333331757,0.0,151.5958,905.0925,905.0925,0.0,0.0,0.0,0.0,7200.0,7200.0,0,0.8334,627.9606217200001,0.0052920899999980295,631.6996985999999,1259.66561241,rolling,23566.689556106394,31740.913800000002,3744.804425,0.0
2025-01-01,42,2025-01-01 07:00:00,2025-01-01 07:10:00,5449.2818,908.2136333333332,175.7953,29.299216666666663,757.6477833333333,267.3739,44.56231666666667,2025-01-01 06:00:00,70,attachment3_10min_interpolation,2025-01-01 05:59:59,712.6778666666667,713.0854666666667,0.4076000000000022,0.0,165.82894999999985,878.9144166666665,878.9144166666665,0.0,0.0,0.0,0.0,7200.0,7200.0,0,0.8092,576.6989297066667,0.49474488000000266,670.9439316999994,1248.1376062866661,rolling,24814.82716239306,32619.82821666667,3910.6333749999994,0.0
2025-01-01,43,2025-01-01 07:10:00,2025-01-01 07:20:00,5510.0042,918.3340333333334,421.496,70.24933333333333,753.8736333333333,531.6559,88.60931666666666,2025-01-01 06:00:00,80,attachment3_10min_interpolation,2025-01-01 05:59:59,664.4533499999999,665.2643166666666,0.8109666666666726,0.0,182.82038333333355,848.0847000000001,848.0847000000001,0.0,0.0,0.0,0.0,7200.0,7200.0,0,0.7972,529.70221062,0.969753940000007,728.7220479666676,1259.3940125266677,rolling,26074.221174919727,33467.91291666667,4093.453758333333,0.0
2025-01-01,44,2025-01-01 07:20:00,2025-01-01 07:30:00,5476.0,912.6666666666666,677.1,112.85,730.5594333333333,795.9379,132.65631666666667,2025-01-01 06:00:00,90,attachment3_10min_interpolation,2025-01-01 05:59:59,596.6887833333333,597.9031166666666,1.214333333333343,0.0,201.91355000000001,799.8166666666666,799.8166666666666,0.0,0.0,0.0,0.0,7200.0,7200.0,0,0.7644,456.1089059799999,1.3923546000000109,771.7135881,1229.21484868,rolling,27303.436023599726,34267.729583333334,4295.367308333333,0.0
2025-01-01,45,2025-01-01 07:30:00,2025-01-01 07:40:00,5329.4215,888.2369166666667,950.8112,158.46853333333334,818.4099833333333,1060.2199,176.70331666666667,2025-01-01 06:00:00,100,attachment3_10min_interpolation,2025-01-01 05:59:59,1440.0889666666667,1441.7066666666667,1.6177000000000135,0.0,88.06171666666668,1529.7683833333333,1529.7683833333333,800.0,0.0,0.0,0.0,7200.0,7920.0,1,0.6899,993.5173781033333,1.674076845000014,303.7688916416667,1298.96034659,rolling,28602.396370189726,35797.49796666667,4383.429025,0.0
2025-01-01,46,2025-01-01 07:40:00,2025-01-01 07:50:00,6084.1163,1014.0193833333332,1255.5705,209.26175,966.6221166666666,1324.5019,220.75031666666666,2025-01-01 06:00:00,110,attachment3_10min_interpolation,2025-01-01 05:59:59,743.8507333333332,745.8717999999999,2.021066666666684,0.0,58.88583333333327,804.7576333333332,804.7576333333332,0.0,0.0,0.0,0.0,7920.0,7920.0,0,0.86,639.7116306666666,2.607176000000022,253.20908333333304,895.5278899999996,rolling,29497.924260189728,36602.255600000004,4442.314858333333,0.0
2025-01-01,47,2025-01-01 07:50:00,2025-01-01 08:00:00,7316.0,1219.3333333333333,1592.2875,265.38125,980.8043333333334,1588.7839,264.79731666666663,2025-01-01 06:00:00,120,attachment3_10min_interpolation,2025-01-01 05:59:59,65.58258333333333,68.00701666666669,2.4244333333333543,0.0,237.94506666666655,305.95208333333323,305.95208333333323,0.0,648.0,0.0,0.0,7920.0,7200.0,0,1.1617,76.18728705833333,4.224696305000037,1382.1039197333325,1462.5159030966659,rolling,30960.440163286392,36908.207683333334,4680.259924999999,0.0
2025-01-01,48,2025-01-01 08:00:00,2025-01-01 08:10:00,7469.4947,1244.9157833333334,1937.5212,322.9202,958.0118833333332,1873.6514666666667,312.27524444444447,2025-01-01 06:00:00,130,attachment3_10min_interpolation,2025-01-01 05:59:59,0.0,0.0,0.0,0.0,273.99558333333334,273.99558333333334,273.99558333333334,0.0,648.0,0.0,0.0,7200.0,6480.0,0,1.1683,0.0,0.0,1600.5452000416667,1600.5452000416667,rolling,32560.985363328058,37182.203266666664,4954.255508333333,0.0
2025-01-01,49,2025-01-01 08:10:00,2025-01-01 08:20:00,7225.691,1204.2818333333332,2225.1261,370.85435,961.5096833333332,2158.519033333333,359.7531722222222,2025-01-01 06:00:00,140,attachment3_10min_interpolation,2025-01-01 05:59:59,53.9677999999999,61.75651111111097,7.78871111111107,0.0,231.6709722222222,293.42748333333316,293.42748333333316,0.0,540.0,0.0,0.0,6480.0,5880.0,0,1.0956,59.12712167999988,12.79996783999993,1269.093585833333,1341.0206753533328,rolling,33902.00603868139,37475.63075,5185.926480555555,0.0
2025-01-01,50,2025-01-01 08:20:00,2025-01-01 08:30:00,7216.13,1202.6883333333333,2490.1125,415.01875,959.0350833333332,2443.3866,407.23109999999997,2025-01-01 06:00:00,150,attachment3_10min_interpolation,2025-01-01 05:59:59,1.3331333333333077,11.803983333333235,10.470849999999928,0.0,235.8656000000001,247.66958333333332,247.66958333333332,0.0,540.0,0.0,0.0,5880.0,5280.0,0,1.0849,1.4463163533333054,17.03973774749988,1279.4529472000004,1297.9390013008335,rolling,35199.94503998222,37723.30033333333,5421.792080555555,0.0
