date,time_index,period_start,period_end,actual_load_kw,actual_load_kwh,actual_pv_kw,actual_pv_kwh,load_forecast_kwh,pv_forecast_used_kw,pv_forecast_used_kwh,forecast_issue_time,forecast_horizon_minutes,pv_forecast_source,load_forecast_source_time,base_plan_grid_kwh,scheduled_grid_kwh,up_adjustment_kwh,down_adjustment_kwh,emergency_purchase_kwh,total_grid_purchase_kwh,grid_purchase_kwh,charge_input_kwh,discharge_output_kwh,curtailed_pv_kwh,overpurchase_spill_kwh,soc_start_kwh,soc_end_kwh,charge_state_binary,price_yuan_per_kwh,base_plan_cost_yuan,adjustment_cost_yuan,emergency_cost_yuan,grid_cost_yuan,strategy,cumulative_grid_cost_yuan,cumulative_grid_kwh,cumulative_emergency_kwh,cumulative_curtailed_pv_kwh
2025-12-21,38,2025-12-21 06:20:00,2025-12-21 06:30:00,5587.05,931.175,0.0,0.0,878.9016666666666,0.0,0.0,2025-12-21 06:00:00,30,observed_anchor_linear_to_h1,2025-12-14 06:30:00,878.9016666666666,878.9016666666666,0.0,0.0,52.27333333333331,931.175,931.175,0.0,0.0,0.0,0.0,10080.0,10080.0,0,0.8759,769.8299698333333,0.0,228.93106333333324,998.7610331666665,rolling,18701.845014548333,36873.677466666675,658.6281833333333,0.0052666666666666
2025-12-21,39,2025-12-21 06:30:00,2025-12-21 06:40:00,5351.2866,891.8811000000001,6.1366,1.0227666666666666,888.7171333333334,0.0,0.0,2025-12-21 06:00:00,40,observed_anchor_linear_to_h1,2025-12-14 06:40:00,888.7171333333334,888.7171333333334,0.0,0.0,2.141199999999958,890.8583333333333,890.8583333333333,0.0,0.0,0.0,0.0,10080.0,10080.0,0,0.8601,764.38560638,0.0,9.208230599999817,773.5938369799999,rolling,19475.43885152833,37764.535800000005,660.7693833333332,0.0052666666666666
2025-12-21,40,2025-12-21 06:40:00,2025-12-21 06:50:00,5233.249,872.2081666666667,0.0,0.0,908.1604166666666,0.0,0.0,2025-12-21 06:00:00,50,observed_anchor_linear_to_h1,2025-12-14 06:50:00,908.1604166666666,908.1604166666666,0.0,0.0,0.0,908.1604166666666,908.1604166666666,0.0,0.0,0.0,35.952249999999935,10080.0,10080.0,0,0.8442,766.66902375,0.0,0.0,766.66902375,rolling,20242.107875278332,38672.69621666667,660.7693833333332,0.0052666666666666
2025-12-21,41,2025-12-21 06:50:00,2025-12-21 07:00:00,5374.2,895.6999999999999,0.0,0.0,912.8483333333334,0.0,0.0,2025-12-21 06:00:00,60,attachment3_10min_interpolation,2025-12-14 07:00:00,912.8483333333334,912.8483333333334,0.0,0.0,0.0,912.8483333333334,912.8483333333334,0.0,0.0,0.0,17.148333333333426,10080.0,10080.0,0,0.8334,760.7678010000001,0.0,0.0,760.7678010000001,rolling,21002.875676278334,39585.544550000006,660.7693833333332,0.0052666666666666
2025-12-21,42,2025-12-21 07:00:00,2025-12-21 07:10:00,5360.7841,893.4640166666667,172.6829,28.780483333333333,885.2799,261.3493833333333,43.558230555555554,2025-12-21 06:00:00,70,attachment3_10min_interpolation,2025-12-14 07:10:00,841.5578888888889,841.7216694444444,0.16378055555549054,0.0,22.96186388888896,864.6835333333333,864.6835333333333,0.0,0.0,0.0,0.0,10080.0,10080.0,0,0.8092,680.9886436888889,0.1987968383332544,92.90370129444474,774.091141821667,rolling,21776.9668181,40450.22808333334,683.7312472222221,0.0052666666666666
2025-12-21,43,2025-12-21 07:10:00,2025-12-21 07:20:00,5321.3096,886.8849333333333,420.0356,70.00593333333333,872.6423,522.6987666666666,87.11646111111111,2025-12-21 06:00:00,80,attachment3_10min_interpolation,2025-12-14 07:20:00,785.1982777777778,785.5258388888889,0.32756111111109476,0.0,31.353161111111064,816.8789999999999,816.8789999999999,0.0,0.0,0.0,0.0,10080.0,10080.0,0,0.7972,625.9600670444445,0.3916975766666471,124.9737001888887,751.3254648099999,rolling,22528.292282910003,41267.10708333334,715.0844083333332,0.0052666666666666
2025-12-21,44,2025-12-21 07:20:00,2025-12-21 07:30:00,5231.72,871.9533333333334,690.675,115.1125,877.3249999999999,784.04815,130.67469166666666,2025-12-21 06:00:00,90,attachment3_10min_interpolation,2025-12-14 07:30:00,746.1589666666666,746.6503083333332,0.4913416666665853,0.0,10.190525000000164,756.8408333333334,756.8408333333334,0.0,0.0,0.0,0.0,10080.0,10080.0,0,0.7644,570.36391412,0.5633723549999067,38.94818655000063,609.8754730250006,rolling,23138.167755935003,42023.94791666668,725.2749333333334,0.0052666666666666
2025-12-21,45,2025-12-21 07:30:00,2025-12-21 07:40:00,5065.8847,844.3141166666666,996.7377,166.12295,875.7418166666666,1045.3975333333333,174.23292222222221,2025-12-21 06:00:00,100,attachment3_10min_interpolation,2025-12-14 07:40:00,1500.8537722222222,1501.5088944444444,0.6551222222221895,0.0,0.0,1501.5088944444444,1501.5088944444444,800.0,0.0,23.317727777777975,0.0,10080.0,10800.0,1,0.6899,1035.439017456111,0.6779532316666329,0.0,1036.1169706877777,rolling,24174.28472662278,43525.45681111112,725.2749333333334,23.322994444444642
2025-12-21,46,2025-12-21 07:40:00,2025-12-21 07:50:00,5889.1246,981.5207666666666,1276.7125,212.7854166666667,976.711,1306.7469166666665,217.79115277777774,2025-12-21 06:00:00,110,attachment3_10min_interpolation,2025-12-14 07:50:00,758.1009444444445,758.9198472222223,0.8189027777777937,0.0,9.815502777777652,768.7353499999999,768.7353499999999,0.0,0.0,0.0,0.0,10800.0,10800.0,0,0.86,651.9668122222223,1.056384583333354,42.2066619444439,695.2298587499996,rolling,24869.51458537278,44294.192161111125,735.090436111111,23.322994444444642
2025-12-21,47,2025-12-21 07:50:00,2025-12-21 08:00:00,7180.79,1196.7983333333334,1539.8625,256.64375,1140.6016666666667,1568.0963,261.3493833333333,2025-12-21 06:00:00,120,attachment3_10min_interpolation,2025-12-14 08:00:00,122.26960000000008,123.25228333333337,0.9826833333332843,0.0,60.90229999999997,184.15458333333333,184.15458333333333,0.0,756.0,0.0,0.0,10800.0,9960.0,0,1.1617,142.04059432000008,1.7123748424999146,353.75100954999976,497.50397871249976,rolling,25367.01856408528,44478.34674444446,795.992736111111,23.322994444444642
2025-12-21,48,2025-12-21 08:00:00,2025-12-21 08:10:00,7254.351,1209.0585,1860.1541,310.02568333333335,1198.90715,1871.60955,311.93492499999996,2025-12-21 06:00:00,130,attachment3_10min_interpolation,2025-12-14 08:10:00,134.80945277777778,130.97222499999998,0.0,3.837227777777798,12.060591666666824,143.0328166666668,143.0328166666668,0.0,756.0,0.0,0.0,9960.0,9120.0,0,1.1683,157.49788368027777,-2.2415166063889007,70.45194622083424,225.7083132947231,rolling,25592.726877380002,44621.37956111113,808.0533277777778,23.322994444444642
2025-12-21,49,2025-12-21 08:10:00,2025-12-21 08:20:00,7152.8955,1192.14925,2211.6206,368.6034333333334,1194.8717833333333,2175.1228,362.52046666666666,2025-12-21 06:00:00,140,attachment3_10min_interpolation,2025-12-14 08:20:00,85.00845555555543,76.35131666666666,0.0,8.657138888888767,0.0,76.35131666666666,76.35131666666666,0.0,756.0,8.805500000000166,0.0,9120.0,8280.0,0,1.0956,93.13526390666652,-4.742380683333266,0.0,88.39288322333326,rolling,25681.119760603335,44697.730877777794,808.0533277777778,32.12849444444481
2025-12-21,50,2025-12-21 08:20:00,2025-12-21 08:30:00,7367.01,1227.835,2579.625,429.9375,1189.555,2478.63605,413.10600833333336,2025-12-21 06:00:00,150,attachment3_10min_interpolation,2025-12-14 08:30:00,33.92604166666683,20.448991666666643,0.0,13.47705000000019,21.448508333333393,41.897500000000036,41.897500000000036,0.0,756.0,0.0,0.0,8280.0,7440.0,0,1.0849,36.80636260416685,-7.310625772500103,116.34743345416699,145.84317028583374,rolling,25826.962930889167,44739.62837777779,829.5018361111112,32.12849444444481
2025-12-21,51,2025-12-21 08:30:00,2025-12-21 08:40:00,7333.1326,1222.1887666666669,2953.1787,492.19645,1198.6857833333331,2782.1493,463.69155,2025-12-21 06:00:00,160,attachment3_10min_interpolation,2025-12-14 08:40:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,756.0,26.007683333333148,0.0,7440.0,6600.0,0,1.061,0.0,0.0,0.0,0.0,rolling,25826.962930889167,44739.62837777779,829.5018361111112,58.13617777777796
