date,time_index,time_label,actual_load_kw,actual_pv_kw,forecast_load_kw,forecast_pv_kw,baseline_load_kw,baseline_pv_kw,load_residual_kw,pv_residual_kw,load_model,pv_scale,history_end_date
2025-01-02,53,09:00:00,7295.25,3267.2625,7077.29,3350.9625,7077.29,3350.9625,217.96000000000004,-83.70000000000027,historical_fallback,1.0,2025-01-01
2025-01-02,54,09:10:00,7207.6569,3546.8485,7221.8762,3601.7977,7221.8762,3601.7977,-14.219299999999748,-54.94920000000002,historical_fallback,1.0,2025-01-01
2025-01-02,55,09:20:00,7113.8825,3726.689,7229.5513,3875.6352,7229.5513,3875.6352,-115.66880000000037,-148.94620000000032,historical_fallback,1.0,2025-01-01
2025-01-02,56,09:30:00,7023.12,3844.2375,7099.33,4149.825,7099.33,4149.825,-76.21000000000004,-305.58749999999964,historical_fallback,1.0,2025-01-01
2025-01-02,57,09:40:00,7047.9517,4096.3408,7297.1521,4403.4802,7297.1521,4403.4802,-249.20040000000063,-307.1394,historical_fallback,1.0,2025-01-01
2025-01-02,58,09:50:00,7129.0191,4283.6623,7313.1756,4624.7505,7313.1756,4624.7505,-184.15649999999914,-341.08820000000014,historical_fallback,1.0,2025-01-01
2025-01-02,59,10:00:00,7151.1,4356.1125,7099.46,4836.6375,7099.46,4836.6375,51.64000000000033,-480.52499999999964,historical_fallback,1.0,2025-01-01
2025-01-02,60,10:10:00,7053.4551,4491.6281,7125.5214,5080.7024,7125.5214,5080.7024,-72.0662999999995,-589.0743000000002,historical_fallback,1.0,2025-01-01
2025-01-02,61,10:20:00,7028.7906,4766.409,7096.3104,5338.7528,7096.3104,5338.7528,-67.51980000000003,-572.3438000000006,historical_fallback,1.0,2025-01-01
2025-01-02,62,10:30:00,7115.54,5019.45,6986.17,5494.725,6986.17,5494.725,129.3699999999999,-475.27500000000055,historical_fallback,1.0,2025-01-01
2025-01-02,63,10:40:00,7158.8016,5019.8625,7098.9702,5437.9778,7098.9702,5437.9778,59.83140000000003,-418.1152999999995,historical_fallback,1.0,2025-01-01
2025-01-02,64,10:50:00,7104.1648,5077.3715,7193.993,5396.2126,7193.993,5396.2126,-89.82820000000083,-318.84109999999964,historical_fallback,1.0,2025-01-01
2025-01-02,65,11:00:00,6988.45,5277.5625,7135.18,5372.1,7135.18,5372.1,-146.73000000000047,-94.53750000000036,historical_fallback,1.0,2025-01-01
2025-01-02,66,11:10:00,6905.2356,5389.699,7042.947,5182.9722,7042.947,5182.9722,-137.71140000000014,206.72679999999946,historical_fallback,1.0,2025-01-01
2025-01-02,67,11:20:00,6918.8526,5368.919,7069.1675,5131.5011,7069.1675,5131.5011,-150.3148999999994,237.41789999999946,historical_fallback,1.0,2025-01-01
2025-01-02,68,11:30:00,7053.45,5329.9875,7129.17,5294.775,7129.17,5294.775,-75.72000000000025,35.212500000000546,historical_fallback,1.0,2025-01-01
2025-01-02,69,11:40:00,7224.2372,5412.6331,6971.0393,5434.7444,6971.0393,5434.7444,253.1978999999992,-22.111299999999574,historical_fallback,1.0,2025-01-01
2025-01-02,70,11:50:00,7061.4737,5429.3182,6648.4937,5455.5011,6648.4937,5455.5011,412.97999999999956,-26.1829000000007,historical_fallback,1.0,2025-01-01
2025-01-02,71,12:00:00,6627.88,5328.3,6471.29,5331.7125,6471.29,5331.7125,156.59000000000015,-3.4124999999994543,historical_fallback,1.0,2025-01-01
2025-01-02,72,12:10:00,6385.5315,5248.9495,6681.1855,5126.6533,6681.1855,5126.6533,-295.65399999999954,122.29619999999977,historical_fallback,1.0,2025-01-01
2025-01-02,73,12:20:00,6379.3415,5219.2319,6585.2714,5118.4895,6585.2714,5118.4895,-205.92989999999918,100.74240000000009,historical_fallback,1.0,2025-01-01
2025-01-02,74,12:30:00,6517.08,5222.85,6283.97,5302.575,6283.97,5302.575,233.10999999999967,-79.72499999999945,historical_fallback,1.0,2025-01-01
2025-01-02,75,12:40:00,6677.4158,5242.2942,6547.9322,5399.7996,6547.9322,5399.7996,129.48359999999957,-157.5054,historical_fallback,1.0,2025-01-01
2025-01-02,76,12:50:00,6740.259,5308.1571,6747.6789,5377.6488,6747.6789,5377.6488,-7.4198999999998705,-69.49169999999958,historical_fallback,1.0,2025-01-01
2025-01-02,77,13:00:00,6776.29,5393.2875,6682.36,5261.8125,6682.36,5261.8125,93.93000000000029,131.47500000000036,historical_fallback,1.0,2025-01-01
2025-01-02,78,13:10:00,6923.5069,5413.5261,6790.9628,5097.6164,6790.9628,5097.6164,132.54410000000007,315.90970000000016,historical_fallback,1.0,2025-01-01
2025-01-02,79,13:20:00,6851.0971,5337.3076,6916.0165,5029.4534,6916.0165,5029.4534,-64.91939999999977,307.85419999999976,historical_fallback,1.0,2025-01-01
2025-01-02,80,13:30:00,6622.15,5168.2125,6834.78,5043.8625,6834.78,5043.8625,-212.6300000000001,124.34999999999945,historical_fallback,1.0,2025-01-01
2025-01-02,81,13:40:00,6654.8176,4960.5615,6546.5252,4973.5844,6546.5252,4973.5844,108.29240000000027,-13.022899999999936,historical_fallback,1.0,2025-01-01
2025-01-02,82,13:50:00,6745.2794,4873.504,6539.873,4769.7524,6539.873,4769.7524,205.40640000000076,103.7515999999996,historical_fallback,1.0,2025-01-01
2025-01-02,83,14:00:00,6768.73,4791.45,6773.97,4478.625,6773.97,4478.625,-5.240000000000691,312.8249999999998,historical_fallback,1.0,2025-01-01
2025-01-02,84,14:10:00,6785.5204,4440.5059,6736.8117,4209.3909,6736.8117,4209.3909,48.708700000000135,231.11499999999978,historical_fallback,1.0,2025-01-01
2025-01-02,85,14:20:00,6651.4681,4102.9755,6623.3813,4060.4316,6623.3813,4060.4316,28.08680000000004,42.54389999999967,historical_fallback,1.0,2025-01-01
2025-01-02,86,14:30:00,6519.73,3897.7875,6548.98,3934.425,6548.98,3934.425,-29.25,-36.63750000000027,historical_fallback,1.0,2025-01-01
2025-01-02,87,14:40:00,6699.3894,3672.4272,6398.5627,3648.1229,6398.5627,3648.1229,300.8266999999996,24.30430000000024,historical_fallback,1.0,2025-01-01
2025-01-02,88,14:50:00,6745.2289,3411.625,6196.5854,3431.0164,6196.5854,3431.0164,548.6435000000001,-19.391399999999976,historical_fallback,1.0,2025-01-01
2025-01-02,89,15:00:00,6621.14,3140.175,6154.69,3327.3375,6154.69,3327.3375,466.4500000000007,-187.1624999999999,historical_fallback,1.0,2025-01-01
2025-01-02,90,15:10:00,6686.5383,2878.1578,6459.5818,3139.1175,6459.5818,3139.1175,226.95650000000023,-260.9596999999999,historical_fallback,1.0,2025-01-01
2025-01-02,91,15:20:00,6510.334,2617.8995,6622.8857,2860.4253,6622.8857,2860.4253,-112.55169999999998,-242.5257999999999,historical_fallback,1.0,2025-01-01
2025-01-02,92,15:30:00,6220.79,2359.9875,6493.61,2505.0,6493.61,2505.0,-272.8199999999997,-145.01249999999982,historical_fallback,1.0,2025-01-01
2025-01-02,93,15:40:00,6406.2703,2119.3514,6375.0516,2089.695,6375.0516,2089.695,31.218700000000354,29.65639999999985,historical_fallback,1.0,2025-01-01
2025-01-02,94,15:50:00,6474.5982,1904.7231,6354.113,1762.1562,6354.113,1762.1562,120.48520000000008,142.56690000000003,historical_fallback,1.0,2025-01-01
2025-01-02,95,16:00:00,6290.24,1662.6,6404.25,1525.8,6404.25,1525.8,-114.01000000000022,136.79999999999995,historical_fallback,1.0,2025-01-01
2025-01-02,96,16:10:00,6307.331,1326.1056,6444.972,1249.2025,6444.972,1249.2025,-137.64099999999962,76.9031,historical_fallback,1.0,2025-01-01
2025-01-02,97,16:20:00,6312.2172,1011.5001,6399.4586,968.2219,6399.4586,968.2219,-87.24139999999989,43.27819999999997,historical_fallback,1.0,2025-01-01
2025-01-02,98,16:30:00,6239.28,757.725,6292.15,706.6125,6292.15,706.6125,-52.86999999999989,51.11250000000007,historical_fallback,1.0,2025-01-01
2025-01-02,99,16:40:00,6276.4877,494.5646,6236.9153,440.4383,6236.9153,440.4383,39.572400000000016,54.12629999999996,historical_fallback,1.0,2025-01-01
2025-01-02,100,16:50:00,6335.5438,213.8643,6299.9437,180.885,6299.9437,180.885,35.600100000000566,32.979299999999995,historical_fallback,1.0,2025-01-01
2025-01-02,101,17:00:00,6317.75,6.675,6389.06,2.9625,6389.06,2.9625,-71.3100000000004,3.7125,historical_fallback,1.0,2025-01-01
2025-01-02,102,17:10:00,6215.7285,0.0,6325.1833,0.0,6325.1833,0.0,-109.45479999999952,0.0,historical_fallback,1.0,2025-01-01
2025-01-02,103,17:20:00,6137.0958,6.7246,6169.4734,5.9578,6169.4734,5.9578,-32.3775999999998,0.7667999999999999,historical_fallback,1.0,2025-01-01
2025-01-02,104,17:30:00,6185.23,0.0,6191.99,0.0,6191.99,0.0,-6.760000000000218,0.0,historical_fallback,1.0,2025-01-01
2025-01-02,105,17:40:00,6275.9932,0.0,6464.5067,0.0,6464.5067,0.0,-188.51350000000002,0.0,historical_fallback,1.0,2025-01-01
2025-01-02,106,17:50:00,5749.3845,0.4828,5764.0309,0.4277,5764.0309,0.4277,-14.64639999999963,0.05509999999999998,historical_fallback,1.0,2025-01-01
2025-01-02,107,18:00:00,4825.29,0.0,4529.45,0.0,4529.45,0.0,295.84000000000015,0.0,historical_fallback,1.0,2025-01-01
2025-01-02,108,18:10:00,4462.7208,0.0,4490.5328,0.0,4490.5328,0.0,-27.811999999999898,0.0,historical_fallback,1.0,2025-01-01
2025-01-02,109,18:20:00,4487.596,0.0347,4644.0206,0.0307,4644.0206,0.0307,-156.42460000000028,0.004,historical_fallback,1.0,2025-01-01
2025-01-02,110,18:30:00,4531.35,0.0,4469.21,0.0,4469.21,0.0,62.14000000000033,0.0,historical_fallback,1.0,2025-01-01
2025-01-02,111,18:40:00,4433.2667,0.0,4470.465,0.0,4470.465,0.0,-37.19830000000002,0.0,historical_fallback,1.0,2025-01-01
2025-01-02,112,18:50:00,4446.1905,0.0025,4510.8756,0.0022,4510.8756,0.0022,-64.6851000000006,0.0002999999999999999,historical_fallback,1.0,2025-01-01
2025-01-02,113,19:00:00,4522.69,0.0,4486.17,0.0,4486.17,0.0,36.51999999999953,0.0,historical_fallback,1.0,2025-01-01
2025-01-02,114,19:10:00,4365.4081,0.0,4471.7293,0.0,4471.7293,0.0,-106.32120000000032,0.0,historical_fallback,1.0,2025-01-01
2025-01-02,115,19:20:00,4272.9727,0.0,4439.8235,0.0,4439.8235,0.0,-166.85080000000016,0.0,historical_fallback,1.0,2025-01-01
2025-01-02,116,19:30:00,4365.74,0.0,4387.19,0.0,4387.19,0.0,-21.449999999999818,0.0,historical_fallback,1.0,2025-01-01
2025-01-02,117,19:40:00,4459.5799,0.0,4347.9765,0.0,4347.9765,0.0,111.60339999999997,0.0,historical_fallback,1.0,2025-01-01
2025-01-02,118,19:50:00,4483.9677,0.0,4300.6345,0.0,4300.6345,0.0,183.33320000000003,0.0,historical_fallback,1.0,2025-01-01
2025-01-02,119,20:00:00,4509.26,0.0,4315.99,0.0,4315.99,0.0,193.27000000000044,0.0,historical_fallback,1.0,2025-01-01
2025-01-02,120,20:10:00,4622.8615,0.0,4483.2744,0.0,4483.2744,0.0,139.58709999999974,0.0,historical_fallback,1.0,2025-01-01
2025-01-02,121,20:20:00,4560.6006,0.0,4551.706,0.0,4551.706,0.0,8.894599999999627,0.0,historical_fallback,1.0,2025-01-01
2025-01-02,122,20:30:00,4323.46,0.0,4499.8,0.0,4499.8,0.0,-176.34000000000015,0.0,historical_fallback,1.0,2025-01-01
2025-01-02,123,20:40:00,4224.7758,0.0,4535.0935,0.0,4535.0935,0.0,-310.3176999999996,0.0,historical_fallback,1.0,2025-01-01
2025-01-02,124,20:50:00,4398.0305,0.0,4528.916,0.0,4528.916,0.0,-130.88550000000032,0.0,historical_fallback,1.0,2025-01-01
2025-01-02,125,21:00:00,4648.27,0.0,4483.51,0.0,4483.51,0.0,164.76000000000022,0.0,historical_fallback,1.0,2025-01-01
2025-01-02,126,21:10:00,4633.6,0.0,4548.2302,0.0,4548.2302,0.0,85.3698000000004,0.0,historical_fallback,1.0,2025-01-01
2025-01-02,127,21:20:00,4538.5738,0.0,4595.6841,0.0,4595.6841,0.0,-57.11030000000028,0.0,historical_fallback,1.0,2025-01-01
2025-01-02,128,21:30:00,4588.87,0.0,4620.9,0.0,4620.9,0.0,-32.029999999999745,0.0,historical_fallback,1.0,2025-01-01
2025-01-02,129,21:40:00,4752.9518,0.0,4653.7148,0.0,4653.7148,0.0,99.23700000000008,0.0,historical_fallback,1.0,2025-01-01
2025-01-02,130,21:50:00,4388.3683,0.0,4131.9845,0.0,4131.9845,0.0,256.3838000000005,0.0,historical_fallback,1.0,2025-01-01
2025-01-02,131,22:00:00,3695.47,0.0,3363.0,0.0,3363.0,0.0,332.4699999999998,0.0,historical_fallback,1.0,2025-01-01
2025-01-02,132,22:10:00,3549.5286,0.0,3305.7588,0.0,3305.7588,0.0,243.76980000000003,0.0,historical_fallback,1.0,2025-01-01
2025-01-02,133,22:20:00,3568.6566,0.0,3470.932,0.0,3470.932,0.0,97.72460000000001,0.0,historical_fallback,1.0,2025-01-01
2025-01-02,134,22:30:00,3527.23,0.0,3521.37,0.0,3521.37,0.0,5.860000000000127,0.0,historical_fallback,1.0,2025-01-01
2025-01-02,135,22:40:00,3577.6994,0.0,3561.5279,0.0,3561.5279,0.0,16.171499999999924,0.0,historical_fallback,1.0,2025-01-01
2025-01-02,136,22:50:00,3478.244,0.0,3386.068,0.0,3386.068,0.0,92.17599999999993,0.0,historical_fallback,1.0,2025-01-01
2025-01-02,137,23:00:00,3323.61,0.0,3289.99,0.0,3289.99,0.0,33.620000000000346,0.0,historical_fallback,1.0,2025-01-01
2025-01-02,138,23:10:00,3478.4063,0.0,3774.2552,0.0,3774.2552,0.0,-295.84889999999996,0.0,historical_fallback,1.0,2025-01-01
2025-01-02,139,23:20:00,3640.9395,0.0,3883.62,0.0,3883.62,0.0,-242.68049999999994,0.0,historical_fallback,1.0,2025-01-01
2025-01-02,140,23:30:00,3700.96,0.0,3525.14,0.0,3525.14,0.0,175.82000000000016,0.0,historical_fallback,1.0,2025-01-01
2025-01-02,141,23:40:00,3769.729,0.0,3553.5909,0.0,3553.5909,0.0,216.13809999999967,0.0,historical_fallback,1.0,2025-01-01
2025-01-02,142,23:50:00,3428.202,0.0,3697.1141,0.0,3697.1141,0.0,-268.91209999999955,0.0,historical_fallback,1.0,2025-01-01
2025-01-02,143,0:00+1,2919.12,0.0,3696.7,0.0,3696.7,0.0,-777.5799999999999,0.0,historical_fallback,1.0,2025-01-01
2025-01-03,0,00:10:00,2954.3509,0.0,3576.1402500000004,0.0,3576.1402500000004,0.0,-621.7893500000005,0.0,historical_fallback,0.9932038326617945,2025-01-02
2025-01-03,1,00:20:00,2960.6102,0.0,3616.1449000000002,0.0,3616.1449000000002,0.0,-655.5347000000002,0.0,historical_fallback,0.9932038326617945,2025-01-02
2025-01-03,2,00:30:00,2756.51,0.0,3717.395,0.0,3717.395,0.0,-960.8849999999998,0.0,historical_fallback,0.9932038326617945,2025-01-02
2025-01-03,3,00:40:00,2725.0654,0.0,3630.57685,0.0,3630.57685,0.0,-905.51145,0.0,historical_fallback,0.9932038326617945,2025-01-02
2025-01-03,4,00:50:00,2639.7341,0.0,3593.73315,0.0,3593.73315,0.0,-953.9990499999999,0.0,historical_fallback,0.9932038326617945,2025-01-02
2025-01-03,5,01:00:00,2583.76,0.0,3715.575,0.0,3715.575,0.0,-1131.8149999999996,0.0,historical_fallback,0.9932038326617945,2025-01-02
2025-01-03,6,01:10:00,2902.6811,0.0,3854.80925,0.0,3854.80925,0.0,-952.12815,0.0,historical_fallback,0.9932038326617945,2025-01-02
2025-01-03,7,01:20:00,3131.051,0.0,3885.9800999999998,0.0,3885.9800999999998,0.0,-754.9290999999998,0.0,historical_fallback,0.9932038326617945,2025-01-02
2025-01-03,8,01:30:00,3056.82,0.0,3800.53,0.0,3800.53,0.0,-743.71,0.0,historical_fallback,0.9932038326617945,2025-01-02
2025-01-03,9,01:40:00,2923.5412,0.0,3720.19925,0.0,3720.19925,0.0,-796.65805,0.0,historical_fallback,0.9932038326617945,2025-01-02
2025-01-03,10,01:50:00,2940.6553,0.0,3831.45055,0.0,3831.45055,0.0,-890.7952500000001,0.0,historical_fallback,0.9932038326617945,2025-01-02
2025-01-03,11,02:00:00,3047.21,0.0,3975.75,0.0,3975.75,0.0,-928.54,0.0,historical_fallback,0.9932038326617945,2025-01-02
2025-01-03,12,02:10:00,3000.6237,0.0,3838.03055,0.0,3838.03055,0.0,-837.4068499999998,0.0,historical_fallback,0.9932038326617945,2025-01-02
2025-01-03,13,02:20:00,2860.5275,0.0,3888.3178,0.0,3888.3178,0.0,-1027.7902999999997,0.0,historical_fallback,0.9932038326617945,2025-01-02
2025-01-03,14,02:30:00,2800.1,0.0,4145.3,0.0,4145.3,0.0,-1345.2000000000003,0.0,historical_fallback,0.9932038326617945,2025-01-02
2025-01-03,15,02:40:00,2953.2923,0.0,4137.47875,0.0,4137.47875,0.0,-1184.1864500000001,0.0,historical_fallback,0.9932038326617945,2025-01-02
2025-01-03,16,02:50:00,3161.0061,0.0,4032.16355,0.0,4032.16355,0.0,-871.1574500000002,0.0,historical_fallback,0.9932038326617945,2025-01-02
2025-01-03,17,03:00:00,3294.0,0.0,4010.8149999999996,0.0,4010.8149999999996,0.0,-716.8149999999996,0.0,historical_fallback,0.9932038326617945,2025-01-02
2025-01-03,18,03:10:00,3346.735,0.0,4077.19035,0.0,4077.19035,0.0,-730.4553499999997,0.0,historical_fallback,0.9932038326617945,2025-01-02
2025-01-03,19,03:20:00,3390.5777,0.0,4137.1209,0.0,4137.1209,0.0,-746.5432000000001,0.0,historical_fallback,0.9932038326617945,2025-01-02
2025-01-03,20,03:30:00,3426.62,0.0,4120.15,0.0,4120.15,0.0,-693.5299999999997,0.0,historical_fallback,0.9932038326617945,2025-01-02
2025-01-03,21,03:40:00,3375.8805,0.0,4046.0375999999997,0.0,4046.0375999999997,0.0,-670.1570999999994,0.0,historical_fallback,0.9932038326617945,2025-01-02
2025-01-03,22,03:50:00,3204.2096,0.0,4097.02535,0.0,4097.02535,0.0,-892.8157499999998,0.0,historical_fallback,0.9932038326617945,2025-01-02
2025-01-03,23,04:00:00,3155.14,0.0,4215.145,0.0,4215.145,0.0,-1060.0050000000006,0.0,historical_fallback,0.9932038326617945,2025-01-02
2025-01-03,24,04:10:00,3470.3443,0.0,4174.510399999999,0.0,4174.510399999999,0.0,-704.166099999999,0.0,historical_fallback,0.9932038326617945,2025-01-02
2025-01-03,25,04:20:00,3371.4266,0.0,4185.4979,0.0,4185.4979,0.0,-814.0713000000005,0.0,historical_fallback,0.9932038326617945,2025-01-02
2025-01-03,26,04:30:00,2945.58,0.0,4267.07,0.0,4267.07,0.0,-1321.4899999999998,0.0,historical_fallback,0.9932038326617945,2025-01-02
2025-01-03,27,04:40:00,3074.9809,0.0,4218.1287,0.0,4218.1287,0.0,-1143.1478000000002,0.0,historical_fallback,0.9932038326617945,2025-01-02
2025-01-03,28,04:50:00,3342.863,0.0,4165.62275,0.0,4165.62275,0.0,-822.7597500000006,0.0,historical_fallback,0.9932038326617945,2025-01-02
2025-01-03,29,05:00:00,3341.55,0.0,4186.424999999999,0.0,4186.424999999999,0.0,-844.8749999999991,0.0,historical_fallback,0.9932038326617945,2025-01-02
2025-01-03,30,05:10:00,3130.4364,0.0019,4235.58805,0.00214029968774701,4235.58805,0.00215,-1105.1516500000002,-0.00024029968774700997,historical_fallback,0.9932038326617945,2025-01-02
