date,time_index,charge_kwh,discharge_kwh,soc_start_kwh,soc_end_kwh,spill_kwh
2025-02-01,85,0.0,0.0,10800.0,10800.0,166.26881666666668
2025-02-01,86,0.0,0.0,10800.0,10800.0,116.58833333333325
2025-02-01,87,0.0,0.0,10800.0,10800.0,112.44431666666674
2025-02-01,88,0.0,0.0,10800.0,10800.0,93.76723333333325
2025-02-01,89,0.0,0.0,10800.0,10800.0,35.80166666666662
2025-02-01,90,0.0,0.0,10800.0,10800.0,37.19211883221226
2025-02-01,91,0.0,61.22212416329933,10800.0,10731.975417596334,0.0
2025-02-01,92,0.0,35.375843675612145,10731.975417596334,10692.668924623431,0.0
2025-02-01,93,0.0,15.05548495088783,10692.668924623431,10675.940608011333,0.0
2025-02-01,94,7.6497021454703145,0.0,10675.940608011333,10682.825339942256,0.0
2025-02-01,95,25.328204907345025,0.0,10682.825339942256,10705.620724358867,0.0
2025-02-01,96,20.632466937152458,0.0,10705.620724358867,10724.189944602304,0.0
2025-02-01,97,42.935109587927855,0.0,10724.189944602304,10762.83154323144,0.0
2025-02-01,98,41.298285298400714,0.0,10762.83154323144,10800.0,28.56403077123403
2025-02-01,99,0.0,0.0,10800.0,10800.0,23.87360531120453
2025-02-01,100,0.0,3.91611782855648,10800.0,10795.64875796827,0.0
2025-02-01,101,4.834713368588079,0.0,10795.64875796827,10800.0,29.47390148132725
2025-02-01,102,0.0,0.0,10800.0,10800.0,20.912087475226997
2025-02-01,103,0.0,0.0,10800.0,10800.0,42.680118321364944
2025-02-01,104,0.0,0.0,10800.0,10800.0,44.68071586468494
2025-02-01,105,0.0,0.0,10800.0,10800.0,49.58130031489031
2025-02-01,106,0.0,0.0,10800.0,10800.0,31.843541740506623
2025-02-01,107,0.0,428.47,10800.0,10323.922222222222,0.0
2025-02-01,108,0.0,454.13505,10323.922222222222,9819.327722222222,0.0
2025-02-01,109,0.0,472.26531666666665,9819.327722222222,9294.588481481482,0.0
2025-02-01,110,0.0,454.16833333333335,9294.588481481482,8789.957,0.0
2025-02-01,111,0.0,418.3726333333333,8789.957,8325.098518518518,0.0
2025-02-01,112,0.0,414.0822333333333,8325.098518518518,7865.007148148148,0.0
2025-02-01,113,0.0,432.1383333333333,7865.007148148148,7384.853444444445,0.0
2025-02-01,114,0.0,424.01411666666667,7384.853444444445,6913.726648148148,0.0
2025-02-01,115,0.0,442.41246666666666,6913.726648148148,6422.157240740741,0.0
2025-02-01,116,0.0,483.74666666666667,6422.157240740741,5884.660944444445,0.0
2025-02-01,117,0.0,481.18446666666665,5884.660944444445,5350.011537037038,0.0
2025-02-01,118,0.0,444.76593333333335,5350.011537037038,4855.827166666667,0.0
2025-02-01,119,0.0,418.095,4855.827166666667,4391.277166666667,0.0
2025-02-01,120,0.0,436.7405166666666,4391.277166666667,3906.009925925926,0.0
2025-02-01,121,0.0,452.69785,3906.009925925926,3403.012314814815,0.0
2025-02-01,122,0.0,449.9683333333333,3403.012314814815,2903.0475,0.0
2025-02-01,123,0.0,455.06669999999997,2903.0475,2397.4178333333334,0.0
2025-02-01,124,0.0,454.01236666666665,2397.4178333333334,1892.9596481481483,0.0
2025-02-01,125,62.71068804975505,0.0,1892.9596481481483,1949.3992673929279,0.0
2025-02-01,126,14.352393696969784,0.0,1949.3992673929279,1962.3164217202007,0.0
2025-02-01,127,0.0,14.749521747221479,1962.3164217202007,1945.928064223288,0.0
2025-02-01,128,0.0,19.44603560446859,1945.928064223288,1924.3213579961007,0.0
2025-02-01,129,0.0,5.790235575031716,1924.3213579961007,1917.8877629127321,0.0
2025-02-01,130,8.23268369612515,0.0,1917.8877629127321,1925.2971782392447,0.0
2025-02-01,131,18.969899293839546,0.0,1925.2971782392447,1942.3700876037003,0.0
2025-02-01,132,35.691928396993376,0.0,1942.3700876037003,1974.4928231609942,0.0
2025-02-01,133,69.64076891572648,0.0,1974.4928231609942,2037.1695151851482,0.0
2025-02-01,134,67.83460232216015,0.0,2037.1695151851482,2098.2206572750924,0.0
2025-02-01,135,49.79658131168452,0.0,2098.2206572750924,2143.0375804556083,0.0
2025-02-01,136,0.0,6.260641269136045,2143.0375804556083,2136.0813123787907,0.0
2025-02-01,137,0.0,22.541588723931,2136.0813123787907,2111.035102685534,0.0
2025-02-01,138,0.0,27.907779786651815,2111.035102685534,2080.0264584781435,0.0
2025-02-01,139,6.18519236615515,0.0,2080.0264584781435,2085.593131607683,0.0
2025-02-01,140,24.14414206958594,0.0,2085.593131607683,2107.3228594703105,0.0
2025-02-01,141,23.79078746443423,0.0,2107.3228594703105,2128.734568188301,0.0
2025-02-01,142,0.0,6.0804887258719305,2128.734568188301,2121.978469603999,0.0
2025-02-01,143,5.725629624035719,0.0,2121.978469603999,2127.1315362656314,0.0
2025-02-02,0,818.8472108565435,0.0,2127.1315362656314,2864.0940260365205,0.0
2025-02-02,1,833.3333333333333,0.0,2864.0940260365205,3614.0940260365205,10.053640281958792
2025-02-02,2,833.3333333333333,0.0,3614.0940260365205,4364.0940260365205,3.247614117868352
2025-02-02,3,815.1316934432541,0.0,4364.0940260365205,5097.712550135449,0.0
2025-02-02,4,828.2897625271858,0.0,5097.712550135449,5843.173336409916,0.0
2025-02-02,5,833.3333333333333,0.0,5843.173336409916,6593.173336409916,26.149776886420796
2025-02-02,6,34.17276771960212,0.0,6593.173336409916,6623.9288273575585,0.0
2025-02-02,7,833.3333333333333,0.0,6623.9288273575585,7373.9288273575585,25.066448501760078
2025-02-02,8,833.3333333333333,0.0,7373.9288273575585,8123.9288273575585,45.51493216731751
2025-02-02,9,30.350381509045974,0.0,8123.9288273575585,8151.2441707156995,0.0
2025-02-02,10,0.0,7.650036980414143,8151.2441707156995,8142.7441296263505,0.0
2025-02-02,11,426.49088430893744,0.0,8142.7441296263505,8526.585925504394,0.0
2025-02-02,12,833.3333333333333,0.0,8526.585925504394,9276.585925504394,61.39433537696641
2025-02-02,13,69.50059095606764,0.0,9276.585925504394,9339.136457364855,0.0
2025-02-02,14,18.64412415707227,0.0,9339.136457364855,9355.91616910622,0.0
2025-02-02,15,24.186374472943385,0.0,9355.91616910622,9377.68390613187,0.0
2025-02-02,16,11.213545260241972,0.0,9377.68390613187,9387.776096866088,0.0
2025-02-02,17,0.0,86.87138888868094,9387.776096866088,9291.25233143422,0.0
2025-02-02,18,0.0,33.086824714513796,9291.25233143422,9254.489192862538,0.0
2025-02-02,19,48.02416375462303,0.0,9254.489192862538,9297.710940241699,0.0
2025-02-02,20,57.308732762497016,0.0,9297.710940241699,9349.288799727947,0.0
2025-02-02,21,17.00452596213472,0.0,9349.288799727947,9364.592873093869,0.0
2025-02-02,22,11.161534067565754,0.0,9364.592873093869,9374.638253754678,0.0
2025-02-02,23,48.77747961437876,0.0,9374.638253754678,9418.537985407618,0.0
2025-02-02,24,63.284736738451784,0.0,9418.537985407618,9475.494248472225,0.0
2025-02-02,25,45.06527777534063,0.0,9475.494248472225,9516.052998470032,0.0
2025-02-02,26,31.961784671553005,0.0,9516.052998470032,9544.818604674429,0.0
2025-02-02,27,61.171959603341406,0.0,9544.818604674429,9599.873368317436,0.0
2025-02-02,28,44.24352826224663,0.0,9599.873368317436,9639.692543753457,0.0
2025-02-02,29,0.0,5.028284471103916,9639.692543753457,9634.105561007786,0.0
2025-02-02,30,16.605190000443713,0.0,9634.105561007786,9649.050232008185,0.0
2025-02-02,31,38.50430529242635,0.0,9649.050232008185,9683.704106771369,0.0
2025-02-02,32,833.3333333333333,0.0,9683.704106771369,10433.704106771369,44.0437878324077
2025-02-02,33,406.99543692070114,0.0,10433.704106771369,10800.0,424.59160031121456
2025-02-02,34,0.0,0.0,10800.0,10800.0,81.49127307739172
2025-02-02,35,0.0,19.092660758743477,10800.0,10778.785932490286,0.0
2025-02-02,36,0.0,774.3736856061731,10778.785932490286,9918.370726261204,0.0
2025-02-02,37,13.37058359359537,0.0,9918.370726261204,9930.40425149544,0.0
2025-02-02,38,28.212472279833833,0.0,9930.40425149544,9955.79547654729,0.0
2025-02-02,39,0.0,5.906138230248075,9955.79547654729,9949.233100735903,0.0
2025-02-02,40,30.735431342199263,0.0,9949.233100735903,9976.894988943883,0.0
2025-02-02,41,59.36433316519401,0.0,9976.894988943883,10030.322888792558,0.0
2025-02-02,42,99.89231961906421,0.0,10030.322888792558,10120.225976449716,0.0
2025-02-02,43,94.53679559242732,0.0,10120.225976449716,10205.309092482901,0.0
2025-02-02,44,97.94212969773628,0.0,10205.309092482901,10293.457009210864,0.0
2025-02-02,45,562.8255453212619,0.0,10293.457009210864,10800.0,303.46915606829737
2025-02-02,46,0.0,0.0,10800.0,10800.0,26.51427535464245
2025-02-02,47,0.0,725.6473331266955,10800.0,9993.725185414783,0.0
2025-02-02,48,0.0,786.6120801429487,9993.725185414783,9119.711763033729,0.0
2025-02-02,49,0.0,758.8758666666665,9119.711763033729,8276.516355626321,0.0
2025-02-02,50,0.0,692.5662499999999,8276.516355626321,7506.998300070766,0.0
2025-02-02,51,0.0,640.1274999999999,7506.998300070766,6795.745522292988,0.0
2025-02-02,52,0.0,586.0843,6795.745522292988,6144.5407445152105,0.0
2025-02-02,53,0.0,521.2029166666667,6144.5407445152105,5565.4263926633585,0.0
2025-02-02,54,0.0,454.83883333333324,5565.4263926633585,5060.049911181877,0.0
2025-02-02,55,0.0,413.7835666666665,5060.049911181877,4600.290392663359,0.0
2025-02-02,56,0.0,374.2825,4600.290392663359,4184.420948218914,0.0
2025-02-02,57,0.0,160.50643366503914,4184.420948218914,4006.080466368871,0.0
2025-02-02,58,0.0,231.40539999999987,4006.080466368871,3748.9633552577598,0.0
2025-02-02,59,0.0,222.3629166666667,3748.9633552577598,3501.8934478503525,0.0
2025-02-02,60,0.0,210.75953333333337,3501.8934478503525,3267.716188591093,0.0
2025-02-02,61,0.0,192.0332833333332,3267.716188591093,3054.3458737762785,0.0
2025-02-02,62,0.0,165.07499999999982,3054.3458737762785,2870.929207109612,0.0
2025-02-02,63,0.0,126.6086499999999,2870.929207109612,2730.2529293318344,0.0
2025-02-02,64,93.271063212135,0.0,2730.2529293318344,2814.196886222756,0.0
2025-02-02,65,783.1763418649039,0.0,2814.196886222756,3519.0555939011692,0.0
2025-02-02,66,833.3333333333333,0.0,3519.0555939011692,4269.055593901169,7.991412787121135
2025-02-02,67,833.3333333333333,0.0,4269.055593901169,5019.055593901169,81.56237951823437
2025-02-02,68,833.3333333333333,0.0,5019.055593901169,5769.055593901169,82.68077236694512
2025-02-02,69,819.1346021595405,0.0,5769.055593901169,6506.276735844755,0.0
2025-02-02,70,833.3333333333333,0.0,6506.276735844755,7256.276735844755,26.872801511773105
2025-02-02,71,833.3333333333333,0.0,7256.276735844755,8006.276735844755,160.17773357841816
2025-02-02,72,833.3333333333333,0.0,8006.276735844755,8756.276735844756,114.76781042703033
2025-02-02,73,833.3333333333333,0.0,8756.276735844756,9506.276735844756,95.64740521460044
2025-02-02,74,833.3333333333333,0.0,9506.276735844756,10256.276735844756,167.025903581198
2025-02-02,75,604.136960172493,0.0,10256.276735844756,10800.0,410.55109173824553
2025-02-02,76,0.0,0.0,10800.0,10800.0,1026.4056983819094
2025-02-02,77,0.0,0.0,10800.0,10800.0,187.83145537779887
2025-02-02,78,0.0,0.0,10800.0,10800.0,93.81236265176926
2025-02-02,79,0.0,0.0,10800.0,10800.0,87.00670798567239
2025-02-02,80,0.0,0.0,10800.0,10800.0,145.7173402738067
2025-02-02,81,0.0,0.0,10800.0,10800.0,72.94247721071451
2025-02-02,82,0.0,105.30014999999992,10800.0,10682.999833333333,0.0
2025-02-02,83,0.0,99.86166666666668,10682.999833333333,10572.042425925925,0.0
2025-02-02,84,0.0,146.23006666666663,10572.042425925925,10409.564574074073,0.0
2025-02-02,85,0.0,200.45354999999995,10409.564574074073,10186.838407407406,0.0
2025-02-02,86,0.0,230.09708333333333,10186.838407407406,9931.17498148148,0.0
2025-02-02,87,0.0,252.98984999999993,9931.17498148148,9650.075148148146,0.0
2025-02-02,88,0.0,306.1174500000001,9650.075148148146,9309.944648148146,0.0
2025-02-02,89,833.3333333333333,0.0,9309.944648148146,10059.944648148146,84.19714495406424
2025-02-02,90,822.2837242798373,0.0,10059.944648148146,10800.0,85.10259192707406
2025-02-02,91,0.0,0.0,10800.0,10800.0,894.195984426379
2025-02-02,92,0.0,0.0,10800.0,10800.0,756.3597021720898
2025-02-02,93,0.0,0.0,10800.0,10800.0,83.9564726022113
2025-02-02,94,0.0,0.0,10800.0,10800.0,21.589576366931396
2025-02-02,95,0.0,0.0,10800.0,10800.0,0.5935270136571944
2025-02-02,96,0.0,0.0,10800.0,10800.0,28.224599099190073
2025-02-02,97,0.0,0.0,10800.0,10800.0,41.03237761593277
2025-02-02,98,0.0,0.0,10800.0,10800.0,29.642121587465226
2025-02-02,99,0.0,0.0,10800.0,10800.0,34.44932760493839
2025-02-02,100,0.0,0.0,10800.0,10800.0,55.60775106980964
2025-02-02,101,0.0,0.0,10800.0,10800.0,49.62275621501453
2025-02-02,102,0.0,0.0,10800.0,10800.0,15.579917781054974
2025-02-02,103,0.0,0.0,10800.0,10800.0,12.0079316715005
2025-02-02,104,0.0,0.0,10800.0,10800.0,27.30242972018027
2025-02-02,105,0.0,0.0,10800.0,10800.0,46.30520605173774
2025-02-02,106,0.0,0.0,10800.0,10800.0,66.51973715742486
2025-02-02,107,0.0,0.0,10800.0,10800.0,0.06927856260301724
2025-02-02,108,0.0,0.0,10800.0,10800.0,7.783509846255242
2025-02-02,109,0.0,28.649941638194036,10800.0,10768.166731513118,0.0
2025-02-02,110,0.0,47.461019842407836,10768.166731513118,10715.432265021554,0.0
2025-02-02,111,0.0,58.68767904907054,10715.432265021554,10650.22373274481,0.0
2025-02-02,112,0.0,471.5808782092654,10650.22373274481,10126.244979178959,0.0
2025-02-02,113,0.0,720.6283333333333,10126.244979178959,9325.54683103081,0.0
2025-02-02,114,0.0,734.1428,9325.54683103081,8509.832608808587,0.0
2025-02-02,115,0.0,718.8030333333332,8509.832608808587,7711.16257177155,0.0
2025-02-02,116,0.0,688.355,7711.16257177155,6946.323682882661,0.0
2025-02-02,117,0.0,714.8059333333333,6946.323682882661,6152.094868067847,0.0
2025-02-02,118,0.0,724.8145166666666,6152.094868067847,5346.7454051048835,0.0
2025-02-02,119,0.0,705.315,5346.7454051048835,4563.06207177155,0.0
2025-02-02,120,0.0,714.35385,4563.06207177155,3769.3355717715503,0.0
2025-02-02,121,0.0,707.17605,3769.3355717715503,2983.5844051048834,0.0
2025-02-02,122,0.0,689.7199999999999,2983.5844051048834,2217.228849549328,0.0
2025-02-02,123,0.0,715.1150166666666,2217.228849549328,1422.6566088085874,0.0
2025-02-02,124,0.0,5.398997847162491,1422.6566088085874,1416.6577223117401,0.0
2025-02-02,125,50.902518951800175,0.0,1416.6577223117401,1462.4699893683603,0.0
2025-02-02,126,61.064385459225605,0.0,1462.4699893683603,1517.4279362816633,0.0
2025-02-02,127,14.456705581722076,0.0,1517.4279362816633,1530.438971305213,0.0
2025-02-02,128,12.72945078709381,0.0,1530.438971305213,1541.8954770135974,0.0
2025-02-02,129,7.327318991149241,0.0,1541.8954770135974,1548.4900641056317,0.0
2025-02-02,130,1.7458183812882453,0.0,1548.4900641056317,1550.061300648791,0.0
2025-02-02,131,18.24999456287162,0.0,1550.061300648791,1566.4862957553755,0.0
2025-02-02,132,38.446671437030886,0.0,1566.4862957553755,1601.0883000487033,0.0
2025-02-02,133,31.58916060460251,0.0,1601.0883000487033,1629.5185445928455,0.0
2025-02-02,134,39.01581406300488,0.0,1629.5185445928455,1664.63277724955,0.0
2025-02-02,135,21.746175970004515,0.0,1664.63277724955,1684.204335622554,0.0
2025-02-02,136,0.0,0.7332369046559961,1684.204335622554,1683.389627950714,0.0
2025-02-02,137,1.6482194134516703,0.0,1683.389627950714,1684.8730254228203,0.0
2025-02-02,138,0.0,5.106232421209825,1684.8730254228203,1679.1994338436982,0.0
2025-02-02,139,14.830587539312205,0.0,1679.1994338436982,1692.5469626290792,0.0
2025-02-02,140,15.90000500843962,0.0,1692.5469626290792,1706.856967136675,0.0
2025-02-02,141,43.15483527237336,0.0,1706.856967136675,1745.696318881811,0.0
2025-02-02,142,8.1773247310731,0.0,1745.696318881811,1753.0559111397768,0.0
2025-02-02,143,0.0,41.497893120045205,1753.0559111397768,1706.9471410063932,0.0
2025-02-03,0,833.3333333333333,0.0,1706.9471410063932,2456.9471410063934,34.43182167182431
2025-02-03,1,833.3333333333333,0.0,2456.9471410063934,3206.9471410063934,33.27457272785068
2025-02-03,2,798.5606143099335,0.0,3206.9471410063934,3925.6516938853338,0.0
2025-02-03,3,809.0026149584758,0.0,3925.6516938853338,4653.754047347962,0.0
2025-02-03,4,830.0968418368436,0.0,4653.754047347962,5400.841205001121,0.0
2025-02-03,5,833.3333333333333,0.0,5400.841205001121,6150.841205001121,2.0328372774454238
2025-02-03,6,76.57501289896413,0.0,6150.841205001121,6219.7587166101885,0.0
2025-02-03,7,827.2457830851339,0.0,6219.7587166101885,6964.279921386809,0.0
2025-02-03,8,818.8272022361798,0.0,6964.279921386809,7701.224403399371,0.0
2025-02-03,9,90.62572947617218,0.0,7701.224403399371,7782.787559927926,0.0
2025-02-03,10,52.13121399383624,0.0,7782.787559927926,7829.705652522379,0.0
2025-02-03,11,763.8137950786712,0.0,7829.705652522379,8517.138068093183,0.0
2025-02-03,12,789.0047559049447,0.0,8517.138068093183,9227.242348407633,0.0
2025-02-03,13,52.25420453100878,0.0,9227.242348407633,9274.27113248554,0.0
2025-02-03,14,0.0,7.729987710717296,9274.27113248554,9265.68225725141,0.0
2025-02-03,15,42.87123009176116,0.0,9265.68225725141,9304.266364333995,0.0
2025-02-03,16,80.82999313410414,0.0,9304.266364333995,9377.013358154689,0.0
2025-02-03,17,45.386823309578745,0.0,9377.013358154689,9417.861499133309,0.0
2025-02-03,18,1.710076483466537,0.0,9417.861499133309,9419.400567968429,0.0
2025-02-03,19,0.0,22.790261889860517,9419.400567968429,9394.078054757472,0.0
2025-02-03,20,3.0917279103945248,0.0,9394.078054757472,9396.860609876827,0.0
2025-02-03,21,19.337396911865767,0.0,9396.860609876827,9414.264267097506,0.0
2025-02-03,22,33.75941373025728,0.0,9414.264267097506,9444.647739454736,0.0
2025-02-03,23,20.510499690445613,0.0,9444.647739454736,9463.107189176137,0.0
2025-02-03,24,11.056937920876408,0.0,9463.107189176137,9473.058433304925,0.0
2025-02-03,25,6.216745720687072,0.0,9473.058433304925,9478.653504453543,0.0
2025-02-03,26,23.127909272695888,0.0,9478.653504453543,9499.46862279897,0.0
2025-02-03,27,41.33243720901146,0.0,9499.46862279897,9536.66781628708,0.0
2025-02-03,28,84.91830735067435,0.0,9536.66781628708,9613.094292902686,0.0
2025-02-03,29,44.189940816820354,0.0,9613.094292902686,9652.865239637824,0.0
2025-02-03,30,69.2453940700185,0.0,9652.865239637824,9715.18609430084,0.0
2025-02-03,31,53.36187132112036,0.0,9715.18609430084,9763.211778489847,0.0
2025-02-03,32,833.3333333333333,0.0,9763.211778489847,10513.211778489847,0.43179809133698654
2025-02-03,33,318.65357945572515,0.0,10513.211778489847,10800.0,495.2199716761672
2025-02-03,34,0.0,7.813278750735321,10800.0,10791.318579165849,0.0
2025-02-03,35,0.0,28.47893490563922,10791.318579165849,10759.675318159583,0.0
2025-02-03,36,0.0,771.1199301739603,10759.675318159583,9902.875395744071,0.0
2025-02-03,37,3.532937565170073,0.0,9902.875395744071,9906.055039552724,0.0
2025-02-03,38,0.0,16.093438436742076,9906.055039552724,9888.173441289677,0.0
2025-02-03,39,7.209301130025324,0.0,9888.173441289677,9894.6618123067,0.0
2025-02-03,40,19.578286540736258,0.0,9894.6618123067,9912.282270193362,0.0
2025-02-03,41,0.0,9.492620869943721,9912.282270193362,9901.734913671202,0.0
2025-02-03,42,0.0,9.46813558706549,9901.734913671202,9891.214763018907,0.0
2025-02-03,43,40.3197474170413,0.0,9891.214763018907,9927.502535694244,0.0
2025-02-03,44,88.2789677440802,0.0,9927.502535694244,10006.953606663916,0.0
2025-02-03,45,790.504899307781,0.0,10006.953606663916,10718.40801604092,0.0
2025-02-03,46,44.15463586247347,0.0,10718.40801604092,10758.147188317145,0.0
2025-02-03,47,0.0,667.04994477287,10758.147188317145,10016.980583013956,0.0
2025-02-03,48,0.0,627.5503028853568,10016.980583013956,9319.702468696893,0.0
2025-02-03,49,0.0,634.9446104389876,9319.702468696893,8614.208457098017,0.0
2025-02-03,50,0.0,633.9412500000001,8614.208457098017,7909.82929043135,0.0
2025-02-03,51,0.0,582.8406999999997,7909.82929043135,7262.228512653573,0.0
2025-02-03,52,0.0,511.4707166666666,7262.228512653573,6693.927716357276,0.0
