date,time_index,grid_purchase_kwh,price_yuan_per_kwh,grid_cost_yuan
2025-02-02,108,690.353559846255,1.2561,867.153106522881
2025-02-02,109,716.766975028469,1.2447,892.1598538179353
2025-02-02,110,709.4429108655414,1.2545,889.9961316808217
2025-02-02,111,695.9147709509249,1.2522,871.4244761847482
2025-02-02,112,274.02554233916294,1.2881,352.9723010870758
2025-02-02,113,0.0,1.3466,0.0
2025-02-02,114,0.0,1.3523,0.0
2025-02-02,115,0.0,1.3445,0.0
2025-02-02,116,0.0,1.3483,0.0
2025-02-02,117,0.0,1.349,0.0
2025-02-02,118,0.0,1.3473,0.0
2025-02-02,119,0.0,1.3482,0.0
2025-02-02,120,0.0,1.3513,0.0
2025-02-02,121,0.0,1.34,0.0
2025-02-02,122,0.0,1.3489,0.0
2025-02-02,123,0.0,1.3952,0.0
2025-02-02,124,711.8647113540519,1.2226,870.3257961014638
2025-02-02,125,747.8287379988083,0.9332,697.8737783004879
2025-02-02,126,762.6360521258922,0.9068,691.5583720677591
2025-02-02,127,743.1055035568293,0.9371,696.3641673831047
2025-02-02,128,720.4161174537608,0.9371,675.1019436659193
2025-02-02,129,751.8743517602667,0.9871,742.1751726225592
2025-02-02,130,665.452318381288,0.7764,516.657179991232
2025-02-02,131,561.3969682244802,0.4209,236.29198392568372
2025-02-02,132,573.4602856356647,0.3859,221.29832422680303
2025-02-02,133,532.2948598684252,0.4368,232.50639479052813
2025-02-02,134,580.6124807296679,0.4198,243.7411194103146
2025-02-02,135,568.2968426366674,0.4186,237.889058327709
2025-02-02,136,543.2074630953396,0.4241,230.3742850987335
2025-02-02,137,565.9444517228044,0.4237,239.79066419495223
2025-02-02,138,563.2835974917687,0.4248,239.28287221450333
2025-02-02,139,572.0366240406479,0.424,242.5435285932347
2025-02-02,140,564.3583383417667,0.422,238.15921878022556
2025-02-02,141,580.3027519390353,0.424,246.04836682215094
2025-02-02,142,570.7533558893211,0.4271,243.76875830032904
2025-02-02,143,526.2761944701289,0.4276,225.0357007554271
2025-02-03,0,1465.9246570147575,0.4248,622.724794299869
2025-02-03,1,1446.6070826052328,0.4245,614.0847065659214
2025-02-03,2,1409.050802855073,0.4269,601.5237877388307
2025-02-03,3,1402.472966143944,0.4272,599.1364511366929
2025-02-03,4,1405.4090751701797,0.4271,600.2502160051837
2025-02-03,5,1418.9261706107804,0.4285,608.0098641067194
2025-02-03,6,651.8237462322933,0.4311,281.00121700074163
2025-02-03,7,1417.5992164184709,0.4302,609.8511829032262
2025-02-03,8,1434.6905355695137,0.4279,613.9040801701949
2025-02-03,9,687.011379476171,0.4312,296.239306830125
2025-02-03,10,663.5816229503763,0.4333,287.52991722439805
2025-02-03,11,1233.8313732045074,0.4311,531.9047049884631
2025-02-03,12,1437.2373732338224,0.4293,617.00600432928
2025-02-03,13,692.3294211976796,0.4324,299.36324172587666
2025-02-03,14,622.6750122892854,0.4367,271.9221778667309
2025-02-03,15,668.5931234077898,0.4348,290.704290057707
2025-02-03,16,698.6355802769574,0.4335,302.858524050061
2025-02-03,17,676.9179408871062,0.4357,294.9331468445121
2025-02-03,18,653.2810588018447,0.4374,285.7451351199269
2025-02-03,19,661.9731397768091,0.4371,289.3484593964433
2025-02-03,20,680.5778945770638,0.4356,296.459730877769
2025-02-03,21,711.8398271047793,0.4353,309.8638767387104
2025-02-03,22,738.693406479773,0.436,322.070325225181
2025-02-03,23,749.4684025119374,0.4378,328.1172666197262
2025-02-03,24,724.0557838380447,0.4401,318.65695046712347
2025-02-03,25,718.1262673873528,0.4389,315.1856187563091
2025-02-03,26,739.3029092726912,0.4364,322.63178960660247
2025-02-03,27,711.567137209008,0.4393,312.59144337591727
2025-02-03,28,684.5184777950606,0.4422,302.69407088097574
2025-02-03,29,679.9655902371092,0.4395,298.84487690920946
2025-02-03,30,727.1621607366839,0.4333,315.07936424720515
2025-02-03,31,762.7764263143105,0.4439,338.59645564092244
2025-02-03,32,1492.4801314246656,0.4301,641.9157045257487
2025-02-03,33,1509.8216601723034,0.3713,560.5967824219763
2025-02-03,34,742.0817212492635,0.5708,423.5802464890796
2025-02-03,35,792.3172004711761,0.9099,720.9294207087231
2025-02-03,36,102.44915315937192,0.9368,95.97436667969961
2025-02-03,37,922.0833516194434,0.8758,807.5605993483085
2025-02-03,38,941.6103763604378,0.8759,824.7565286541076
2025-02-03,39,937.0761145086103,0.8601,805.9791660888557
2025-02-03,40,901.3397663328324,0.8442,760.911030738177
2025-02-03,41,827.3708306486825,0.8334,689.530850262612
2025-02-03,42,759.8106680839238,0.8092,614.8387926135111
2025-02-03,43,756.3339344363684,0.7972,602.9494125326729
2025-02-03,44,746.349801077409,0.7644,570.5097879435714
2025-02-03,45,1438.8470857381985,0.6899,992.6606044507831
2025-02-03,46,680.5873858624705,0.86,585.3051518417246
2025-02-03,47,70.51297189380409,1.1617,81.91491944903221
2025-02-03,48,69.30933044798894,1.1683,80.97409076238547
2025-02-03,49,9.6882228943565,1.0956,10.61441700305698
2025-02-03,50,0.0,1.0849,0.0
2025-02-03,51,0.0,1.061,0.0
2025-02-03,52,0.0,1.043,0.0
2025-02-03,53,0.0,1.036,0.0
2025-02-03,54,0.0,1.0147,0.0
2025-02-03,55,0.0,0.9922,0.0
2025-02-03,56,0.0,0.97,0.0
2025-02-03,57,326.5436489892045,0.9422,307.6694260776285
2025-02-03,58,0.0,0.9569,0.0
2025-02-03,59,0.0,0.9977,0.0
2025-02-03,60,0.0,0.9919,0.0
2025-02-03,61,0.0,0.9588,0.0
2025-02-03,62,148.40366006565426,0.9549,141.71065499669325
2025-02-03,63,0.0,0.9839,0.0
2025-02-03,64,220.8460258392263,0.799,176.4559746455418
2025-02-03,65,989.7680533524514,0.5025,497.3584468096068
2025-02-03,66,990.5430036101809,0.4662,461.7911482830663
2025-02-03,67,969.4892247913856,0.5007,485.4232548530468
2025-02-03,68,984.8379162906007,0.4827,475.38126219347293
2025-02-03,69,962.414517137014,0.4785,460.51534645006114
2025-02-03,70,883.2666054430717,0.4662,411.77889145756006
2025-02-03,71,835.4643233868117,0.4432,370.27778812503493
2025-02-03,72,867.1763685694011,0.4411,382.5114961759628
2025-02-03,73,901.7025961208928,0.4551,410.36485149461834
2025-02-03,74,888.891380405727,0.4463,396.71222307507594
2025-02-03,75,852.399278619936,0.4113,350.5918232963797
2025-02-03,76,874.3157546263697,0.5682,496.78621177870326
2025-02-03,77,94.12409907303356,0.8279,77.92534162256449
2025-02-03,78,75.44579362510694,0.8636,65.15498737464236
2025-02-03,79,67.17577958487186,0.8416,56.53513609862816
2025-02-03,80,102.27441905328976,0.8618,88.14009434012512
2025-02-03,81,126.03100037485319,0.8623,108.6765316232359
2025-02-03,82,0.0,0.9026,0.0
2025-02-03,83,0.0,0.9754,0.0
2025-02-03,84,0.0,1.0002,0.0
2025-02-03,85,0.0,0.9978,0.0
2025-02-03,86,0.0,1.0271,0.0
2025-02-03,87,0.0,1.0906,0.0
2025-02-03,88,0.0,0.9376,0.0
2025-02-03,89,1229.9992548799992,0.6694,823.3615012166714
2025-02-03,90,1263.2901324221812,0.66,833.7714873986396
2025-02-03,91,1158.3131385340284,0.7217,835.9545920800083
2025-02-03,92,569.2398799838267,0.7308,416.0005042921805
2025-02-03,93,651.732100172909,0.7534,491.0149642702696
2025-02-03,94,666.0342993817458,0.7823,521.0386324063397
2025-02-03,95,667.2846894284596,0.8055,537.4978173346242
2025-02-03,96,769.3514032847606,0.8271,636.3305456568255
2025-02-03,97,859.1921282026674,0.8519,731.9457740158523
2025-02-03,98,877.2774903145752,0.8791,771.2146417355431
2025-02-03,99,879.3562474838134,0.9024,793.5310777293931
2025-02-03,100,932.3349135861483,0.9163,854.2984813189877
2025-02-03,101,1016.7806759176282,0.9264,941.9456181700907
2025-02-03,102,1052.1274585173112,0.9462,995.5230012490799
2025-02-03,103,1053.33072426086,0.9742,1026.1547915749297
2025-02-03,104,1067.9740378070614,0.9862,1053.235996085324
2025-02-03,105,1072.9131297273145,0.976,1047.163214613859
2025-02-03,106,951.2464181108116,1.0742,1021.8289023346339
2025-02-03,107,756.3983606037315,1.2313,931.3533014113746
2025-02-03,108,697.7797216681026,1.2561,876.4811083873037
2025-02-03,109,692.9235152057433,1.2447,862.4818993765887
2025-02-03,110,675.194346846883,1.2545,847.0313081194147
2025-02-03,111,690.5446067864843,1.2522,864.6999566180357
2025-02-03,112,213.4570774848199,1.2881,274.9540615081965
2025-02-03,113,0.0,1.3466,0.0
2025-02-03,114,0.0,1.3523,0.0
2025-02-03,115,0.0,1.3445,0.0
2025-02-03,116,0.0,1.3483,0.0
2025-02-03,117,0.0,1.349,0.0
2025-02-03,118,0.0,1.3473,0.0
2025-02-03,119,0.0,1.3482,0.0
2025-02-03,120,0.0,1.3513,0.0
2025-02-03,121,0.0,1.34,0.0
2025-02-03,122,0.0,1.3489,0.0
2025-02-03,123,0.0,1.3952,0.0
2025-02-03,124,747.1635196041763,1.2226,913.4821190680658
2025-02-03,125,746.9835434833337,0.9332,697.0850427786471
2025-02-03,126,739.5548877814458,0.9068,670.6283722402151
2025-02-03,127,732.5634915232447,0.9371,686.4852479064326
2025-02-03,128,734.497388164526,0.9371,688.2975024489773
2025-02-03,129,749.960369561498,0.9871,740.2858807941548
2025-02-03,130,682.6511810704052,0.7764,530.0103769830625
2025-02-03,131,573.9816423402142,0.4209,241.58887326099614
2025-02-03,132,573.1632192974855,0.3859,221.18368632689968
2025-02-03,133,578.6251063898189,0.4368,252.74344647107293
2025-02-03,134,561.0950208141589,0.4198,235.54768973778394
2025-02-03,135,564.5117541353245,0.4186,236.30462028104685
2025-02-03,136,570.7238956336184,0.4241,242.04400413821756
2025-02-03,137,576.6870613326358,0.4237,244.34230788663783
2025-02-03,138,593.4055382626545,0.4248,252.07867265397564
2025-02-03,139,587.5667576847779,0.424,249.12830525834585
2025-02-03,140,569.6245699970865,0.422,240.3815685387705
2025-02-03,141,601.9138325439098,0.424,255.21146499861777
2025-02-03,142,586.1276734015074,0.4271,250.3351293097838
2025-02-03,143,547.264507192976,0.4276,234.01030327571652
2025-02-04,0,1420.8840302056751,0.4248,603.5915360313708
2025-02-04,1,1429.7874421033507,0.4245,606.9447691728724
2025-02-04,2,1430.9424009828667,0.4269,610.8693109795859
2025-02-04,3,1430.7122304212344,0.4272,611.2002648359513
2025-02-04,4,1418.1676514653523,0.4271,605.6994039408519
2025-02-04,5,1434.9286072242844,0.4285,614.8669081956059
2025-02-04,6,712.638009172267,0.4311,307.2182457541643
2025-02-04,7,1484.442667653841,0.4302,638.6072356246824
2025-02-04,8,1475.068790014986,0.4279,631.1819352474125
2025-02-04,9,665.7886089795918,0.4312,287.08804819200003
2025-02-04,10,676.7609673296688,0.4333,293.2405271439455
2025-02-04,11,1446.784069957222,0.4311,623.7086125585585
2025-02-04,12,1489.2733816851692,0.4293,639.3450627574432
2025-02-04,13,650.4065375709449,0.4324,281.2357868456766
2025-02-04,14,665.4017888963011,0.4367,290.5809612110147
2025-02-04,15,651.8358463603812,0.4348,283.4182259974938
2025-02-04,16,661.9987090773518,0.4335,286.976440385032
2025-02-04,17,701.5024937136948,0.4357,305.6446365110568
2025-02-04,18,668.4739373877302,0.4374,292.3905002133932
2025-02-04,19,660.5548187983925,0.4371,288.72851129677736
2025-02-04,20,746.4967019910242,0.4356,325.17396338729014
2025-02-04,21,716.6442920645292,0.4353,311.95526033568956
2025-02-04,22,700.5044198374444,0.436,305.41992704912576
2025-02-04,23,650.3159873201623,0.4378,284.70833924876706
2025-02-04,24,687.2803554972126,0.4401,302.47208445432324
2025-02-04,25,685.8491273703127,0.4389,301.01918200283023
2025-02-04,26,659.3153863086214,0.4364,287.7252345850824
2025-02-04,27,650.3404751205621,0.4393,285.69457072046293
2025-02-04,28,693.5787284174061,0.4422,306.70051370617693
2025-02-04,29,737.3185692205129,0.4395,324.0515111724154
2025-02-04,30,719.8488100668426,0.4333,311.91048940196293
2025-02-04,31,731.6388155491992,0.4439,324.77447022228955
2025-02-04,32,1568.09736191637,0.4301,674.4386753602307
2025-02-04,33,1465.9763894455225,0.3713,544.3170334011226
2025-02-04,34,732.8456183867971,0.5708,418.3082789751838
2025-02-04,35,856.9968704958749,0.9099,779.7814524641966
2025-02-04,36,105.02639027912733,0.9368,98.38872241348648
2025-02-04,37,844.8536287780753,0.8758,739.9228080838384
2025-02-04,38,890.0420338908718,0.8759,779.5878174850146
2025-02-04,39,928.6205087136574,0.8601,798.7064995446167
2025-02-04,40,902.2094372845695,0.8442,761.6452069556335
2025-02-04,41,824.5956587977605,0.8334,687.2180220420536
2025-02-04,42,774.2146848261582,0.8092,626.4945229613272
2025-02-04,43,749.7395947595776,0.7972,597.6924049423353
2025-02-04,44,727.2493579574187,0.7644,555.9094092226509
2025-02-04,45,1457.918541245309,0.6899,1005.8180016051385
2025-02-04,46,720.8741985349648,0.86,619.9518107400697
2025-02-04,47,76.68284258004837,1.1617,89.08245822524219
2025-02-04,48,48.92603730604981,1.1683,57.160289384657986
2025-02-04,49,0.0,1.0956,0.0
2025-02-04,50,0.0,1.0849,0.0
2025-02-04,51,0.0,1.061,0.0
2025-02-04,52,0.0,1.043,0.0
2025-02-04,53,0.0,1.036,0.0
2025-02-04,54,0.0,1.0147,0.0
2025-02-04,55,0.0,0.9922,0.0
2025-02-04,56,0.0,0.97,0.0
2025-02-04,57,263.9859616803634,0.9422,248.7275730952384
2025-02-04,58,0.0,0.9569,0.0
2025-02-04,59,0.0,0.9977,0.0
2025-02-04,60,0.0,0.9919,0.0
2025-02-04,61,0.0,0.9588,0.0
2025-02-04,62,0.0,0.9549,0.0
2025-02-04,63,0.0,0.9839,0.0
2025-02-04,64,148.7853881265778,0.799,118.87952511313567
2025-02-04,65,878.3196922621478,0.5025,441.3556453617292
2025-02-04,66,884.3920009830572,0.4662,412.30355085830126
2025-02-04,67,895.5610060188569,0.5007,448.4073957136417
2025-02-04,68,895.7284215477955,0.4827,432.3681090811209
2025-02-04,69,868.9631346682911,0.4785,415.7988599387773
2025-02-04,70,827.4966748646443,0.4662,385.7789498218972
2025-02-04,71,800.1084504301425,0.4432,354.60806523063917
