date,time_index,charge_kwh,discharge_kwh,soc_start_kwh,soc_end_kwh,spill_kwh,rolling_objective_yuan,rolling_horizon_slots
2025-02-01,82,0.0,0.0,10800.0,10800.0,323.70713333333333,,0
2025-02-01,83,0.0,0.0,10800.0,10800.0,233.54250000000002,,0
2025-02-01,84,0.0,0.0,10800.0,10800.0,202.90003333333334,,0
2025-02-01,85,0.0,0.0,10800.0,10800.0,166.26881666666668,,0
2025-02-01,86,0.0,0.0,10800.0,10800.0,116.58833333333325,,0
2025-02-01,87,0.0,0.0,10800.0,10800.0,112.44431666666674,,0
2025-02-01,88,0.0,0.0,10800.0,10800.0,93.76723333333325,,0
2025-02-01,89,0.0,0.0,10800.0,10800.0,35.80166666666662,,0
2025-02-01,90,0.0,28.429150000000845,10800.0,10768.412055555555,0.0,6.824044130564536e-05,6
2025-02-01,91,0.0,66.90308347245264,10768.412055555555,10694.075296141718,0.0,8.564616772166516e-05,6
2025-02-01,92,0.0,60.02768284058547,10694.075296141718,10627.37787076329,0.0,7.098287141719972e-05,6
2025-02-01,93,0.0,15.055484950883146,10627.37787076329,10610.649554151198,0.0,2.450497798971535e-05,6
2025-02-01,94,38.08407148494035,0.0,10610.649554151198,10644.925218487644,0.0,,0
2025-02-01,95,25.328204907345082,0.0,10644.925218487644,10667.720602904255,0.0,,0
2025-02-01,96,20.63246693715172,0.0,10667.720602904255,10686.289823147692,0.0,,0
2025-02-01,97,42.93510958792626,0.0,10686.289823147692,10724.931421776826,0.0,,0
2025-02-01,98,77.66576262129558,0.0,10724.931421776826,10794.830608135991,0.0,,0
2025-02-01,99,5.743768737787225,0.0,10794.830608135991,10800.0,25.430153076166544,,0
2025-02-01,100,0.0,3.916117828564529,10800.0,10795.648757968262,0.0,1.9280877044782934e-05,6
2025-02-01,101,4.834713368598184,0.0,10795.648757968262,10800.0,50.409863618963385,,0
2025-02-01,102,0.0,0.0,10800.0,10800.0,62.585725230137996,,0
2025-02-01,103,0.0,0.0,10800.0,10800.0,42.680118321362556,,0
2025-02-01,104,0.0,0.0,10800.0,10800.0,61.961416663225236,,0
2025-02-01,105,0.0,0.0,10800.0,10800.0,61.85031011951628,,0
2025-02-01,106,0.0,0.0,10800.0,10800.0,42.91666193976198,,0
2025-02-01,107,0.0,428.4700000000006,10800.0,10323.922222222222,0.0,0.0025970930883135158,6
2025-02-01,108,0.0,454.13505000000094,10323.922222222222,9819.32772222222,0.0,0.0026065299655763066,6
2025-02-01,109,0.0,472.26531666666665,9819.32772222222,9294.58848148148,0.0,0.002580108411609524,6
2025-02-01,110,0.0,454.16833333333335,9294.58848148148,8789.956999999999,0.0,0.0025322858291561287,6
2025-02-01,111,0.0,418.3726333333333,8789.956999999999,8325.098518518516,0.0,0.0025083549729829967,6
2025-02-01,112,0.0,414.0822333333333,8325.098518518516,7865.007148148146,0.0,0.00251079991837884,6
2025-02-01,113,0.0,432.1383333333333,7865.007148148146,7384.853444444443,0.0,0.0025329551618857474,6
2025-02-01,114,0.0,424.01411666666667,7384.853444444443,6913.7266481481465,0.0,0.0025658035758830203,6
2025-02-01,115,0.0,442.41246666666666,6913.7266481481465,6422.157240740739,0.0,0.002615003744408813,6
2025-02-01,116,0.0,483.74666666666667,6422.157240740739,5884.660944444443,0.0,0.0026640588822239007,6
2025-02-01,117,0.0,481.18446666666665,5884.660944444443,5350.011537037036,0.0,0.0026819032805022354,6
2025-02-01,118,0.0,444.76593333333335,5350.011537037036,4855.827166666665,0.0,0.002649852391438416,6
2025-02-01,119,0.0,418.095,4855.827166666665,4391.277166666665,0.0,0.0026260816908111324,6
2025-02-01,120,0.0,436.7405166666666,4391.277166666665,3906.009925925924,0.0,0.0022106426882340753,6
2025-02-01,121,0.0,452.69785,3906.009925925924,3403.012314814813,0.0,0.0017934960160383244,6
2025-02-01,122,0.0,449.9683333333333,3403.012314814813,2903.0474999999983,0.0,0.0013542590206282264,6
2025-02-01,123,0.0,455.06669999999997,2903.0474999999983,2397.4178333333316,0.0,0.0009439726173979426,6
2025-02-01,124,0.0,454.01236666666665,2397.4178333333316,1892.9596481481465,0.0,0.0005106990715359568,6
2025-02-01,125,62.710688049758346,0.0,1892.9596481481465,1949.399267392929,0.0,,0
2025-02-01,126,20.62614976489448,0.0,1949.399267392929,1967.962802181334,0.0,,0
2025-02-01,127,0.0,21.76535839354335,1967.962802181334,1943.7790706329524,0.0,9.194565149213738e-05,6
2025-02-01,128,0.0,18.844950335983388,1943.7790706329524,1922.8402369263042,0.0,7.579087454334535e-05,6
2025-02-01,129,0.0,5.790235575036013,1922.8402369263042,1916.4066418429309,0.0,5.09997042777277e-05,6
2025-02-01,130,4.066310345107524,0.0,1916.4066418429309,1920.0663211535277,0.0,,0
2025-02-01,131,18.96989929383932,0.0,1920.0663211535277,1937.1392305179832,0.0,,0
2025-02-01,132,833.3333333333333,0.0,1937.1392305179832,2687.1392305179834,25.370503912304684,,0
2025-02-01,133,833.3333333333333,0.0,2687.1392305179834,3437.1392305179834,21.038491268747634,,0
2025-02-01,134,833.3333333333333,0.0,3437.1392305179834,4187.139230517983,38.40518983836603,,0
2025-02-01,135,36.03862756792705,0.0,4187.139230517983,4219.573995329118,0.0,,0
2025-02-01,136,0.0,417.16841666666664,4219.573995329118,3756.0535323661547,0.0,0.0008890303081835288,6
2025-02-01,137,0.0,42.14532136112126,3756.0535323661547,3709.2253975204644,0.0,0.000970885341291679,6
2025-02-01,138,0.0,406.46494999999993,3709.2253975204644,3257.5976752982424,0.0,0.001550750296718879,6
2025-02-01,139,3.111239718241677,0.0,3257.5976752982424,3260.3977910446597,0.0,,0
2025-02-01,140,1.7617627827258389,0.0,3260.3977910446597,3261.983377549113,0.0,,0
2025-02-01,141,0.0,15.982400431441691,3261.983377549113,3244.225154847511,0.0,0.0010901365619016249,3
2025-02-01,142,0.0,454.71015,3244.225154847511,2738.991654847511,0.0,0.0010541734538550077,2
2025-02-01,143,0.0,580.8233333333333,2738.991654847511,2093.632395588252,0.0,0.0005808233333333332,1
2025-02-02,0,0.0,14.486122476789932,2093.632395588252,2077.5367039473745,0.0,6.483473734769292e-05,6
2025-02-02,1,10.053640281951289,0.0,2077.5367039473745,2086.5849802011307,0.0,,0
2025-02-02,2,833.3333333333333,0.0,2086.5849802011307,2836.5849802011307,3.247614117862213,,0
2025-02-02,3,815.1316934432527,0.0,2836.5849802011307,3570.2035043000583,0.0,,0
2025-02-02,4,828.289762527188,0.0,3570.2035043000583,4315.6642905745275,0.0,,0
2025-02-02,5,26.149776886424434,0.0,4315.6642905745275,4339.19908977231,0.0,,0
2025-02-02,6,16.219513281345144,0.0,4339.19908977231,4353.796651725521,0.0,,0
2025-02-02,7,25.066448501759623,0.0,4353.796651725521,4376.356455377105,0.0,,0
2025-02-02,8,833.3333333333333,0.0,4376.356455377105,5126.356455377105,45.51493216731387,,0
2025-02-02,9,5.844312105036806,0.0,5126.356455377105,5131.616336271638,0.0,,0
2025-02-02,10,0.0,34.66460305008877,5131.616336271638,5093.100110660428,0.0,7.584495245742704e-05,6
2025-02-02,11,818.3084663669113,0.0,5093.100110660428,5829.577730390648,0.0,,0
2025-02-02,12,833.3333333333333,0.0,5829.577730390648,6579.577730390648,61.39433537696755,,0
2025-02-02,13,833.3333333333333,0.0,6579.577730390648,7329.577730390648,57.49978086343367,,0
2025-02-02,14,833.3333333333333,0.0,7329.577730390648,8079.577730390648,18.644124157075794,,0
2025-02-02,15,833.3333333333333,0.0,8079.577730390648,8829.577730390647,7.841792722847458,,0
2025-02-02,16,0.0,23.849277338837737,8829.577730390647,8803.078533347494,0.0,0.0007618971972228292,6
2025-02-02,17,0.0,95.661239782797,8803.078533347494,8696.788266922164,0.0,0.000791851678143181,6
2025-02-02,18,0.0,33.08682471450436,8696.788266922164,8660.025128350491,0.0,0.0007018835934407842,6
2025-02-02,19,833.3333333333333,0.0,8660.025128350491,9410.025128350491,43.26486999627991,,0
2025-02-02,20,45.49007117128849,0.0,9410.025128350491,9450.96619240465,0.0,,0
2025-02-02,21,0.0,633.2048121644683,9450.96619240465,8747.405289999686,0.0,0.000735320686357789,6
2025-02-02,22,0.0,40.07057540782489,8747.405289999686,8702.882428435436,0.0,0.00014750654494406505,6
2025-02-02,23,833.3333333333333,0.0,8702.882428435436,9452.882428435436,17.60487843638066,,0
2025-02-02,24,46.07128247263552,0.0,9452.882428435436,9494.346582660808,0.0,,0
2025-02-02,25,23.9398845316947,0.0,9494.346582660808,9515.892478739333,0.0,,0
2025-02-02,26,0.0,7.959375323906102,9515.892478739333,9507.048728379437,0.0,8.169029298700109e-05,6
2025-02-02,27,8.638652908050517,0.0,9507.048728379437,9514.823515996683,0.0,,0
2025-02-02,28,41.921350134125305,0.0,9514.823515996683,9552.552731117396,0.0,,0
2025-02-02,29,0.0,5.028284471114034,9552.552731117396,9546.965748371713,0.0,4.240028993758159e-05,6
2025-02-02,30,15.18102069479255,0.0,9546.965748371713,9560.628666997027,0.0,,0
2025-02-02,31,38.50430529243465,0.0,9560.628666997027,9595.282541760218,0.0,,0
2025-02-02,32,833.3333333333333,0.0,9595.282541760218,10345.282541760218,44.04378783240952,,0
2025-02-02,33,505.24162026642443,0.0,10345.282541760218,10800.0,362.686002914882,,0
2025-02-02,34,0.0,0.0,10800.0,10800.0,51.82419090837004,,0
2025-02-02,35,0.0,0.0,10800.0,10800.0,26.849953676991163,,0
2025-02-02,36,0.0,0.0,10800.0,10800.0,27.721187965892568,,0
2025-02-02,37,0.0,0.0,10800.0,10800.0,13.370583593595143,,0
2025-02-02,38,0.0,117.083175931812,10800.0,10669.907582297987,0.0,81.03884879553561,6
2025-02-02,39,0.0,786.6575097105076,10669.907582297987,9795.843682619645,0.0,0.0008673121899001686,6
2025-02-02,40,21.491611922064862,0.0,9795.843682619645,9815.186133349504,0.0,,0
2025-02-02,41,59.36433316519219,0.0,9815.186133349504,9868.614033198177,0.0,,0
2025-02-02,42,99.89231961906091,0.0,9868.614033198177,9958.517120855331,0.0,,0
2025-02-02,43,94.5367955924155,0.0,9958.517120855331,10043.600236888506,0.0,,0
2025-02-02,44,97.94212969772218,0.0,10043.600236888506,10131.748153616456,0.0,,0
2025-02-02,45,742.5020515372711,0.0,10131.748153616456,10800.0,41.14470650143028,,0
2025-02-02,46,0.0,0.0,10800.0,10800.0,26.514275354638357,,0
2025-02-02,47,0.0,725.6473331266932,10800.0,9993.725185414785,0.0,484.0807922691096,6
2025-02-02,48,0.0,786.6120801429487,9993.725185414785,9119.71176303373,0.0,316.2576788786697,6
2025-02-02,49,0.0,758.8758666666665,9119.71176303373,8276.516355626323,0.0,190.77615762394268,6
2025-02-02,50,0.0,692.5662499999999,8276.516355626323,7506.998300070768,0.0,63.85407073503071,6
2025-02-02,51,0.0,640.1274999999999,7506.998300070768,6795.74552229299,0.0,0.003244881966579618,6
2025-02-02,52,0.0,586.0843,6795.74552229299,6144.540744515212,0.0,0.002950164178125069,6
2025-02-02,53,0.0,521.2029166666667,6144.540744515212,5565.42639266336,0.0,0.00265205793523906,6
2025-02-02,54,0.0,454.83883333333324,5565.42639266336,5060.049911181879,0.0,0.002341796056815263,6
2025-02-02,55,0.0,413.7835666666665,5060.049911181879,4600.290392663361,0.0,0.0020764049165951383,6
2025-02-02,56,0.0,374.2825000000001,4600.290392663361,4184.420948218916,0.0,0.0018465968817438028,6
2025-02-02,57,0.0,288.97271666666666,4184.420948218916,3863.34015192262,0.0,0.0014452218164553673,6
2025-02-02,58,0.0,231.40539999999987,3863.34015192262,3606.2230408115092,0.0,0.0011441491491354966,6
2025-02-02,59,0.0,222.3629166666667,3606.2230408115092,3359.153133404102,0.0,0.0008678671347312747,6
2025-02-02,60,0.0,210.75953333333337,3359.153133404102,3124.9758741448427,0.0,0.0006108909814299112,6
2025-02-02,61,0.0,192.0332833333332,3124.9758741448427,2911.605559330028,0.0,0.0003745687490198546,6
2025-02-02,62,2.729505014932556,0.0,2911.605559330028,2914.062113843467,0.0,,0
2025-02-02,63,0.0,11.906152541708252,2914.062113843467,2900.8330554637914,0.0,6.193050832721417e-05,6
2025-02-02,64,93.27106321214751,0.0,2900.8330554637914,2984.7770123547243,0.0,,0
2025-02-02,65,783.1763418649052,0.0,2984.7770123547243,3689.635720033139,0.0,,0
2025-02-02,66,833.3333333333333,0.0,3689.635720033139,4439.635720033139,7.991412787121362,,0
2025-02-02,67,833.3333333333333,0.0,4439.635720033139,5189.635720033139,81.56237951823437,,0
2025-02-02,68,833.3333333333333,0.0,5189.635720033139,5939.635720033139,82.68077236694603,,0
2025-02-02,69,833.3333333333333,0.0,5939.635720033139,6689.635720033139,18.41181648609563,,0
2025-02-02,70,833.3333333333333,0.0,6689.635720033139,7439.635720033139,113.3395323282191,,0
2025-02-02,71,833.3333333333333,0.0,7439.635720033139,8189.635720033139,240.65071327420833,,0
2025-02-02,72,833.3333333333333,0.0,8189.635720033139,8939.635720033139,177.78876693895177,,0
2025-02-02,73,833.3333333333333,0.0,8939.635720033139,9689.635720033139,95.64740521460044,,0
2025-02-02,74,833.3333333333333,0.0,9689.635720033139,10439.635720033139,167.0259035811979,,0
2025-02-02,75,400.40475551873493,0.0,10439.635720033139,10800.0,639.9785297315134,,0
2025-02-02,76,0.0,0.0,10800.0,10800.0,1026.4056983819096,,0
2025-02-02,77,0.0,0.0,10800.0,10800.0,96.14404493155052,,0
2025-02-02,78,0.0,45.46983333333337,10800.0,10749.477962962963,0.0,0.00044846667741141224,6
2025-02-02,79,56.135596707818976,0.0,10749.477962962963,10800.0,30.871111277854666,,0
2025-02-02,80,0.0,0.0,10800.0,10800.0,145.71734027381854,,0
2025-02-02,81,0.0,78.46208333333342,10800.0,10712.819907407407,0.0,0.0009156349566563903,6
2025-02-02,82,0.0,105.30015000000003,10712.819907407407,10595.81974074074,0.0,0.0011130643070526385,6
2025-02-02,83,118.49257837428172,0.0,10595.81974074074,10702.463061277595,0.0,,0
2025-02-02,84,71.63241829750845,0.0,10702.463061277595,10766.932237745352,0.0,,0
2025-02-02,85,0.0,200.45355000000052,10766.932237745352,10544.206071078685,0.0,0.0009042972941864109,6
2025-02-02,86,0.0,230.097083333332,10544.206071078685,10288.54264515276,0.0,0.0006370247182421649,6
2025-02-02,87,0.0,252.98985000000027,10288.54264515276,10007.442811819426,0.0,0.0003318597808251376,6
2025-02-02,88,65.84346417612403,0.0,10007.442811819426,10066.701929577937,0.0,,0
2025-02-02,89,814.7756338022918,0.0,10066.701929577937,10800.0,102.75484448512009,,0
2025-02-02,90,0.0,0.0,10800.0,10800.0,907.3863162069134,,0
2025-02-02,91,0.0,0.0,10800.0,10800.0,820.7002962235322,,0
2025-02-02,92,0.0,0.0,10800.0,10800.0,58.95969874770822,,0
2025-02-02,93,0.0,0.0,10800.0,10800.0,69.88949469278282,,0
2025-02-02,94,0.0,0.0,10800.0,10800.0,21.58957636693026,,0
2025-02-02,95,0.0,0.0,10800.0,10800.0,0.5935270136601503,,0
2025-02-02,96,0.0,0.0,10800.0,10800.0,28.22459909918507,,0
2025-02-02,97,0.0,0.0,10800.0,10800.0,41.03237761593266,,0
2025-02-02,98,0.0,0.0,10800.0,10800.0,24.59463979224529,,0
2025-02-02,99,0.0,0.0,10800.0,10800.0,34.44932760493384,,0
2025-02-02,100,0.0,0.0,10800.0,10800.0,53.39858681500766,,0
2025-02-02,101,0.0,0.0,10800.0,10800.0,58.67159649848372,,0
2025-02-02,102,0.0,0.0,10800.0,10800.0,15.579917781044628,,0
2025-02-02,103,0.0,0.0,10800.0,10800.0,8.61136898685686,,0
2025-02-02,104,0.0,0.0,10800.0,10800.0,27.302429720181863,,0
2025-02-02,105,0.0,0.0,10800.0,10800.0,46.30520605173274,,0
2025-02-02,106,0.0,0.0,10800.0,10800.0,22.797156939112483,,0
2025-02-02,107,0.0,680.3766666666653,10800.0,10044.025925925927,0.0,11.244188994275078,6
2025-02-02,108,0.0,682.57005,10044.025925925927,9285.61475925926,0.0,50.329147587500835,6
2025-02-02,109,0.0,462.8872594422387,9285.61475925926,8771.295582101218,0.0,80.01734123368146,6
2025-02-02,110,0.0,755.2766666666666,8771.295582101218,7932.099285804922,0.0,73.80055375812488,6
2025-02-02,111,0.0,754.60245,7932.099285804922,7093.652119138255,0.0,72.25597197373739,6
2025-02-02,112,0.0,42.992195783801776,7093.652119138255,7045.883012711809,0.0,89.17461481872735,6
2025-02-02,113,0.0,720.6283333333333,7045.883012711809,6245.184864563661,0.0,50.089640405293466,6
2025-02-02,114,0.0,734.1428,6245.184864563661,5429.470642341439,0.0,20.400800083537977,6
2025-02-02,115,0.0,718.8030333333332,5429.470642341439,4630.800605304402,0.0,16.92157677397476,6
2025-02-02,116,0.0,688.355,4630.800605304402,3865.961716415513,0.0,16.920863091149265,6
2025-02-02,117,0.0,714.8059333333333,3865.961716415513,3071.732901600698,0.0,0.0015350603879373615,6
2025-02-02,118,4.2243492681921,0.0,3071.732901600698,3075.534815942071,0.0,,0
2025-02-02,119,0.0,16.10351521844359,3075.534815942071,3057.6420212549115,0.0,218.10302615383515,6
2025-02-02,120,0.0,714.35385,3057.6420212549115,2263.9155212549113,0.0,229.70074239865696,6
2025-02-02,121,0.0,8.01820050960066,2263.9155212549113,2255.006409577577,0.0,214.7358279650388,6
2025-02-02,122,16.7729382407216,0.0,2255.006409577577,2270.1020539942265,0.0,,0
2025-02-02,123,0.0,715.1150166666666,2270.1020539942265,1475.5298132534858,0.0,149.44090335917232,6
2025-02-02,124,0.0,4.996651389060707,1475.5298132534858,1469.9779783767517,0.0,169.76512030142237,6
2025-02-02,125,50.576618320729494,0.0,1469.9779783767517,1515.4969348654083,0.0,,0
2025-02-02,126,46.05169367001031,0.0,1515.4969348654083,1556.9434591684176,0.0,,0
2025-02-02,127,29.469397370923275,0.0,1556.9434591684176,1583.4659168022486,0.0,,0
2025-02-02,128,12.729450787094152,0.0,1583.4659168022486,1594.9224225106334,0.0,,0
2025-02-02,129,7.327318991145148,0.0,1594.9224225106334,1601.517009602664,0.0,,0
2025-02-02,130,1.745818381288018,0.0,1601.517009602664,1603.0882461458232,0.0,,0
2025-02-02,131,5.8541499321429455,0.0,1603.0882461458232,1608.3569810847519,0.0,,0
2025-02-02,132,49.46233894777686,0.0,1608.3569810847519,1652.873086137751,0.0,,0
2025-02-02,133,31.77198447142348,0.0,1652.873086137751,1681.467872162032,0.0,,0
2025-02-02,134,39.01581406300136,0.0,1681.467872162032,1716.5821048187333,0.0,,0
2025-02-02,135,18.10635339394537,0.0,1716.5821048187333,1732.8778228732842,0.0,,0
2025-02-02,136,0.0,0.7332369046603844,1732.8778228732842,1732.0631152014394,0.0,5.836968809300805e-05,6
2025-02-02,137,25.22574673093891,0.0,1732.0631152014394,1754.7662872592844,0.0,,0
2025-02-02,138,6.537064158435328,0.0,1754.7662872592844,1760.6496450018763,0.0,,0
2025-02-02,139,14.830587539307885,0.0,1760.6496450018763,1773.9971737872534,0.0,,0
2025-02-02,140,25.97678444362714,0.0,1773.9971737872534,1797.376279786518,0.0,,0
2025-02-02,141,43.1548352723687,0.0,1797.376279786518,1836.2156315316497,0.0,,0
2025-02-02,142,0.0,30.72596031825494,1836.2156315316497,1802.0756756224775,0.0,7.752976329076707e-05,2
2025-02-02,143,0.0,41.49789312005055,1802.0756756224775,1755.966905489088,0.0,4.149789312005055e-05,1
2025-02-03,0,833.3333333333333,0.0,1755.966905489088,2505.9669054890883,34.43182167182454,,0
2025-02-03,1,833.3333333333333,0.0,2505.9669054890883,3255.9669054890883,33.27457272785455,,0
2025-02-03,2,799.4308028550731,0.0,3255.9669054890883,3975.454628058654,0.0,,0
2025-02-03,3,9.371911643707676,0.0,3975.454628058654,3983.8893485379913,0.0,,0
2025-02-03,4,830.0968418368464,0.0,3983.8893485379913,4730.976506191153,0.0,,0
2025-02-03,5,833.3333333333333,0.0,4730.976506191153,5480.976506191153,2.0328372774472427,,0
2025-02-03,6,833.3333333333333,0.0,5480.976506191153,6230.976506191153,18.082169297099426,,0
