strategy,date,soc_start_kwh,soc_end_kwh,planned_purchase_kwh,planned_cost_yuan,expected_emergency_cost_yuan,safety_quantile,safety_scenario_positive_net_kwh,actual_emergency_kwh,actual_emergency_cost_yuan,actual_emergency_intervals,max_emergency_charge_product,spill_kwh,rolling_lp_calls,total_cost_yuan,day_price_min,day_price_max,day_price_mean
dynamic_greedy,2025-02-11,1200.0,1265.610793529792,82286.05636111303,56159.29648095,1073.011216183852,0.8,77240.60694329136,0.0,0.0,0,0.0,2693.9876261211734,0,56159.29648095,0.36,1.343,0.8284923611111111
dynamic_greedy,2025-02-12,1265.610793529792,1200.0,82299.55869504652,55604.45056259322,336.1967383811766,0.8,77654.30195022529,259.0416504065324,1071.7347511716991,12,0.0,2951.5946936497758,0,56676.18531376492,0.3727,1.3314,0.8264243055555556
dynamic_greedy,2025-02-13,1200.0,1408.3001174628794,80328.4848677619,53616.293896622265,698.562231527762,0.8,75926.46486621145,35.03500669076766,80.30023533523946,1,0.0,4499.11721542999,0,53696.59413195751,0.3026,1.3496,0.8147909722222221
dynamic_greedy,2025-02-14,1408.3001174628794,1237.5639805290664,35790.51355941582,14540.815947937013,64.29951989057106,0.8,42451.662012786124,173.26616031508644,759.7748793357607,3,0.0,2213.579250949825,0,15300.590827272774,0.2247,1.1609,0.6311
dynamic_greedy,2025-02-15,1237.5639805290664,1200.0,35083.37536765774,14706.658309386405,124.91707335406136,0.8,41678.101146444475,605.4905687988758,2588.430415438217,9,0.0,2722.389258456413,0,17295.08872482462,0.2846,1.1564,0.6378472222222222
dynamic_greedy,2025-02-16,1200.0,1311.6597577696307,79585.14046488563,53383.673341254995,325.2687397116564,0.8,75059.10014476624,952.7133280533933,5083.060480545264,6,0.0,289.60024098425885,0,58466.733821800255,0.34,1.3733,0.8303222222222222
dynamic_greedy,2025-02-17,1311.6597577696307,1578.785706826682,82202.53647094984,55573.9542708277,41.99973307417063,0.8,77925.11838001465,0.0,0.0,0,0.0,6850.2852369936245,0,55573.9542708277,0.3597,1.3221,0.8173527777777777
dynamic_greedy,2025-02-18,1578.785706826682,1923.0662147366559,80470.83025938293,53426.73886776225,28.635302737791864,0.8,76928.77923139589,0.0,0.0,0,0.0,3856.7715702341793,0,53426.73886776225,0.3707,1.3605,0.8145215277777778
dynamic_greedy,2025-02-19,1923.0662147366559,1687.352282285427,80246.90195384104,52952.130312765934,84.74453159514842,0.8,77004.52329439421,34.02371622951091,184.54463682886717,1,0.0,2975.073432737281,0,53136.6749495948,0.3736,1.3304,0.8164298611111112
dynamic_greedy,2025-02-20,1687.352282285427,2088.568618878238,80338.11992296312,54092.07059510231,52.50512776178907,0.8,76569.62255447844,0.0,0.0,0,0.0,4771.936538090272,0,54092.07059510231,0.3079,1.3465,0.8168069444444445
dynamic_greedy,2025-02-21,2088.568618878238,2058.768659374352,35928.934235902576,15058.573725951752,201.77649470215857,0.8,43555.62574897027,0.0,0.0,0,0.0,6642.813944611914,0,15058.573725951752,0.2473,1.1504,0.62085
dynamic_greedy,2025-02-22,2058.768659374352,1762.9006723971402,35177.611362054566,14774.985414844756,216.55786773738814,0.8,42487.71442247203,0.0,0.0,0,0.0,3804.7636944071064,0,14774.985414844756,0.2472,1.2217,0.6352840277777778
dynamic_greedy,2025-02-23,1762.9006723971402,2027.6703830625686,78728.27171748104,52413.28106664571,622.2143988609699,0.8,75040.40175963285,0.0,0.0,0,0.0,2770.6831714247164,0,52413.28106664571,0.3868,1.375,0.8153784722222223
dynamic_greedy,2025-02-24,2027.6703830625686,2438.9811867089234,79620.74199190858,52814.584639273824,164.69061224749115,0.8,76295.0143989801,0.0,0.0,0,0.0,7000.482350736759,0,52814.584639273824,0.3649,1.3842,0.8082493055555555
dynamic_greedy,2025-02-25,2438.9811867089234,2323.761509290346,75958.61851752782,50111.043480873064,608.3427930469855,0.8,74463.39164373893,9.744993630094655,50.72756434145772,1,0.0,6575.335685787228,0,50161.77104521452,0.3725,1.3107,0.7940965277777778
dynamic_greedy,2025-02-26,2323.761509290346,2283.7255111610116,75368.03028045289,49494.66652206094,689.9113656173809,0.8,73625.98405277684,0.0,0.0,0,0.0,2308.3825054338854,0,49494.66652206094,0.3378,1.3369,0.8055381944444444
dynamic_greedy,2025-02-27,2283.7255111610116,2342.4661118060917,72840.26388435099,47251.52650500307,405.47008791018254,0.8,72791.80370296689,183.61289865526953,942.9784649914943,3,0.0,1821.41461476941,0,48194.50496999457,0.3235,1.3501,0.7979118055555556
dynamic_greedy,2025-02-28,2342.4661118060917,2157.118506547475,34029.1024104284,14008.198480465697,351.10964217364983,0.8,42128.885999887614,0.0,0.0,0,0.0,7422.2269159256875,0,14008.198480465697,0.2409,1.1629,0.6166784722222222
dynamic_greedy,2025-03-01,2157.118506547475,2197.7638626722382,34189.3454889343,14059.811432856766,82.44565944544131,0.8,41893.66593281258,0.0,0.0,0,0.0,6972.647118352915,0,14059.811432856766,0.2405,1.1576,0.6142222222222222
dynamic_greedy,2025-03-02,2197.7638626722382,1270.916512534161,74596.1066411575,48626.770770638774,335.6031427607295,0.8,71698.70219044466,1899.8725951971303,11895.909861541179,10,0.0,590.6983079823739,0,60522.68063217995,0.3093,1.3111,0.8122930555555556
dynamic_greedy,2025-03-03,1270.916512534161,1252.5219082373437,76896.7500763433,50576.55394992263,1067.814318186824,0.8,73119.91377819325,75.25088041010272,160.06522300208422,4,0.0,455.9975728169794,0,50736.619172924715,0.3264,1.3164,0.81185
dynamic_greedy,2025-03-04,1252.5219082373437,1561.6013282703507,77774.20908665797,51130.38009079195,889.5963040277541,0.8,73953.66389447052,0.0,0.0,0,0.0,4067.3495908562827,0,51130.38009079195,0.3381,1.3441,0.8006277777777778
dynamic_greedy,2025-03-05,1561.6013282703507,1647.7939377055068,76981.32421481315,49697.59558959535,981.062882145525,0.8,73456.86248204263,0.0,0.0,0,0.0,6865.629158627985,0,49697.59558959535,0.3644,1.3305,0.7945006944444444
dynamic_greedy,2025-03-06,1647.7939377055068,1200.0,73762.6267863408,47554.50071123228,1081.095106306699,0.8,70664.66584073879,3.928801786630004,6.535561772059011,1,0.0,4023.1748215875978,0,47561.036273004334,0.3327,1.3434,0.7918569444444444
dynamic_greedy,2025-03-07,1200.0,1200.0,31467.362320682798,12508.655444953583,354.83455278449185,0.8,38276.459900236594,144.53816247203744,249.19306418832662,5,0.0,7218.340128835959,0,12757.84850914191,0.1545,1.1883,0.6085013888888889
dynamic_greedy,2025-03-08,1200.0,1424.7701695032606,31268.85914064613,12454.645697305925,167.56437002004412,0.8,38142.63086511822,548.525413881603,1739.172130811185,5,0.0,8854.990780240736,0,14193.81782811711,0.21,1.1729,0.5972631944444444
dynamic_greedy,2025-03-09,1424.7701695032606,1312.5874774829401,72383.6556080434,45695.37520881076,155.8656137781323,0.8,69007.71544333055,0.0,0.0,0,0.0,5038.018638915022,0,45695.37520881076,0.3641,1.3356,0.7838090277777777
dynamic_greedy,2025-03-10,1312.5874774829401,1200.0,67119.91917255806,43140.66705069525,816.3921846195592,0.8,67239.11170770983,4441.143698543437,27652.000325655943,15,0.0,0.0,0,70792.6673763512,0.3691,1.3308,0.802451388888889
dynamic_greedy,2025-03-11,1200.0,1359.100805628469,70843.0935780005,44998.922600443344,975.814133042345,0.8,68355.34090386961,17.434451716905095,38.6521794563786,1,0.0,2697.2216299227775,0,45037.574779899725,0.3822,1.3372,0.7893930555555556
dynamic_greedy,2025-03-12,1359.100805628469,1200.0,69909.18458540455,43701.02909821816,915.3347035314295,0.8,67761.38360594977,178.30560635083788,386.1144996426715,3,0.0,3614.635200352575,0,44087.143597860835,0.35,1.3485,0.7801680555555556
dynamic_greedy,2025-03-13,1200.0,1200.0,70048.77675874057,44600.28899265676,313.4930319682,0.8,67878.40017349715,1600.132436923775,9754.291738901993,13,0.0,64.90549798221764,0,54354.58073155875,0.3312,1.3317,0.7996374999999999
dynamic_greedy,2025-03-14,1200.0,1900.1580571945697,31440.143182358122,12061.572852505531,114.20797458811913,0.8,38404.985254637024,0.0,0.0,0,0.0,10999.243699293835,0,12061.572852505531,0.1602,1.1955,0.5913868055555556
dynamic_greedy,2025-03-15,1900.1580571945697,1474.583082705818,30424.424677741008,12398.325955392564,125.65141636912195,0.8,38261.98678300984,475.2727231299041,1475.3078824536035,4,0.0,7026.634600491303,0,13873.633837846168,0.2699,1.1777,0.6047722222222222
dynamic_greedy,2025-03-16,1474.583082705818,1920.5634149340347,72770.83617804362,45767.938895086074,227.5939282302436,0.8,68418.66830826929,0.0,0.0,0,0.0,4791.687096432354,0,45767.938895086074,0.3598,1.3095,0.784895138888889
dynamic_greedy,2025-03-17,1920.5634149340347,2268.840026737776,69521.03514171958,42604.617553827615,1066.6395424931882,0.8,67634.29051140223,0.0,0.0,0,0.0,7653.022254007153,0,42604.617553827615,0.367,1.3189,0.7601756944444445
dynamic_greedy,2025-03-18,2268.840026737776,2261.678153501127,70021.91363381804,43249.51403664047,18.93537210776503,0.8,67995.45118231329,0.0,0.0,0,0.0,4780.535858880529,0,43249.51403664047,0.3707,1.3196,0.7760166666666666
dynamic_greedy,2025-03-19,2261.678153501127,2492.989671097194,65445.807695649884,40228.23051873906,1398.384429361872,0.8,66566.23383128134,0.0,0.0,0,0.0,1297.4200904213176,0,40228.23051873906,0.3401,1.3494,0.7718381944444445
dynamic_greedy,2025-03-20,2492.989671097194,1511.6347287877616,63090.549467044315,39729.5200272106,800.7508151911499,0.8,65862.94476082877,2029.4189871889103,13123.35030271344,4,0.0,135.29894887764806,0,52852.870329924044,0.2794,1.3228,0.7786381944444444
dynamic_greedy,2025-03-21,1511.6347287877616,1962.0199811357804,31041.977335634765,12196.889401203603,92.27719724946616,0.8,38520.25434195007,26.681537626178226,68.96909091529017,2,0.0,15100.445838371306,0,12265.858492118894,0.1352,1.1788,0.5702902777777777
dynamic_greedy,2025-03-22,1962.0199811357804,2343.8064394288363,30406.648093987027,11932.10224906324,221.28200562868201,0.8,38251.05296548635,0.0,0.0,0,0.0,10580.347013813618,0,11932.10224906324,0.1546,1.1642,0.5873881944444445
dynamic_greedy,2025-03-23,2343.8064394288363,1951.187471447567,65203.13499441079,39963.97882327801,940.8876225575834,0.8,65983.25084864844,0.0,0.0,0,0.0,2583.553150912422,0,39963.97882327801,0.3404,1.3289,0.7671784722222222
dynamic_greedy,2025-03-24,1951.187471447567,2435.0364000592085,66767.34905586456,40872.04003237496,659.6537306091951,0.8,66199.32528491912,0.0,0.0,0,0.0,3880.583950149228,0,40872.04003237496,0.3336,1.3583,0.7674861111111111
dynamic_greedy,2025-03-25,2435.0364000592085,2050.0683545558873,67312.93109351383,41182.64309968291,200.43706003288585,0.8,66980.80550167967,0.0,0.0,0,0.0,2675.953914663513,0,41182.64309968291,0.3706,1.3143,0.7712756944444445
dynamic_greedy,2025-03-26,2050.0683545558873,2261.0692399181034,65604.3178590913,40104.562780092485,481.9175428513178,0.8,66430.49874968312,0.0,0.0,0,0.0,5944.4081086094775,0,40104.562780092485,0.3654,1.3062,0.7566111111111112
dynamic_greedy,2025-03-27,2261.0692399181034,2133.9702706133876,63929.66462676688,39086.59904046387,399.7258965611242,0.8,65595.02959800026,0.0,0.0,0,0.0,1341.9261395233573,0,39086.59904046387,0.3125,1.3182,0.7664159722222222
dynamic_greedy,2025-03-28,2133.9702706133876,1801.3688014992977,28968.392193036,11295.124826694182,386.6508153175631,0.8,36898.17613591731,5.37332799959777,19.39234075054835,1,0.0,15083.320433831896,0,11314.51716744473,0.1269,1.1837,0.5747680555555555
dynamic_greedy,2025-03-29,1801.3688014992977,2108.9913310678253,29032.632272882696,11635.449676334858,205.9122649309806,0.8,36720.1956025103,106.4949582880329,339.9563247005775,3,0.0,18017.16488333333,0,11975.406001035435,0.0913,1.1833,0.5630868055555556
dynamic_greedy,2025-03-30,2108.9913310678253,2356.5588577012154,60196.12096485815,36387.60379825435,890.2385737921965,0.8,64254.787470605734,0.0,0.0,0,0.0,307.133115165601,0,36387.60379825435,0.3471,1.3168,0.7520270833333333
dynamic_greedy,2025-03-31,2356.5588577012154,1467.702213148332,59430.512625615775,36015.17236938298,857.0237712039889,0.8,63931.15816299689,542.1631880288426,3571.995995322859,2,0.0,50.05061550990547,0,39587.16836470584,0.3473,1.3379,0.7607041666666667
dynamic_greedy,2025-04-01,1467.702213148332,1397.497850031692,60258.4805061988,37270.776401384566,321.29803790120354,0.8,63025.53958500936,3228.428869538201,20621.64202806376,10,0.0,58.59746115465009,0,57892.41842944833,0.3582,1.3193,0.7731090277777778
dynamic_greedy,2025-04-02,1397.497850031692,2043.631086896766,63925.58610709181,38660.21901734569,990.8290771636973,0.8,64044.441121529075,1838.6091628259878,9949.472637783227,11,0.0,456.8670070142728,0,48609.69165512892,0.3693,1.3316,0.772320138888889
dynamic_greedy,2025-04-03,2043.631086896766,1896.7928745801573,67033.79139993669,40903.72000221433,119.20472004608705,0.8,65064.76740708454,0.0,0.0,0,0.0,7458.006575896388,0,40903.72000221433,0.3202,1.3867,0.7644638888888888
dynamic_greedy,2025-04-04,1896.7928745801573,1503.3927848240944,27984.523364240362,10796.074085784976,296.06338705101024,0.8,35902.72433398242,0.0,0.0,0,0.0,19134.738040756012,0,10796.074085784976,0.0905,1.2001,0.5595027777777778
dynamic_greedy,2025-04-05,1503.3927848240944,1230.3216043115228,28396.361450836746,11088.208040470578,343.83896312605503,0.8,36367.72431710691,0.0,0.0,0,0.0,13684.657910293528,0,11088.208040470578,0.1482,1.1736,0.5755284722222221
dynamic_greedy,2025-04-06,1230.3216043115228,2106.1385494357573,65072.20280355954,39147.321336188215,73.19109840394141,0.8,63378.79739287241,0.0,0.0,0,0.0,5913.75391213677,0,39147.321336188215,0.3579,1.3107,0.7556868055555556
dynamic_greedy,2025-04-07,2106.1385494357573,1674.7788424034618,62495.2193946613,37158.21428105097,686.392467835585,0.8,63082.960307191315,0.0,0.0,0,0.0,5746.340945141488,0,37158.21428105097,0.3671,1.3349,0.7517159722222222
dynamic_greedy,2025-04-08,1674.7788424034618,1200.0,63429.8663968392,37130.195422642566,152.30435824847206,0.8,62614.773241182134,719.4663909955639,3059.441157866395,14,0.0,6100.99110377986,0,40189.63658050896,0.3246,1.3574,0.7519159722222222
dynamic_greedy,2025-04-09,1200.0,1200.0,60916.30617458224,36221.694906069606,1149.8659085945717,0.8,63021.8889532427,2339.9117985157663,14386.146818408239,13,0.0,289.244939611972,0,50607.84172447785,0.3756,1.321,0.7662708333333333
dynamic_greedy,2025-04-10,1200.0,1459.1510898642357,64208.545215755454,37819.90462570163,304.3643849929891,0.8,63597.86427857854,3.906734253294509,14.544771625015459,1,0.0,5410.618759954046,0,37834.44939732664,0.2828,1.3433,0.7580270833333334
dynamic_greedy,2025-04-11,1459.1510898642357,1224.6943931427104,27920.227913138217,10652.321235120871,132.8734899930392,0.8,35263.23980867144,0.0,0.0,0,0.0,19620.578103370197,0,10652.321235120871,0.1092,1.1471,0.5514784722222222
dynamic_greedy,2025-04-12,1224.6943931427104,1308.6771829791824,28554.77010750946,10369.25835751634,139.95514898178158,0.8,35401.21017972663,0.0,0.0,0,0.0,16245.805879739417,0,10369.25835751634,0.214,1.1558,0.5638673611111111
dynamic_greedy,2025-04-13,1308.6771829791824,1258.8768720811042,61900.26841580895,36730.268182168,45.18761369718949,0.8,61226.630033498586,308.0363349807973,1707.402719818166,5,0.0,3945.246482772218,0,38437.67090198617,0.3493,1.3312,0.7562548611111111
dynamic_greedy,2025-04-14,1258.8768720811042,1210.0614691970206,57602.833182324306,33920.12658478819,1015.3653117345062,0.8,60561.62932706502,243.17538523794002,655.7620735957369,3,0.0,1135.7745486418517,0,34575.88865838393,0.3437,1.3446,0.7465972222222221
dynamic_greedy,2025-04-15,1210.0614691970206,1420.7516198211388,62585.728581889314,36034.133345601935,17.790637724024315,0.8,61347.60373617041,0.0,0.0,0,0.0,8372.204545080931,0,36034.133345601935,0.3275,1.3283,0.738532638888889
dynamic_greedy,2025-04-16,1420.7516198211388,1200.0,56751.37146488009,33936.070932512346,905.8617599028951,0.8,60236.28302850541,2509.246600714912,15326.249877977862,17,0.0,13.964584529879744,0,49262.32081049021,0.3669,1.364,0.7623541666666667
dynamic_greedy,2025-04-17,1200.0,1362.1336640202105,58920.76417653261,34541.482816499745,872.8161863837959,0.8,60334.27846304069,58.04768049859863,297.3601185427359,2,0.0,1908.379149654951,0,34838.84293504248,0.3043,1.3148,0.7477673611111111
dynamic_greedy,2025-04-18,1362.1336640202105,1427.8478055861767,26733.540373118492,10089.15705372261,185.6416527657725,0.8,34439.28174688319,0.0,0.0,0,0.0,17324.31170304226,0,10089.15705372261,0.1948,1.1711,0.5594201388888889
dynamic_greedy,2025-04-19,1427.8478055861767,1200.0,26489.36021666934,10006.36269908147,188.7502309721386,0.8,34315.89438230649,80.00524424242747,152.6500060145516,1,0.0,16995.200864173305,0,10159.012705096022,0.1113,1.1659,0.5579763888888889
dynamic_greedy,2025-04-20,1200.0,1211.345394093997,57283.41718367164,33738.778349852655,606.3102832545189,0.8,60012.595809882674,0.0,0.0,0,0.0,1198.1880255174044,0,33738.778349852655,0.3618,1.3046,0.7454388888888889
dynamic_greedy,2025-04-21,1211.345394093997,1220.9280451950972,55813.15331387901,32683.79941616243,504.0413202567829,0.8,60132.338860531156,366.26028514929544,1076.6770900455754,12,0.0,3812.0935231911017,0,33760.476506208004,0.2898,1.3263,0.7339520833333333
dynamic_greedy,2025-04-22,1220.9280451950972,1200.0,56233.263185698976,33536.9676134785,548.8799666337402,0.8,60065.71216052504,90.02140393157067,193.38166066692088,2,0.0,224.97803283911526,0,33730.34927414542,0.3534,1.3399,0.7509583333333334
dynamic_greedy,2025-04-23,1200.0,1593.696291636214,56666.99553739985,33641.308142636975,984.230070163916,0.8,60199.375343783555,107.73256864615507,260.6969232625026,5,0.0,865.393784604653,0,33902.00506589948,0.3289,1.3932,0.7479125
dynamic_greedy,2025-04-24,1593.696291636214,1200.0,55809.94125563232,32963.56010828033,692.5046282683777,0.8,59260.088215359356,158.149100014837,814.2988517697976,7,0.0,5339.981844216449,0,33777.85896005013,0.3044,1.349,0.7361847222222223
dynamic_greedy,2025-04-25,1200.0,1205.6704288100739,26058.749273512825,9379.235143117388,86.76005194659845,0.8,33431.192725423054,103.90039828018604,191.59233442866307,1,0.0,21025.450629116745,0,9570.827477546052,0.1126,1.1686,0.5406916666666667
dynamic_greedy,2025-04-26,1205.6704288100739,1200.0,26356.486876285202,9534.119676802324,57.753122539261334,0.8,33411.92222237019,327.0168641078149,931.0048446788492,3,0.0,23324.96903002019,0,10465.124521481173,0.0076,1.196,0.5378048611111111
dynamic_greedy,2025-04-27,1200.0,1233.5856869955564,53258.34908491357,31173.862290576155,386.26579077479613,0.8,57810.97153712923,760.2728537208774,4618.718829712779,5,0.0,1374.5477259338895,0,35792.58112028893,0.272,1.3177,0.7337826388888888
dynamic_greedy,2025-04-28,1233.5856869955564,1355.7226206847665,52874.0612643523,31494.30785195271,906.7673607461553,0.8,58459.12469815885,6765.361643947183,42830.62386625528,22,0.0,39.42417350775315,0,74324.93171820798,0.3592,1.3403,0.7660520833333333
dynamic_greedy,2025-04-29,1355.7226206847665,1486.6530597788521,60588.85512062644,34529.948979997745,1449.1207813930946,0.8,60579.55280664684,42.51967290088862,281.3951952580809,1,0.0,9311.557780483334,0,34811.34417525583,0.3089,1.3284,0.7303826388888888
dynamic_greedy,2025-04-30,1486.6530597788521,1393.1437604676448,56071.61947642496,32753.12575463417,1631.2147458882396,0.8,59702.83473503442,0.0,0.0,0,0.0,4053.4008918077043,0,32753.12575463417,0.3282,1.3318,0.7294423611111112
dynamic_greedy,2025-05-01,1393.1437604676448,1200.0,58252.97124869398,34397.951629645024,1261.4762751822002,0.8,58622.49694611247,3036.764695157943,15443.020175749149,30,0.0,6436.687302427039,0,49840.971805394176,0.2921,1.3606,0.7473263888888889
dynamic_greedy,2025-05-02,1200.0,1200.0,26642.011170932197,10357.05767259939,1188.8518048527862,0.8,33768.80460306767,2673.384115982756,11434.972447330763,14,0.0,11874.896733180936,0,21792.030119930154,0.2486,1.2187,0.5869513888888889
dynamic_greedy,2025-05-03,1200.0,1200.0,27617.585408018633,10696.807250438502,1067.0027470841346,0.8,34702.44768459714,1466.4319663986785,6164.610139107022,9,0.0,17096.125772369698,0,16861.417389545524,0.14,1.2238,0.5698243055555555
dynamic_greedy,2025-05-04,1200.0,1200.011786843122,62528.222945358946,38253.582136820725,806.9494418506683,0.8,61647.01966859041,404.0543542711242,988.9596862139797,13,0.0,7768.466550603635,0,39242.541823034706,0.3732,1.3892,0.7461284722222222
dynamic_greedy,2025-05-05,1200.011786843122,1423.900226521875,61924.201706250744,37358.17727505711,3430.612469764488,0.8,62374.84499316366,23.440137490479355,119.38274303771371,2,0.0,2444.437145083236,0,37477.560018094824,0.3375,1.3756,0.7604611111111113
dynamic_greedy,2025-05-06,1423.900226521875,1313.996636265245,61418.934997059,37652.60637120971,2432.4273452605075,0.8,62347.715930393235,0.0,0.0,0,0.0,4605.180739538554,0,37652.60637120971,0.3324,1.343,0.7532361111111112
dynamic_greedy,2025-05-07,1313.996636265245,1678.266581651612,67901.8687845967,41344.354000884894,914.9856787216941,0.8,64533.90330310033,0.0,0.0,0,0.0,8733.15912029446,0,41344.354000884894,0.347,1.3712,0.7587291666666667
dynamic_greedy,2025-05-08,1678.266581651612,2446.129652368719,61445.95447389879,38636.607817341035,3195.6742403226835,0.8,64924.36558978721,82.43748333333338,572.7872274833337,2,0.0,1156.4792699656068,0,39209.39504482437,0.3201,1.4134,0.7616590277777777
dynamic_greedy,2025-05-09,2446.129652368719,3246.1031185351226,30024.683421199432,13137.217519777469,570.3375506149271,0.8,38182.42152494222,0.0,0.0,0,0.0,18045.956488095926,0,13137.217519777469,0.1705,1.1847,0.5667381944444444
dynamic_greedy,2025-05-10,3246.1031185351226,2611.007943052984,28620.28504005342,12567.57681243051,222.69564371895467,0.8,37600.78353493364,0.0,0.0,0,0.0,14223.379442358964,0,12567.57681243051,0.1241,1.1933,0.5753076388888889
dynamic_greedy,2025-05-11,2611.007943052984,1548.5192995558923,60054.98840907405,37272.697542664115,934.962531172732,0.8,63287.337978731346,27.867591570497666,185.66350325180426,2,0.0,1925.3570836002077,0,37458.36104591592,0.3089,1.3772,0.7607819444444445
dynamic_greedy,2025-05-12,1548.5192995558923,3121.5088390307883,66492.78007382399,41097.94363811547,3111.6070388278276,0.8,65511.65834308966,0.0,0.0,0,0.0,9636.094873555965,0,41097.94363811547,0.3229,1.3827,0.7517881944444444
dynamic_greedy,2025-05-13,3121.5088390307883,2809.027294902702,58073.59425795911,36001.93031047145,430.72235451809246,0.8,62401.35888152482,0.0,0.0,0,0.0,1472.250888672847,0,36001.93031047145,0.2841,1.3607,0.7564458333333334
dynamic_greedy,2025-05-14,2809.027294902702,2738.7428368339306,61432.44499037737,37614.684038297186,2888.956264195175,0.8,62791.624049059355,0.0,0.0,0,0.0,4911.6631771639995,0,37614.684038297186,0.2722,1.3983,0.747551388888889
dynamic_greedy,2025-05-15,2738.7428368339306,2901.8886820271646,56972.82900479237,36325.74770076979,2009.4323477029088,0.8,61996.97678153982,0.0,0.0,0,0.0,165.9518980444317,0,36325.74770076979,0.3356,1.3271,0.7527770833333334
dynamic_greedy,2025-05-16,2901.8886820271646,2358.057827802971,27453.771567517455,11846.438637560637,524.7358970764684,0.8,36409.62866167728,0.0,0.0,0,0.0,22484.923203985658,0,11846.438637560637,0.0992,1.2252,0.5453854166666666
dynamic_greedy,2025-05-17,2358.057827802971,2139.5836701619182,27638.02519149793,11962.889616232627,426.7866589053322,0.8,36212.64193261902,0.0,0.0,0,0.0,14436.667021054463,0,11962.889616232627,0.2134,1.2422,0.5734159722222222
dynamic_greedy,2025-05-18,2139.5836701619182,1578.6565187846084,56354.42327295836,35602.73858098133,2280.1015018022563,0.8,61164.528136176596,539.8767900422398,2901.020144505256,4,0.0,14.582419751061252,0,38503.75872548659,0.377,1.3468,0.75068125
dynamic_greedy,2025-05-19,1578.6565187846084,2537.861591835362,58444.29805335423,35626.243730765396,717.6700484091651,0.8,61338.05762908071,62.346811102022,435.08722127546054,1,0.0,6225.770429121942,0,36061.33095204086,0.2653,1.3957,0.7317597222222223
dynamic_greedy,2025-05-20,2537.861591835362,1295.3299089423151,54020.44580897469,33921.14984715273,740.1944018337875,0.8,60435.780388640145,2360.3651797146804,15775.007396381774,5,0.0,0.6503295793871757,0,49696.1572435345,0.3146,1.373,0.7565819444444445
dynamic_greedy,2025-05-21,1295.3299089423151,1738.2304524002807,58763.202124423144,36166.792155239884,1997.7807332512173,0.8,60353.30174896623,0.0,0.0,0,0.0,3030.7094674066757,0,36166.792155239884,0.311,1.3612,0.7458243055555555
dynamic_greedy,2025-05-22,1738.2304524002807,2689.9233515697965,57360.98417222133,35591.71700229582,1745.5641226012744,0.8,59982.083574477845,0.0,0.0,0,0.0,1790.0837172749152,0,35591.71700229582,0.3239,1.3576,0.7461930555555555
