date,time_index,charge_kwh,discharge_kwh,soc_start_kwh,soc_end_kwh,spill_kwh,rolling_objective_yuan,rolling_horizon_slots
2025-02-01,128,0.0,18.84495033598347,1943.779070632954,1922.8402369263058,0.0,,0
2025-02-01,129,0.0,5.790235575035922,1922.8402369263058,1916.4066418429325,0.0,,0
2025-02-01,130,4.066310345107524,0.0,1916.4066418429325,1920.0663211535293,0.0,,0
2025-02-01,131,18.96989929383932,0.0,1920.0663211535293,1937.1392305179847,0.0,,0
2025-02-01,132,833.3333333333333,0.0,1937.1392305179847,2687.1392305179847,25.370503912304684,,0
2025-02-01,133,833.3333333333333,0.0,2687.1392305179847,3437.1392305179847,21.038491268747634,,0
2025-02-01,134,833.3333333333333,0.0,3437.1392305179847,4187.139230517985,38.40518983836603,,0
2025-02-01,135,36.03862756792705,0.0,4187.139230517985,4219.5739953291195,0.0,,0
2025-02-01,136,0.0,417.16841666666664,4219.5739953291195,3756.0535323661566,0.0,,0
2025-02-01,137,0.0,42.14532136112126,3756.0535323661566,3709.2253975204662,0.0,,0
2025-02-01,138,0.0,406.46494999999993,3709.2253975204662,3257.597675298244,0.0,,0
2025-02-01,139,3.111239718241677,0.0,3257.597675298244,3260.3977910446615,0.0,,0
2025-02-01,140,1.7617627827258389,0.0,3260.3977910446615,3261.9833775491147,0.0,,0
2025-02-01,141,0.0,15.982400431441647,3261.9833775491147,3244.225154847513,0.0,,0
2025-02-01,142,0.0,454.71015,3244.225154847513,2738.991654847513,0.0,,0
2025-02-01,143,0.0,580.8233333333333,2738.991654847513,2093.632395588254,0.0,,0
2025-02-02,0,0.0,14.486122476789888,2093.632395588254,2077.5367039473763,0.0,,0
2025-02-02,1,10.053640281951289,0.0,2077.5367039473763,2086.5849802011326,0.0,,0
2025-02-02,2,833.3333333333333,0.0,2086.5849802011326,2836.5849802011326,3.247614117862213,,0
2025-02-02,3,815.1316934432527,0.0,2836.5849802011326,3570.20350430006,0.0,,0
2025-02-02,4,828.289762527188,0.0,3570.20350430006,4315.664290574529,0.0,,0
2025-02-02,5,26.149776886424434,0.0,4315.664290574529,4339.199089772312,0.0,,0
2025-02-02,6,16.219513281345144,0.0,4339.199089772312,4353.796651725523,0.0,,0
2025-02-02,7,25.066448501759623,0.0,4353.796651725523,4376.356455377107,0.0,,0
2025-02-02,8,833.3333333333333,0.0,4376.356455377107,5126.356455377107,45.51493216731387,,0
2025-02-02,9,5.844312105036806,0.0,5126.356455377107,5131.61633627164,0.0,,0
2025-02-02,10,0.0,34.66460305008877,5131.61633627164,5093.10011066043,0.0,,0
2025-02-02,11,818.3084663669113,0.0,5093.10011066043,5829.57773039065,0.0,,0
2025-02-02,12,833.3333333333333,0.0,5829.57773039065,6579.57773039065,61.39433537696755,,0
2025-02-02,13,833.3333333333333,0.0,6579.57773039065,7329.57773039065,57.49978086343367,,0
2025-02-02,14,833.3333333333333,0.0,7329.57773039065,8079.57773039065,18.644124157075794,,0
2025-02-02,15,833.3333333333333,0.0,8079.57773039065,8829.57773039065,7.841792722847458,,0
2025-02-02,16,0.0,23.849277338837624,8829.57773039065,8803.078533347498,0.0,,0
2025-02-02,17,0.0,95.661239782797,8803.078533347498,8696.788266922167,0.0,,0
2025-02-02,18,0.0,33.08682471450436,8696.788266922167,8660.025128350495,0.0,,0
2025-02-02,19,833.3333333333333,0.0,8660.025128350495,9410.025128350495,43.26486999627991,,0
2025-02-02,20,45.49007117128849,0.0,9410.025128350495,9450.966192404654,0.0,,0
2025-02-02,21,0.0,633.204812164465,9450.966192404654,8747.405289999693,0.0,,0
2025-02-02,22,0.0,40.07057540782489,8747.405289999693,8702.882428435443,0.0,,0
2025-02-02,23,833.3333333333333,0.0,8702.882428435443,9452.882428435443,17.60487843638066,,0
2025-02-02,24,46.07128247263552,0.0,9452.882428435443,9494.346582660815,0.0,,0
2025-02-02,25,23.9398845316947,0.0,9494.346582660815,9515.89247873934,0.0,,0
2025-02-02,26,0.0,7.959375323906102,9515.89247873934,9507.048728379445,0.0,,0
2025-02-02,27,8.638652908050517,0.0,9507.048728379445,9514.82351599669,0.0,,0
2025-02-02,28,41.921350134125305,0.0,9514.82351599669,9552.552731117403,0.0,,0
2025-02-02,29,0.0,5.028284471114034,9552.552731117403,9546.96574837172,0.0,,0
2025-02-02,30,15.18102069479255,0.0,9546.96574837172,9560.628666997034,0.0,,0
2025-02-02,31,38.50430529243465,0.0,9560.628666997034,9595.282541760225,0.0,,0
2025-02-02,32,833.3333333333333,0.0,9595.282541760225,10345.282541760225,44.04378783240952,,0
2025-02-02,33,505.24162026641636,0.0,10345.282541760225,10800.0,362.68600291488985,,0
2025-02-02,34,0.0,0.0,10800.0,10800.0,51.82419090837004,,0
2025-02-02,35,0.0,0.0,10800.0,10800.0,26.849953676991163,,0
2025-02-02,36,0.0,0.0,10800.0,10800.0,27.721187965892568,,0
2025-02-02,37,0.0,0.0,10800.0,10800.0,13.370583593595143,,0
2025-02-02,38,0.0,117.0831759318113,10800.0,10669.907582297987,0.0,,0
2025-02-02,39,0.0,786.6575097105083,10669.907582297987,9795.843682619645,0.0,,0
2025-02-02,40,21.491611922064862,0.0,9795.843682619645,9815.186133349504,0.0,,0
2025-02-02,41,59.36433316519219,0.0,9815.186133349504,9868.614033198177,0.0,,0
2025-02-02,42,99.89231961906091,0.0,9868.614033198177,9958.517120855331,0.0,,0
2025-02-02,43,94.5367955924155,0.0,9958.517120855331,10043.600236888506,0.0,,0
2025-02-02,44,97.94212969772218,0.0,10043.600236888506,10131.748153616456,0.0,,0
2025-02-02,45,742.5020515372711,0.0,10131.748153616456,10800.0,41.14470650143039,,0
2025-02-02,46,0.0,0.0,10800.0,10800.0,26.514275354638357,,0
2025-02-02,47,0.0,725.647333126693,10800.0,9993.725185414785,0.0,,0
2025-02-02,48,0.0,786.6120801429487,9993.725185414785,9119.71176303373,0.0,,0
2025-02-02,49,0.0,758.8758666666665,9119.71176303373,8276.516355626323,0.0,,0
2025-02-02,50,0.0,692.5662499999999,8276.516355626323,7506.998300070768,0.0,,0
2025-02-02,51,0.0,640.1274999999999,7506.998300070768,6795.74552229299,0.0,,0
2025-02-02,52,0.0,586.0843,6795.74552229299,6144.540744515212,0.0,,0
2025-02-02,53,0.0,521.2029166666667,6144.540744515212,5565.42639266336,0.0,,0
2025-02-02,54,0.0,454.83883333333324,5565.42639266336,5060.049911181879,0.0,,0
2025-02-02,55,0.0,413.7835666666665,5060.049911181879,4600.290392663361,0.0,,0
2025-02-02,56,0.0,374.2825,4600.290392663361,4184.420948218916,0.0,,0
2025-02-02,57,0.0,288.97271666666666,4184.420948218916,3863.34015192262,0.0,,0
2025-02-02,58,0.0,231.40539999999987,3863.34015192262,3606.2230408115092,0.0,,0
2025-02-02,59,0.0,222.3629166666667,3606.2230408115092,3359.153133404102,0.0,,0
2025-02-02,60,0.0,210.75953333333337,3359.153133404102,3124.9758741448427,0.0,,0
2025-02-02,61,0.0,192.0332833333332,3124.9758741448427,2911.605559330028,0.0,,0
2025-02-02,62,2.729505014932556,0.0,2911.605559330028,2914.062113843467,0.0,,0
2025-02-02,63,0.0,11.906152541708252,2914.062113843467,2900.8330554637914,0.0,,0
2025-02-02,64,93.27106321214751,0.0,2900.8330554637914,2984.7770123547243,0.0,,0
2025-02-02,65,783.1763418649052,0.0,2984.7770123547243,3689.635720033139,0.0,,0
2025-02-02,66,833.3333333333333,0.0,3689.635720033139,4439.635720033139,7.991412787121362,,0
2025-02-02,67,833.3333333333333,0.0,4439.635720033139,5189.635720033139,81.56237951823437,,0
2025-02-02,68,833.3333333333333,0.0,5189.635720033139,5939.635720033139,82.68077236694603,,0
2025-02-02,69,833.3333333333333,0.0,5939.635720033139,6689.635720033139,18.411816486097678,,0
2025-02-02,70,833.3333333333333,0.0,6689.635720033139,7439.635720033139,113.3395323282191,,0
2025-02-02,71,833.3333333333333,0.0,7439.635720033139,8189.635720033139,240.65071327420856,,0
2025-02-02,72,833.3333333333333,0.0,8189.635720033139,8939.635720033139,177.78876693894517,,0
2025-02-02,73,833.3333333333333,0.0,8939.635720033139,9689.635720033139,95.64740521460044,,0
2025-02-02,74,833.3333333333333,0.0,9689.635720033139,10439.635720033139,167.025903581198,,0
2025-02-02,75,400.40475551873493,0.0,10439.635720033139,10800.0,639.9785297315132,,0
2025-02-02,76,0.0,0.0,10800.0,10800.0,1026.4056983819098,,0
2025-02-02,77,0.0,0.0,10800.0,10800.0,96.14404493155052,,0
2025-02-02,78,0.0,45.4698333333331,10800.0,10749.477962962963,0.0,,0
2025-02-02,79,56.135596707818976,0.0,10749.477962962963,10800.0,30.87111127785478,,0
2025-02-02,80,0.0,0.0,10800.0,10800.0,145.71734027381854,,0
2025-02-02,81,0.0,78.46208333333323,10800.0,10712.819907407407,0.0,,0
2025-02-02,82,0.0,105.30014999999992,10712.819907407407,10595.81974074074,0.0,,0
2025-02-02,83,118.49257837429377,0.0,10595.81974074074,10702.463061277605,0.0,,0
2025-02-02,84,71.63241829749268,0.0,10702.463061277605,10766.932237745348,0.0,,0
2025-02-02,85,0.0,200.45354999999995,10766.932237745348,10544.20607107868,0.0,,0
2025-02-02,86,0.0,230.09708333333333,10544.20607107868,10288.542645152755,0.0,,0
2025-02-02,87,0.0,252.98984999999993,10288.542645152755,10007.442811819421,0.0,,0
2025-02-02,88,65.84346417612414,0.0,10007.442811819421,10066.701929577932,0.0,,0
2025-02-02,89,814.7756338022979,0.0,10066.701929577932,10800.0,102.75484448511418,,0
2025-02-02,90,0.0,0.0,10800.0,10800.0,907.3863162069134,,0
2025-02-02,91,0.0,0.0,10800.0,10800.0,820.700296223536,,0
2025-02-02,92,0.0,0.0,10800.0,10800.0,58.95969874770822,,0
2025-02-02,93,0.0,0.0,10800.0,10800.0,69.88949469278282,,0
2025-02-02,94,0.0,0.0,10800.0,10800.0,21.58957636693026,,0
2025-02-02,95,0.0,0.0,10800.0,10800.0,0.5935270136601503,,0
2025-02-02,96,0.0,0.0,10800.0,10800.0,28.22459909918507,,0
2025-02-02,97,0.0,0.0,10800.0,10800.0,41.03237761593277,,0
2025-02-02,98,0.0,0.0,10800.0,10800.0,24.59463979224529,,0
2025-02-02,99,0.0,0.0,10800.0,10800.0,34.44932760493384,,0
2025-02-02,100,0.0,0.0,10800.0,10800.0,53.398586815007775,,0
2025-02-02,101,0.0,0.0,10800.0,10800.0,58.67159649848372,,0
2025-02-02,102,0.0,0.0,10800.0,10800.0,15.579917781044628,,0
2025-02-02,103,0.0,0.0,10800.0,10800.0,8.611368986862999,,0
2025-02-02,104,0.0,0.0,10800.0,10800.0,27.302429720175724,,0
2025-02-02,105,0.0,0.0,10800.0,10800.0,46.30520605173274,,0
2025-02-02,106,0.0,0.0,10800.0,10800.0,22.797156939112483,,0
2025-02-02,107,0.0,680.3766666666667,10800.0,10044.025925925926,0.0,,0
2025-02-02,108,0.0,682.57005,10044.025925925926,9285.614759259259,0.0,,0
2025-02-02,109,0.0,462.8872594422387,9285.614759259259,8771.295582101216,0.0,,0
2025-02-02,110,0.0,755.2766666666666,8771.295582101216,7932.09928580492,0.0,,0
2025-02-02,111,0.0,754.60245,7932.09928580492,7093.6521191382535,0.0,,0
2025-02-02,112,0.0,42.992195783801776,7093.6521191382535,7045.883012711807,0.0,,0
2025-02-02,113,0.0,720.6283333333333,7045.883012711807,6245.184864563659,0.0,,0
2025-02-02,114,0.0,734.1428,6245.184864563659,5429.470642341437,0.0,,0
2025-02-02,115,0.0,718.8030333333332,5429.470642341437,4630.8006053044,0.0,,0
2025-02-02,116,0.0,688.355,4630.8006053044,3865.961716415511,0.0,,0
2025-02-02,117,0.0,714.8059333333333,3865.961716415511,3071.732901600696,0.0,,0
2025-02-02,118,4.2243492681921,0.0,3071.732901600696,3075.534815942069,0.0,,0
2025-02-02,119,0.0,16.10351521844359,3075.534815942069,3057.6420212549097,0.0,,0
2025-02-02,120,0.0,714.35385,3057.6420212549097,2263.9155212549094,0.0,,0
2025-02-02,121,0.0,8.01820050960066,2263.9155212549094,2255.006409577575,0.0,,0
2025-02-02,122,16.7729382407216,0.0,2255.006409577575,2270.1020539942247,0.0,,0
2025-02-02,123,0.0,715.1150166666666,2270.1020539942247,1475.529813253484,0.0,,0
2025-02-02,124,0.0,4.996651389060617,1475.529813253484,1469.97797837675,0.0,,0
2025-02-02,125,50.576618320729494,0.0,1469.97797837675,1515.4969348654065,0.0,,0
2025-02-02,126,46.05169367001031,0.0,1515.4969348654065,1556.9434591684158,0.0,,0
2025-02-02,127,29.469397370922707,0.0,1556.9434591684158,1583.4659168022463,0.0,,0
2025-02-02,128,12.729450787094606,0.0,1583.4659168022463,1594.9224225106313,0.0,,0
2025-02-02,129,7.327318991145148,0.0,1594.9224225106313,1601.517009602662,0.0,,0
2025-02-02,130,1.745818381288018,0.0,1601.517009602662,1603.0882461458214,0.0,,0
2025-02-02,131,5.8541499321429455,0.0,1603.0882461458214,1608.35698108475,0.0,,0
2025-02-02,132,49.46233894777686,0.0,1608.35698108475,1652.8730861377492,0.0,,0
2025-02-02,133,31.77198447142348,0.0,1652.8730861377492,1681.4678721620303,0.0,,0
2025-02-02,134,39.01581406300136,0.0,1681.4678721620303,1716.5821048187315,0.0,,0
2025-02-02,135,18.10635339394537,0.0,1716.5821048187315,1732.8778228732824,0.0,,0
2025-02-02,136,0.0,0.7332369046604299,1732.8778228732824,1732.0631152014375,0.0,,0
2025-02-02,137,25.22574673093891,0.0,1732.0631152014375,1754.7662872592825,0.0,,0
2025-02-02,138,6.537064158435328,0.0,1754.7662872592825,1760.6496450018744,0.0,,0
2025-02-02,139,14.830587539307885,0.0,1760.6496450018744,1773.9971737872515,0.0,,0
2025-02-02,140,25.97678444362714,0.0,1773.9971737872515,1797.376279786516,0.0,,0
2025-02-02,141,43.1548352723687,0.0,1797.376279786516,1836.215631531648,0.0,,0
2025-02-02,142,0.0,30.725960318255034,1836.215631531648,1802.0756756224757,0.0,,0
2025-02-02,143,0.0,41.49789312005066,1802.0756756224757,1755.966905489086,0.0,,0
2025-02-03,0,833.3333333333333,0.0,1755.966905489086,2505.966905489086,34.43182167182408,,0
2025-02-03,1,833.3333333333333,0.0,2505.966905489086,3255.966905489086,33.27457272785455,,0
2025-02-03,2,799.4308028550731,0.0,3255.966905489086,3975.454628058652,0.0,,0
2025-02-03,3,3.811459953472877,0.0,3975.454628058652,3978.8849420167776,0.0,,0
2025-02-03,4,830.0968418368464,0.0,3978.8849420167776,4725.97209966994,0.0,,0
2025-02-03,5,833.3333333333333,0.0,4725.97209966994,5475.97209966994,2.0328372774472427,,0
2025-02-03,6,833.3333333333333,0.0,5475.97209966994,6225.97209966994,18.082169297099426,,0
2025-02-03,7,827.2457830851375,0.0,6225.97209966994,6970.493304446563,0.0,,0
2025-02-03,8,818.8272022361805,0.0,6970.493304446563,7707.437786459126,0.0,,0
2025-02-03,9,833.3333333333333,0.0,7707.437786459126,8457.437786459126,24.125833679672724,,0
2025-02-03,10,37.06060937894813,0.0,8457.437786459126,8490.79233490018,0.0,,0
2025-02-03,11,35.441595147453995,0.0,8490.79233490018,8522.689770532888,0.0,,0
2025-02-03,12,0.0,10.76862010106288,8522.689770532888,8510.724637087264,0.0,,0
2025-02-03,13,0.0,55.291169568406985,8510.724637087264,8449.290004233479,0.0,,0
2025-02-03,14,0.0,50.6231629528105,8449.290004233479,8393.042045397022,0.0,,0
2025-02-03,15,32.23001007445657,0.0,8393.042045397022,8422.049054464032,0.0,,0
2025-02-03,16,833.3333333333333,0.0,8422.049054464032,9172.049054464032,48.29748125238257,,0
2025-02-03,17,43.79294088710617,0.0,9172.049054464032,9211.462701262428,0.0,,0
2025-02-03,18,0.0,14.428460960060079,9211.462701262428,9195.431077973471,0.0,,0
2025-02-03,19,0.0,22.79026188985756,9195.431077973471,9170.108564762519,0.0,,0
2025-02-03,20,661.2180103735789,0.0,9170.108564762519,9765.20477409874,0.0,,0
2025-02-03,21,18.23142814513301,0.0,9765.20477409874,9781.613059429359,0.0,,0
2025-02-03,22,0.0,3.7083261392747318,9781.613059429359,9777.492697052387,0.0,,0
2025-02-03,23,69.56506917860406,0.0,9777.492697052387,9840.10125931313,0.0,,0
2025-02-03,24,11.056937920873906,0.0,9840.10125931313,9850.052503441917,0.0,,0
2025-02-03,25,0.0,35.846274160490225,9850.052503441917,9810.223309930261,0.0,,0
2025-02-03,26,0.0,284.5351188497528,9810.223309930261,9494.07317787498,0.0,,0
2025-02-03,27,6.966007923293773,0.0,9494.07317787498,9500.342585005945,0.0,,0
