date,time_index,charge_kwh,discharge_kwh,soc_start_kwh,soc_end_kwh,spill_kwh
2025-02-01,98,41.29828529839667,0.0,10762.831543231443,10800.0,28.564030771233753
2025-02-01,99,0.0,0.0,10800.0,10800.0,23.87360531120362
2025-02-01,100,0.0,3.916117828563074,10800.0,10795.648757968263,0.0
2025-02-01,101,4.834713368596163,0.0,10795.648757968263,10800.0,29.473901481317007
2025-02-01,102,0.0,0.0,10800.0,10800.0,20.912087475224496
2025-02-01,103,0.0,0.0,10800.0,10800.0,42.680118321362556
2025-02-01,104,0.0,0.0,10800.0,10800.0,44.68071586468062
2025-02-01,105,0.0,0.0,10800.0,10800.0,49.58130031488713
2025-02-01,106,0.0,0.0,10800.0,10800.0,31.843541740505316
2025-02-01,107,0.0,428.47,10800.0,10323.922222222222,0.0
2025-02-01,108,0.0,454.13505,10323.922222222222,9819.327722222222,0.0
2025-02-01,109,0.0,472.26531666666665,9819.327722222222,9294.588481481482,0.0
2025-02-01,110,0.0,454.16833333333335,9294.588481481482,8789.957,0.0
2025-02-01,111,0.0,418.3726333333333,8789.957,8325.098518518518,0.0
2025-02-01,112,0.0,414.0822333333333,8325.098518518518,7865.007148148148,0.0
2025-02-01,113,0.0,432.1383333333333,7865.007148148148,7384.853444444445,0.0
2025-02-01,114,0.0,424.01411666666667,7384.853444444445,6913.726648148148,0.0
2025-02-01,115,0.0,442.41246666666666,6913.726648148148,6422.157240740741,0.0
2025-02-01,116,0.0,483.74666666666667,6422.157240740741,5884.660944444445,0.0
2025-02-01,117,0.0,481.18446666666665,5884.660944444445,5350.011537037038,0.0
2025-02-01,118,0.0,444.76593333333335,5350.011537037038,4855.827166666667,0.0
2025-02-01,119,0.0,418.095,4855.827166666667,4391.277166666667,0.0
2025-02-01,120,0.0,436.7405166666666,4391.277166666667,3906.009925925926,0.0
2025-02-01,121,0.0,452.69785,3906.009925925926,3403.012314814815,0.0
2025-02-01,122,0.0,449.9683333333333,3403.012314814815,2903.0475,0.0
2025-02-01,123,0.0,455.06669999999997,2903.0475,2397.4178333333334,0.0
2025-02-01,124,0.0,454.01236666666665,2397.4178333333334,1892.9596481481483,0.0
2025-02-01,125,62.71068804975857,0.0,1892.9596481481483,1949.399267392931,0.0
2025-02-01,126,14.352393696966885,0.0,1949.399267392931,1962.3164217202013,0.0
2025-02-01,127,0.0,14.749521747237509,1962.3164217202013,1945.9280642232707,0.0
2025-02-01,128,0.0,19.446035604470126,1945.9280642232707,1924.3213579960816,0.0
2025-02-01,129,0.0,5.790235575035922,1924.3213579960816,1917.8877629127082,0.0
2025-02-01,130,8.232683696140782,0.0,1917.8877629127082,1925.2971782392349,0.0
2025-02-01,131,18.96989929383932,0.0,1925.2971782392349,1942.3700876036903,0.0
2025-02-01,132,35.691928396997355,0.0,1942.3700876036903,1974.4928231609879,0.0
2025-02-01,133,69.64076891573222,0.0,1974.4928231609879,2037.1695151851468,0.0
2025-02-01,134,67.83460232213866,0.0,2037.1695151851468,2098.2206572750715,0.0
2025-02-01,135,49.79658131168594,0.0,2098.2206572750715,2143.037580455589,0.0
2025-02-01,136,0.0,6.260641269134965,2143.037580455589,2136.081312378772,0.0
2025-02-01,137,0.0,22.54158872393691,2136.081312378772,2111.0351026855087,0.0
2025-02-01,138,0.0,27.90777978663874,2111.0351026855087,2080.0264584781326,0.0
2025-02-01,139,6.185192366156571,0.0,2080.0264584781326,2085.5931316076735,0.0
2025-02-01,140,24.14414206958145,0.0,2085.5931316076735,2107.322859470297,0.0
2025-02-01,141,23.790787464434345,0.0,2107.322859470297,2128.734568188288,0.0
2025-02-01,142,0.0,6.080488725871646,2128.734568188288,2121.978469603986,0.0
2025-02-01,143,5.72562962403515,0.0,2121.978469603986,2127.131536265618,0.0
2025-02-02,0,818.8472108565433,0.0,2127.131536265618,2864.094026036507,0.0
2025-02-02,1,833.3333333333333,0.0,2864.094026036507,3614.094026036507,10.053640281951289
2025-02-02,2,833.3333333333333,0.0,3614.094026036507,4364.094026036507,3.247614117862213
2025-02-02,3,815.1316934432518,0.0,4364.094026036507,5097.712550135433,0.0
2025-02-02,4,828.289762527188,0.0,5097.712550135433,5843.173336409902,0.0
2025-02-02,5,833.3333333333333,0.0,5843.173336409902,6593.173336409902,26.149776886424434
2025-02-02,6,34.1727677196011,0.0,6593.173336409902,6623.928827357543,0.0
2025-02-02,7,833.3333333333333,0.0,6623.928827357543,7373.928827357543,25.066448501759623
2025-02-02,8,833.3333333333333,0.0,7373.928827357543,8123.928827357543,45.51493216731387
2025-02-02,9,30.350381509046088,0.0,8123.928827357543,8151.244170715684,0.0
2025-02-02,10,0.0,7.650036980414143,8151.244170715684,8142.744129626335,0.0
2025-02-02,11,426.49088430901634,0.0,8142.744129626335,8526.58592550445,0.0
2025-02-02,12,833.3333333333333,0.0,8526.58592550445,9276.58592550445,61.39433537696755
2025-02-02,13,69.50059095606889,0.0,9276.58592550445,9339.136457364913,0.0
2025-02-02,14,18.64412415707568,0.0,9339.136457364913,9355.916169106282,0.0
2025-02-02,15,24.186374472929856,0.0,9355.916169106282,9377.683906131919,0.0
2025-02-02,16,11.213545260242995,0.0,9377.683906131919,9387.776096866137,0.0
2025-02-02,17,0.0,86.87138888875756,9387.776096866137,9291.252331434183,0.0
2025-02-02,18,0.0,33.08682471450436,9291.252331434183,9254.489192862511,0.0
2025-02-02,19,48.02416375462849,0.0,9254.489192862511,9297.710940241677,0.0
2025-02-02,20,57.30873276248781,0.0,9297.710940241677,9349.288799727916,0.0
2025-02-02,21,17.004525962123694,0.0,9349.288799727916,9364.592873093827,0.0
2025-02-02,22,11.161534067561206,0.0,9364.592873093827,9374.638253754632,0.0
2025-02-02,23,48.777479614376716,0.0,9374.638253754632,9418.53798540757,0.0
2025-02-02,24,63.28473673844201,0.0,9418.53798540757,9475.494248472169,0.0
2025-02-02,25,45.06527777533279,0.0,9475.494248472169,9516.052998469968,0.0
2025-02-02,26,31.961784671554824,0.0,9516.052998469968,9544.818604674367,0.0
2025-02-02,27,61.17195960333834,0.0,9544.818604674367,9599.87336831737,0.0
2025-02-02,28,44.243528262235145,0.0,9599.87336831737,9639.692543753383,0.0
2025-02-02,29,0.0,5.028284471114034,9639.692543753383,9634.1055610077,0.0
2025-02-02,30,16.605190000445987,0.0,9634.1055610077,9649.050232008101,0.0
2025-02-02,31,38.50430529243465,0.0,9649.050232008101,9683.704106771293,0.0
2025-02-02,32,833.3333333333333,0.0,9683.704106771293,10433.704106771293,44.04378783240952
2025-02-02,33,406.995436920786,0.0,10433.704106771293,10800.0,424.5916003111279
2025-02-02,34,0.0,0.0,10800.0,10800.0,81.49127307738274
2025-02-02,35,0.0,19.092660758731995,10800.0,10778.785932490298,0.0
2025-02-02,36,0.0,774.3736856061728,10778.785932490298,9918.370726261217,0.0
2025-02-02,37,13.370583593595143,0.0,9918.370726261217,9930.404251495453,0.0
2025-02-02,38,28.21247227983349,0.0,9930.404251495453,9955.795476547302,0.0
2025-02-02,39,0.0,5.906138230247052,9955.795476547302,9949.233100735917,0.0
2025-02-02,40,30.735431342200286,0.0,9949.233100735917,9976.894988943897,0.0
2025-02-02,41,59.36433316519219,0.0,9976.894988943897,10030.32288879257,0.0
2025-02-02,42,99.89231961906091,0.0,10030.32288879257,10120.225976449725,0.0
2025-02-02,43,94.5367955924155,0.0,10120.225976449725,10205.3090924829,0.0
2025-02-02,44,97.94212969772491,0.0,10205.3090924829,10293.457009210852,0.0
2025-02-02,45,562.8255453212761,0.0,10293.457009210852,10800.0,303.46915606826974
2025-02-02,46,0.0,0.0,10800.0,10800.0,26.514275354638357
2025-02-02,47,0.0,725.647333126693,10800.0,9993.725185414785,0.0
2025-02-02,48,0.0,786.6120801429487,9993.725185414785,9119.71176303373,0.0
2025-02-02,49,0.0,758.8758666666665,9119.71176303373,8276.516355626323,0.0
2025-02-02,50,0.0,692.5662499999999,8276.516355626323,7506.998300070768,0.0
2025-02-02,51,0.0,640.1274999999999,7506.998300070768,6795.74552229299,0.0
2025-02-02,52,0.0,586.0843,6795.74552229299,6144.540744515212,0.0
2025-02-02,53,0.0,521.2029166666667,6144.540744515212,5565.42639266336,0.0
2025-02-02,54,0.0,454.83883333333324,5565.42639266336,5060.049911181879,0.0
2025-02-02,55,0.0,413.7835666666665,5060.049911181879,4600.290392663361,0.0
2025-02-02,56,0.0,374.2825,4600.290392663361,4184.420948218916,0.0
2025-02-02,57,0.0,160.506433665043,4184.420948218916,4006.0804663688687,0.0
2025-02-02,58,0.0,231.40539999999987,4006.0804663688687,3748.963355257758,0.0
2025-02-02,59,0.0,222.3629166666667,3748.963355257758,3501.8934478503506,0.0
2025-02-02,60,0.0,210.75953333333337,3501.8934478503506,3267.7161885910914,0.0
2025-02-02,61,0.0,192.0332833333332,3267.7161885910914,3054.3458737762767,0.0
2025-02-02,62,0.0,165.07499999999982,3054.3458737762767,2870.92920710961,0.0
2025-02-02,63,0.0,126.6086499999999,2870.92920710961,2730.2529293318325,0.0
2025-02-02,64,93.27106321214751,0.0,2730.2529293318325,2814.1968862227654,0.0
2025-02-02,65,783.1763418649052,0.0,2814.1968862227654,3519.05559390118,0.0
2025-02-02,66,833.3333333333333,0.0,3519.05559390118,4269.05559390118,7.991412787121362
2025-02-02,67,833.3333333333333,0.0,4269.05559390118,5019.05559390118,81.56237951823437
2025-02-02,68,833.3333333333333,0.0,5019.05559390118,5769.05559390118,82.68077236694603
2025-02-02,69,819.1346021595407,0.0,5769.05559390118,6506.276735844767,0.0
2025-02-02,70,833.3333333333333,0.0,6506.276735844767,7256.276735844767,26.872801511773105
2025-02-02,71,833.3333333333333,0.0,7256.276735844767,8006.276735844767,160.17773357841838
2025-02-02,72,833.3333333333333,0.0,8006.276735844767,8756.276735844767,114.76781042703055
2025-02-02,73,833.3333333333333,0.0,8756.276735844767,9506.276735844767,95.64740521460044
2025-02-02,74,833.3333333333333,0.0,9506.276735844767,10256.276735844767,167.025903581198
2025-02-02,75,604.1369601724808,0.0,10256.276735844767,10800.0,410.55109173825747
2025-02-02,76,0.0,0.0,10800.0,10800.0,1026.4056983819098
2025-02-02,77,0.0,0.0,10800.0,10800.0,187.83145537779978
2025-02-02,78,0.0,0.0,10800.0,10800.0,93.81236265177063
2025-02-02,79,0.0,0.0,10800.0,10800.0,87.00670798567376
2025-02-02,80,0.0,0.0,10800.0,10800.0,145.71734027381854
2025-02-02,81,0.0,0.0,10800.0,10800.0,72.94247721071906
2025-02-02,82,0.0,105.30014999999992,10800.0,10682.999833333333,0.0
2025-02-02,83,0.0,99.86166666666668,10682.999833333333,10572.042425925925,0.0
2025-02-02,84,0.0,146.23006666666663,10572.042425925925,10409.564574074073,0.0
2025-02-02,85,0.0,200.45354999999995,10409.564574074073,10186.838407407406,0.0
2025-02-02,86,0.0,230.09708333333333,10186.838407407406,9931.17498148148,0.0
2025-02-02,87,0.0,252.98984999999993,9931.17498148148,9650.075148148146,0.0
2025-02-02,88,0.0,306.1174500000001,9650.075148148146,9309.944648148146,0.0
2025-02-02,89,833.3333333333333,0.0,9309.944648148146,10059.944648148146,84.1971449540788
2025-02-02,90,822.2837242798373,0.0,10059.944648148146,10800.0,85.1025919270761
2025-02-02,91,0.0,0.0,10800.0,10800.0,894.1959844263706
2025-02-02,92,0.0,0.0,10800.0,10800.0,756.3597021719702
2025-02-02,93,0.0,0.0,10800.0,10800.0,83.9564726022113
2025-02-02,94,0.0,0.0,10800.0,10800.0,21.58957636693026
2025-02-02,95,0.0,0.0,10800.0,10800.0,0.5935270136601503
2025-02-02,96,0.0,0.0,10800.0,10800.0,28.22459909918507
2025-02-02,97,0.0,0.0,10800.0,10800.0,41.03237761593277
2025-02-02,98,0.0,0.0,10800.0,10800.0,29.64212158746568
2025-02-02,99,0.0,0.0,10800.0,10800.0,34.44932760493384
2025-02-02,100,0.0,0.0,10800.0,10800.0,55.60775106980577
2025-02-02,101,0.0,0.0,10800.0,10800.0,49.622756215003164
2025-02-02,102,0.0,0.0,10800.0,10800.0,15.579917781044628
2025-02-02,103,0.0,0.0,10800.0,10800.0,12.007931671495953
2025-02-02,104,0.0,0.0,10800.0,10800.0,27.302429720175724
2025-02-02,105,0.0,0.0,10800.0,10800.0,46.30520605173274
2025-02-02,106,0.0,0.0,10800.0,10800.0,66.51973715742099
2025-02-02,107,0.0,0.0,10800.0,10800.0,0.06927856260347198
2025-02-02,108,0.0,0.0,10800.0,10800.0,7.783509846255015
2025-02-02,109,0.0,28.649941638197674,10800.0,10768.166731513114,0.0
2025-02-02,110,0.0,47.46101984240454,10768.166731513114,10715.432265021554,0.0
2025-02-02,111,0.0,58.687679049075086,10715.432265021554,10650.223732744804,0.0
2025-02-02,112,0.0,471.580878209327,10650.223732744804,10126.244979178886,0.0
2025-02-02,113,0.0,720.6283333333333,10126.244979178886,9325.546831030737,0.0
2025-02-02,114,0.0,734.1428,9325.546831030737,8509.832608808514,0.0
2025-02-02,115,0.0,718.8030333333332,8509.832608808514,7711.162571771477,0.0
2025-02-02,116,0.0,688.355,7711.162571771477,6946.323682882588,0.0
2025-02-02,117,0.0,714.8059333333333,6946.323682882588,6152.094868067774,0.0
2025-02-02,118,0.0,724.8145166666666,6152.094868067774,5346.745405104811,0.0
2025-02-02,119,0.0,705.315,5346.745405104811,4563.062071771477,0.0
2025-02-02,120,0.0,714.35385,4563.062071771477,3769.3355717714776,0.0
2025-02-02,121,0.0,707.17605,3769.3355717714776,2983.5844051048107,0.0
2025-02-02,122,0.0,689.7199999999999,2983.5844051048107,2217.2288495492553,0.0
2025-02-02,123,0.0,715.1150166666666,2217.2288495492553,1422.6566088085146,0.0
2025-02-02,124,0.0,5.398997847043233,1422.6566088085146,1416.6577223118,0.0
2025-02-02,125,50.90251895169547,0.0,1416.6577223118,1462.469989368326,0.0
2025-02-02,126,61.06438545922549,0.0,1462.469989368326,1517.427936281629,0.0
2025-02-02,127,14.456705581707979,0.0,1517.427936281629,1530.4389713051662,0.0
2025-02-02,128,12.729450787094152,0.0,1530.4389713051662,1541.895477013551,0.0
2025-02-02,129,7.327318991145148,0.0,1541.895477013551,1548.4900641055817,0.0
2025-02-02,130,1.745818381288018,0.0,1548.4900641055817,1550.061300648741,0.0
2025-02-02,131,18.249994562867414,0.0,1550.061300648741,1566.4862957553216,0.0
2025-02-02,132,38.446671437204145,0.0,1566.4862957553216,1601.0883000488054,0.0
2025-02-02,133,31.58916060459535,0.0,1601.0883000488054,1629.5185445929412,0.0
2025-02-02,134,39.01581406300136,0.0,1629.5185445929412,1664.6327772496425,0.0
2025-02-02,135,21.746175970000763,0.0,1664.6327772496425,1684.2043356226432,0.0
2025-02-02,136,0.0,0.7332369046604299,1684.2043356226432,1683.3896279507983,0.0
2025-02-02,137,1.64821941344087,0.0,1683.3896279507983,1684.8730254228951,0.0
2025-02-02,138,0.0,5.106232421208119,1684.8730254228951,1679.199433843775,0.0
2025-02-02,139,14.830587539307885,0.0,1679.199433843775,1692.5469626291522,0.0
2025-02-02,140,15.900005008433482,0.0,1692.5469626291522,1706.8569671367422,0.0
2025-02-02,141,43.1548352723687,0.0,1706.8569671367422,1745.696318881874,0.0
2025-02-02,142,8.177324731068552,0.0,1745.696318881874,1753.0559111398356,0.0
2025-02-02,143,0.0,41.49789312005066,1753.0559111398356,1706.947141006446,0.0
2025-02-03,0,833.3333333333333,0.0,1706.947141006446,2456.947141006446,34.43182167182408
2025-02-03,1,833.3333333333333,0.0,2456.947141006446,3206.947141006446,33.27457272785455
2025-02-03,2,798.5606143099403,0.0,3206.947141006446,3925.6516938853924,0.0
2025-02-03,3,809.0026149584776,0.0,3925.6516938853924,4653.754047348022,0.0
2025-02-03,4,830.0968418368464,0.0,4653.754047348022,5400.841205001184,0.0
2025-02-03,5,833.3333333333333,0.0,5400.841205001184,6150.841205001184,2.0328372774472427
2025-02-03,6,76.57501289895993,0.0,6150.841205001184,6219.758716610248,0.0
2025-02-03,7,827.2457830851375,0.0,6219.758716610248,6964.279921386871,0.0
2025-02-03,8,818.8272022361805,0.0,6964.279921386871,7701.224403399434,0.0
2025-02-03,9,90.62572947617105,0.0,7701.224403399434,7782.787559927988,0.0
2025-02-03,10,52.13121399385682,0.0,7782.787559927988,7829.705652522459,0.0
2025-02-03,11,763.813795078616,0.0,7829.705652522459,8517.138068093212,0.0
2025-02-03,12,789.0047559049453,0.0,8517.138068093212,9227.242348407663,0.0
2025-02-03,13,52.25420453101299,0.0,9227.242348407663,9274.271132485574,0.0
2025-02-03,14,0.0,7.729987710714568,9274.271132485574,9265.682257251447,0.0
2025-02-03,15,42.87123009175809,0.0,9265.682257251447,9304.26636433403,0.0
2025-02-03,16,80.8299931341005,0.0,9304.26636433403,9377.01335815472,0.0
2025-02-03,17,45.38682330957977,0.0,9377.01335815472,9417.861499133342,0.0
2025-02-03,18,1.7100764834671054,0.0,9417.861499133342,9419.400567968461,0.0
2025-02-03,19,0.0,22.79026188985756,9419.400567968461,9394.078054757509,0.0
2025-02-03,20,3.0917279103972533,0.0,9394.078054757509,9396.860609876867,0.0
2025-02-03,21,19.337396911865085,0.0,9396.860609876867,9414.264267097546,0.0
2025-02-03,22,33.75941373025432,0.0,9414.264267097546,9444.647739454775,0.0
2025-02-03,23,20.510499690441065,0.0,9444.647739454775,9463.107189176171,0.0
2025-02-03,24,11.056937920873906,0.0,9463.107189176171,9473.058433304957,0.0
2025-02-03,25,6.216745720686049,0.0,9473.058433304957,9478.653504453574,0.0
2025-02-03,26,23.127909272691227,0.0,9478.653504453574,9499.468622798997,0.0
2025-02-03,27,41.33243720900805,0.0,9499.468622798997,9536.667816287105,0.0
2025-02-03,28,84.91830735067253,0.0,9536.667816287105,9613.09429290271,0.0
2025-02-03,29,44.1899408168174,0.0,9613.09429290271,9652.865239637846,0.0
2025-02-03,30,69.24539407001726,0.0,9652.865239637846,9715.186094300861,0.0
2025-02-03,31,53.361871321119224,0.0,9715.186094300861,9763.21177848987,0.0
2025-02-03,32,833.3333333333333,0.0,9763.21177848987,10513.21177848987,0.43179809133243907
2025-02-03,33,318.65357945570094,0.0,10513.21177848987,10800.0,516.2045763157168
2025-02-03,34,0.0,7.813278750736458,10800.0,10791.318579165849,0.0
2025-02-03,35,0.0,28.478934906460267,10791.318579165849,10759.67531815867,0.0
2025-02-03,36,0.0,771.1199301739614,10759.67531815867,9902.875395743158,0.0
2025-02-03,37,3.532937565166435,0.0,9902.875395743158,9906.055039551808,0.0
2025-02-03,38,0.0,16.093438436745714,9906.055039551808,9888.173441288756,0.0
2025-02-03,39,7.209301130026574,0.0,9888.173441288756,9894.66181230578,0.0
2025-02-03,40,19.578286540735917,0.0,9894.66181230578,9912.282270192442,0.0
2025-02-03,41,0.0,9.492620869949747,9912.282270192442,9901.734913670276,0.0
2025-02-03,42,0.0,9.468135586242624,9901.734913670276,9891.214763018896,0.0
2025-02-03,43,40.319747417035046,0.0,9891.214763018896,9927.502535694228,0.0
2025-02-03,44,88.27896774407554,0.0,9927.502535694228,10006.953606663896,0.0
2025-02-03,45,790.5048993077774,0.0,10006.953606663896,10718.408016040896,0.0
2025-02-03,46,44.15463586247051,0.0,10718.408016040896,10758.14718831712,0.0
2025-02-03,47,0.0,667.0499447728625,10758.14718831712,10016.98058301394,0.0
2025-02-03,48,0.0,627.5503028853443,10016.98058301394,9319.70246869689,0.0
2025-02-03,49,0.0,634.9446104389767,9319.70246869689,8614.208457098028,0.0
2025-02-03,50,0.0,633.9412500000001,8614.208457098028,7909.829290431361,0.0
2025-02-03,51,0.0,582.8406999999997,7909.829290431361,7262.2285126535835,0.0
2025-02-03,52,0.0,511.4707166666666,7262.2285126535835,6693.927716357287,0.0
2025-02-03,53,0.0,479.5179166666667,6693.927716357287,6161.130031172102,0.0
