date,time_index,grid_purchase_kwh,price_yuan_per_kwh,grid_cost_yuan
2025-02-01,124,0.0,1.2226,0.0
2025-02-01,125,522.1156880497585,0.9332,487.2383600880347
2025-02-01,126,511.77316036363356,0.9068,464.07590181774293
2025-02-01,127,488.53361158609584,0.9371,457.80484741733045
2025-02-01,128,458.11063106219655,0.9371,429.2954723683844
2025-02-01,129,473.34571442496406,0.9871,467.239554708882
2025-02-01,130,458.43678369614076,0.7764,355.9303188616837
2025-02-01,131,411.05489929383936,0.4209,173.013007112777
2025-02-01,132,407.461745063664,0.3859,157.23948742006795
2025-02-01,133,433.2189855823989,0.4368,189.23005290239183
2025-02-01,134,426.9912689888053,0.4198,179.25093472150047
2025-02-01,135,431.8472979783526,0.4186,180.7712789337384
2025-02-01,136,410.9077753975317,0.4241,174.26598754609319
2025-02-01,137,409.25507794272977,0.4237,173.4013765243346
2025-02-01,138,378.5571702133612,0.4248,160.81108590663584
2025-02-01,139,407.1450590328232,0.424,172.62950502991703
2025-02-01,140,434.08914206958144,0.422,183.18561795336336
2025-02-01,141,411.02748746443433,0.424,174.27565468492014
2025-02-01,142,448.62966127412835,0.4271,191.60972833018022
2025-02-01,143,586.5489629573684,0.4276,250.80833656057072
2025-02-02,0,1417.5112608565432,0.4248,602.1587836118596
2025-02-02,1,1425.1214569486178,0.4245,604.9640584746883
2025-02-02,2,1421.1742807845287,0.4269,606.6993004669154
2025-02-02,3,1401.2345601099184,0.4272,598.6074040789572
2025-02-02,4,1415.4866291938547,0.4271,604.5543393286953
2025-02-02,5,1455.556443553091,0.4285,623.7059360624995
2025-02-02,6,646.2275843862677,0.4311,278.58871162892
2025-02-02,7,1456.7240818350929,0.4302,626.682700005457
2025-02-02,8,1451.0815988339805,0.4279,620.9178161410603
2025-02-02,9,622.0031148423794,0.4312,268.207743120034
2025-02-02,10,616.6456630195858,0.4333,267.1925657863865
2025-02-02,11,1055.1558843090163,0.4311,454.87770172561693
2025-02-02,12,1493.8017853769675,0.4293,641.2891064623321
2025-02-02,13,681.3611742894022,0.4324,294.62057176273754
2025-02-02,14,665.782457490409,0.4367,290.7471991860616
2025-02-02,15,642.7216078062631,0.4348,279.4553550741632
2025-02-02,16,644.0560619269096,0.4335,279.1983028453153
2025-02-02,17,595.870277777909,0.4357,259.6206800278349
2025-02-02,18,617.2044419521623,0.4374,269.96522290987576
2025-02-02,19,673.3078637546284,0.4371,294.3028672471481
2025-02-02,20,706.1353994291544,0.4356,307.5925799913397
2025-02-02,21,684.2414926287903,0.4353,297.8503217413124
2025-02-02,22,669.7170340675611,0.436,291.99662685345663
2025-02-02,23,686.4324796143767,0.4378,300.52013957517414
2025-02-02,24,699.9393200717752,0.4401,308.0432947635883
2025-02-02,25,690.9719444419994,0.4389,303.26758641559354
2025-02-02,26,684.9267846715547,0.4364,298.9020488306665
2025-02-02,27,717.4274429366717,0.4393,315.1658756820799
2025-02-02,28,709.6306282622352,0.4422,313.7986638175604
2025-02-02,29,676.0050488622193,0.4395,297.10421897494535
2025-02-02,30,707.6259566671126,0.4333,306.6143270238599
2025-02-02,31,717.7242719591012,0.4439,318.59780432264506
2025-02-02,32,1525.3237878324094,0.4301,656.0417611467193
2025-02-02,33,1465.0817372319138,0.3713,543.9848490342097
2025-02-02,34,805.2293397440493,0.5708,459.6249071259033
2025-02-02,35,836.4406725746013,0.9099,761.0773679756297
2025-02-02,36,92.87583106049374,0.9368,87.00607853747053
2025-02-02,37,868.0394002602617,0.8758,760.2289067479372
2025-02-02,38,901.7141389465002,0.8759,789.8114143032395
2025-02-02,39,870.1062284364195,0.8601,748.3783670781644
2025-02-02,40,865.4887646755336,0.8442,730.6456151390854
2025-02-02,41,827.2855831651922,0.8334,689.4598050098712
2025-02-02,42,835.3893029523941,0.8092,675.9970239490774
2025-02-02,43,803.2109289257487,0.7972,640.3197525396068
2025-02-02,44,754.5187963643915,0.7644,576.7541679409409
2025-02-02,45,1465.3412513895457,0.6899,1010.9389293336476
2025-02-02,46,695.1618420213049,0.86,597.8391841383223
2025-02-02,47,85.50183353997363,1.1617,99.32748002338737
2025-02-02,48,36.21926985705136,1.1683,42.3149729739931
2025-02-02,49,0.0,1.0956,0.0
2025-02-02,50,0.0,1.0849,0.0
2025-02-02,51,0.0,1.061,0.0
2025-02-02,52,0.0,1.043,0.0
2025-02-02,53,0.0,1.036,0.0
2025-02-02,54,0.0,1.0147,0.0
2025-02-02,55,0.0,0.9922,0.0
2025-02-02,56,0.0,0.97,0.0
2025-02-02,57,128.4662830016237,0.9422,121.04093184412986
2025-02-02,58,0.0,0.9569,0.0
2025-02-02,59,0.0,0.9977,0.0
2025-02-02,60,0.0,0.9919,0.0
2025-02-02,61,0.0,0.9588,0.0
2025-02-02,62,0.0,0.9549,0.0
2025-02-02,63,0.0,0.9839,0.0
2025-02-02,64,193.07131321214752,0.799,154.26397925650588
2025-02-02,65,868.6400918649053,0.5025,436.4916461621149
2025-02-02,66,901.8456627871212,0.4662,420.44044799135594
2025-02-02,67,938.9404295182344,0.5007,470.12747305978
2025-02-02,68,930.418272366946,0.4827,449.11290007152485
2025-02-02,69,874.1802854928742,0.4785,418.2952666083403
2025-02-02,70,847.5888015117728,0.4662,395.14589926478845
2025-02-02,71,860.108150245085,0.4432,381.19993218862163
2025-02-02,72,861.4644104270305,0.4411,379.99195143936316
2025-02-02,73,907.0864052146003,0.4551,412.8150230131646
2025-02-02,74,960.8204869145312,0.4463,428.81418330995524
2025-02-02,75,930.7596352440717,0.4113,382.8214379758867
2025-02-02,76,967.231631715243,0.5682,549.5810131406012
2025-02-02,77,207.29395537779965,0.8279,171.61866565728033
2025-02-02,78,139.28219598510373,0.8636,120.28410445273558
2025-02-02,79,113.77789131900693,0.8416,95.75547333407623
2025-02-02,80,168.29317360715186,0.8618,145.03505701464348
2025-02-02,81,151.40456054405217,0.8623,130.5561525571362
2025-02-02,82,0.0,0.9026,0.0
2025-02-02,83,0.0,0.9754,0.0
2025-02-02,84,0.0,1.0002,0.0
2025-02-02,85,0.0,0.9978,0.0
2025-02-02,86,0.0,1.0271,0.0
2025-02-02,87,0.0,1.0906,0.0
2025-02-02,88,0.0,0.9376,0.0
2025-02-02,89,1290.691728287412,0.6694,863.9890429155936
2025-02-02,90,1312.6176828735802,0.66,866.3276706965629
2025-02-02,91,1344.9736010930371,0.7217,970.6674479088449
2025-02-02,92,1276.3963688386368,0.7308,932.7904663472758
2025-02-02,93,659.3032892688778,0.7534,496.71909813517254
2025-02-02,94,659.7712263669303,0.7823,516.1390303868495
2025-02-02,95,700.6826936803268,0.8055,564.3999097595032
2025-02-02,96,757.0863657658517,0.8271,626.186133124936
2025-02-02,97,816.6524776159326,0.8519,695.706245681013
2025-02-02,98,868.2133715874656,0.8791,763.246374962541
2025-02-02,99,899.4069776049338,0.9024,811.6248565906923
2025-02-02,100,948.822784403139,0.9163,869.4063173485963
2025-02-02,101,991.1898395483364,0.9264,918.2382673575788
2025-02-02,102,1001.2161844477112,0.9462,947.3507537244243
2025-02-02,103,1017.3848316714959,0.9742,991.1363030143713
2025-02-02,104,1054.220763053509,0.9862,1039.6725165233706
2025-02-02,105,1096.569389385066,0.976,1070.2517240398245
2025-02-02,106,968.6228038240877,1.0742,1040.494615867835
2025-02-02,107,680.4459452292701,1.2313,837.8330923608004
2025-02-02,108,690.353559846255,1.2561,867.153106522881
2025-02-02,109,716.766975028469,1.2447,892.1598538179353
2025-02-02,110,707.8156468242621,1.2545,887.9547289410368
2025-02-02,111,695.9147709509249,1.2522,871.4244761847482
2025-02-02,112,265.885121790673,1.2881,342.4866253785659
2025-02-02,113,0.0,1.3466,0.0
2025-02-02,114,0.0,1.3523,0.0
2025-02-02,115,0.0,1.3445,0.0
2025-02-02,116,0.0,1.3483,0.0
2025-02-02,117,0.0,1.349,0.0
2025-02-02,118,0.0,1.3473,0.0
2025-02-02,119,0.0,1.3482,0.0
2025-02-02,120,0.0,1.3513,0.0
2025-02-02,121,0.0,1.34,0.0
2025-02-02,122,0.0,1.3489,0.0
2025-02-02,123,0.0,1.3952,0.0
2025-02-02,124,713.8353521529567,1.2226,872.7351015422048
2025-02-02,125,746.2325189516954,0.9332,696.3841866857222
2025-02-02,126,762.6360521258922,0.9068,691.5583720677591
2025-02-02,127,722.1591722483746,0.9371,676.7353603139519
2025-02-02,128,720.4161174537608,0.9371,675.1019436659193
2025-02-02,129,725.618068991145,0.9871,716.2575959011592
2025-02-02,130,665.452318381288,0.7764,516.657179991232
2025-02-02,131,585.0016612295341,0.4209,246.22719921151088
2025-02-02,132,574.8683381038708,0.3859,221.84169167428374
2025-02-02,133,570.528977271262,0.4368,249.20705727208724
2025-02-02,134,580.6124807296679,0.4198,243.7411194103146
2025-02-02,135,568.2968426366674,0.4186,237.889058327709
2025-02-02,136,543.2074630953396,0.4241,230.3742850987335
2025-02-02,137,543.1898860801075,0.4237,230.14955473214155
2025-02-02,138,551.6403009121252,0.4248,234.3367998274708
2025-02-02,139,577.2591208726411,0.424,244.75786724999983
2025-02-02,140,564.3583383417667,0.422,238.15921878022556
2025-02-02,141,580.3027519390353,0.424,246.04836682215094
2025-02-02,142,572.0027747310685,0.4271,244.30238508763935
2025-02-02,143,549.878773546616,0.4276,235.12816356853298
2025-02-03,0,1420.9778050051573,0.4248,603.6313715661909
2025-02-03,1,1426.1389727278545,0.4245,605.3959939229742
2025-02-03,2,1408.1806143099402,0.4269,601.1523042489134
2025-02-03,3,1401.4202482918108,0.4272,598.6867300702617
2025-02-03,4,1405.4090751701797,0.4271,600.2502160051837
2025-02-03,5,1418.9261706107804,0.4285,608.0098641067194
2025-02-03,6,651.8237462322933,0.4311,281.00121700074163
2025-02-03,7,1417.5992164184709,0.4302,609.8511829032262
2025-02-03,8,1434.6905355695137,0.4279,613.9040801701949
2025-02-03,9,687.011379476171,0.4312,296.239306830125
2025-02-03,10,652.8417139938567,0.4333,282.87631467353816
2025-02-03,11,1402.1321284119492,0.4311,604.4591605583913
2025-02-03,12,1435.8228392382787,0.4293,616.3987448849931
2025-02-03,13,692.3294211976796,0.4324,299.36324172587666
2025-02-03,14,622.6750122892854,0.4367,271.9221778667309
2025-02-03,15,657.4067634250914,0.4348,285.84046073722976
2025-02-03,16,693.3739764674337,0.4335,300.5776187986325
2025-02-03,17,678.5118233095798,0.4357,295.62760141598386
2025-02-03,18,665.7880264834671,0.4374,291.2156827838685
2025-02-03,19,657.3383047768091,0.4371,287.3225730179432
2025-02-03,20,671.4450612437305,0.4356,292.481468677769
2025-02-03,21,660.418246911865,0.4353,287.48006288073486
2025-02-03,22,680.8720137302543,0.436,296.86019798639086
2025-02-03,23,700.4138330237744,0.4378,306.64117609780845
2025-02-03,24,700.5327212542072,0.4401,308.3044506239766
2025-02-03,25,712.6241457206861,0.4389,312.77073755680914
2025-02-03,26,739.3029092726912,0.4364,322.63178960660247
2025-02-03,27,711.567137209008,0.4393,312.59144337591727
2025-02-03,28,728.8284573506725,0.4422,322.28794384046734
2025-02-03,29,701.1999408168174,0.4395,308.17737398899123
2025-02-03,30,727.1621607366839,0.4333,315.07936424720515
2025-02-03,31,710.4872546544525,0.4439,315.3852923411115
2025-02-03,32,1492.4801314246656,0.4301,641.9157045257487
2025-02-03,33,1499.034889104751,0.3713,556.5916543245941
2025-02-03,34,742.0817212492635,0.5708,423.5802464890796
2025-02-03,35,836.5177317602063,0.9099,761.1474841286117
2025-02-03,36,102.44915315937192,0.9368,95.97436667969961
2025-02-03,37,882.9777208984998,0.8758,773.3118879629061
2025-02-03,38,897.6332282299209,0.8759,786.2369446065877
2025-02-03,39,907.0801177966932,0.8601,780.1796093169359
2025-02-03,40,881.1131532074025,0.8442,743.8357239376892
2025-02-03,41,814.9223791300502,0.8334,679.1563107669839
2025-02-03,42,778.9686644137573,0.8092,630.3414432436125
2025-02-03,43,775.8321807503684,0.7972,618.4934144941936
2025-02-03,44,746.349801077409,0.7644,570.5097879435714
2025-02-03,45,1377.1619159744441,0.6899,950.104005830769
2025-02-03,46,680.5873858624705,0.86,585.3051518417246
2025-02-03,47,70.51297189380409,1.1617,81.91491944903221
2025-02-03,48,69.30933044798894,1.1683,80.97409076238547
2025-02-03,49,9.6882228943565,1.0956,10.61441700305698
2025-02-03,50,0.0,1.0849,0.0
2025-02-03,51,0.0,1.061,0.0
2025-02-03,52,0.0,1.043,0.0
2025-02-03,53,0.0,1.036,0.0
2025-02-03,54,0.0,1.0147,0.0
2025-02-03,55,0.0,0.9922,0.0
2025-02-03,56,0.0,0.97,0.0
2025-02-03,57,326.5436489892045,0.9422,307.6694260776285
2025-02-03,58,0.0,0.9569,0.0
2025-02-03,59,0.0,0.9977,0.0
2025-02-03,60,0.0,0.9919,0.0
2025-02-03,61,0.0,0.9588,0.0
2025-02-03,62,77.74005572157618,0.9549,74.2339792085331
2025-02-03,63,0.0,0.9839,0.0
2025-02-03,64,160.91235258536778,0.799,128.56896971570887
2025-02-03,65,866.9877875808736,0.5025,435.66136325938896
2025-02-03,66,918.5869832942751,0.4662,428.24525161179105
2025-02-03,67,864.5214033019229,0.5007,432.8658666332728
2025-02-03,68,777.4818730104898,0.4827,375.29050010216343
2025-02-03,69,767.8266464286783,0.4785,367.4050503161225
2025-02-03,70,810.6989204773441,0.4662,377.94783672653784
2025-02-03,71,835.4643233868117,0.4432,370.27778812503493
2025-02-03,72,867.1763685694011,0.4411,382.5114961759628
2025-02-03,73,901.7025961208928,0.4551,410.36485149461834
2025-02-03,74,857.7071759201978,0.4463,382.79471261318423
2025-02-03,75,833.7727909855832,0.4113,342.93074893237036
2025-02-03,76,707.1897399138163,0.5682,401.82521021903045
2025-02-03,77,94.12409907303356,0.8279,77.92534162256449
2025-02-03,78,75.44579362510694,0.8636,65.15498737464236
2025-02-03,79,67.17577958487186,0.8416,56.53513609862816
2025-02-03,80,102.27441905328976,0.8618,88.14009434012512
2025-02-03,81,126.03100037485319,0.8623,108.6765316232359
2025-02-03,82,0.0,0.9026,0.0
2025-02-03,83,0.0,0.9754,0.0
2025-02-03,84,0.0,1.0002,0.0
2025-02-03,85,0.0,0.9978,0.0
2025-02-03,86,0.0,1.0271,0.0
2025-02-03,87,0.0,1.0906,0.0
2025-02-03,88,0.0,0.9376,0.0
2025-02-03,89,1217.973520691652,0.6694,815.3114747509919
2025-02-03,90,1263.2901324221812,0.66,833.7714873986396
2025-02-03,91,1294.3150664783266,0.7217,934.1071834774083
2025-02-03,92,638.541578018801,0.7308,466.64618521613977
2025-02-03,93,651.732100172909,0.7534,491.0149642702696
2025-02-03,94,696.3932060018742,0.7823,544.7884050552661
2025-02-03,95,670.0258784678836,0.8055,539.7058451058803
2025-02-03,96,738.1894449070957,0.8271,610.5564898826588
2025-02-03,97,820.3192669136159,0.8519,698.8299834837094
2025-02-03,98,874.807584603687,0.8791,769.0433476251012
2025-02-03,99,881.0625052401228,0.9024,795.0708047286869
2025-02-03,100,931.80348724072,0.9163,853.8115353586717
2025-02-03,101,995.7243380354784,0.9264,922.4390267560672
2025-02-03,102,1052.1274585173112,0.9462,995.5230012490799
2025-02-03,103,1053.33072426086,0.9742,1026.1547915749297
2025-02-03,104,1059.935286851799,0.9862,1045.3081798932442
2025-02-03,105,1085.4137129438452,0.976,1059.3637838331929
2025-02-03,106,940.9007998127738,1.0742,1010.7156391588817
2025-02-03,107,688.7896702734694,1.2313,848.1067210077229
2025-02-03,108,660.4069267602713,1.2561,829.5371407035767
2025-02-03,109,692.9235152057433,1.2447,862.4818993765887
2025-02-03,110,675.194346846883,1.2545,847.0313081194147
2025-02-03,111,679.5559750555824,1.2522,850.9399919646003
2025-02-03,112,301.2868735419206,1.2881,388.0876218093479
2025-02-03,113,0.0,1.3466,0.0
2025-02-03,114,0.0,1.3523,0.0
2025-02-03,115,0.0,1.3445,0.0
2025-02-03,116,0.0,1.3483,0.0
2025-02-03,117,0.0,1.349,0.0
2025-02-03,118,0.0,1.3473,0.0
2025-02-03,119,0.0,1.3482,0.0
2025-02-03,120,0.0,1.3513,0.0
2025-02-03,121,0.0,1.34,0.0
2025-02-03,122,0.0,1.3489,0.0
2025-02-03,123,0.0,1.3952,0.0
2025-02-03,124,695.8977262473097,1.2226,850.8045601099608
2025-02-03,125,746.33851967381,0.9332,696.4831065595995
2025-02-03,126,744.3858340192146,0.9068,675.0090742886239
2025-02-03,127,732.5634915232447,0.9371,686.4852479064326
2025-02-03,128,719.5494039976717,0.9371,674.2897464862182
2025-02-03,129,747.3267353222619,0.9871,737.6862204366047
2025-02-03,130,682.6511810704052,0.7764,530.0103769830625
2025-02-03,131,566.7831285322669,0.4209,238.55901879923115
2025-02-03,132,564.8809215874305,0.3859,217.98754764058944
2025-02-03,133,561.2042337943435,0.4368,245.13400932136926
2025-02-03,134,561.0950208141589,0.4198,235.54768973778394
2025-02-03,135,557.2817679925579,0.4186,233.27814808168475
2025-02-03,136,541.1451603606429,0.4241,229.49966250894863
2025-02-03,137,544.5211657063736,0.4237,230.7136179097905
2025-02-03,138,544.5777029114869,0.4248,231.33660819679963
2025-02-03,139,557.7469448565023,0.424,236.48470461915696
2025-02-03,140,578.5209771662209,0.422,244.1358523641452
2025-02-03,141,586.5826608995919,0.424,248.71104822142698
2025-02-03,142,573.6787163883564,0.4271,245.018179769467
2025-02-03,143,547.264507192976,0.4276,234.01030327571652
2025-02-04,0,1419.6936318779515,0.4248,603.0858548217539
2025-02-04,1,1429.7874421033507,0.4245,606.9447691728724
2025-02-04,2,1394.5743420963709,0.4269,595.3437866409407
2025-02-04,3,1398.5400486819033,0.4272,597.4563087969091
2025-02-04,4,1414.411264884155,0.4271,604.0950512320226
2025-02-04,5,1430.8141072242843,0.4285,613.1038449456058
2025-02-04,6,1111.3775035372196,0.4311,479.11484177489535
2025-02-04,7,1451.9740463695593,0.4302,624.6392347481844
2025-02-04,8,1414.0747606325854,0.4279,605.0825900746833
2025-02-04,9,665.7886089795918,0.4312,287.08804819200003
2025-02-04,10,642.1023980439546,0.4333,278.22296907244555
2025-02-04,11,1401.2404844299185,0.4311,604.0747728377379
2025-02-04,12,1429.5003573994547,0.4293,613.684503431586
2025-02-04,13,666.1432597661749,0.4324,288.04034552289403
2025-02-04,14,633.4820031820154,0.4367,276.64159078958613
2025-02-04,15,657.9815220122555,0.4348,286.0903657709287
2025-02-04,16,670.1156991080079,0.4335,290.4951555633214
2025-02-04,17,671.503804707597,0.4357,292.57420771110003
2025-02-04,18,655.5133295931621,0.4374,286.7215303640491
2025-02-04,19,658.594496179345,0.4371,287.8716542799917
2025-02-04,20,692.8861543719768,0.4356,301.8212088444331
2025-02-04,21,671.9843021525019,0.4353,292.5147667269841
2025-02-04,22,672.8539620879257,0.436,293.3643274703356
2025-02-04,23,684.9108605525173,0.4378,299.8539747498921
2025-02-04,24,687.2803554972126,0.4401,302.47208445432324
2025-02-04,25,681.4561654655506,0.4389,299.09111102283015
2025-02-04,26,661.3632563946627,0.4364,288.6189250906308
2025-02-04,27,682.8825113110385,0.4393,299.9902872189392
2025-02-04,28,693.5787284174061,0.4422,306.70051370617693
2025-02-04,29,707.199943609745,0.4395,310.8143752164829
2025-02-04,30,720.2860481620808,0.4333,312.09994466862963
2025-02-04,31,706.080693889341,0.4439,313.4292200174785
2025-02-04,32,1536.4259519684047,0.4301,660.8168019416108
2025-02-04,33,1465.9763894455225,0.3713,544.3170334011226
2025-02-04,34,742.2604063765715,0.5708,423.682239959747
2025-02-04,35,856.9968704958749,0.9099,779.7814524641966
2025-02-04,36,105.02639027912733,0.9368,98.38872241348648
2025-02-04,37,851.7985674559307,0.8758,746.0051853779041
2025-02-04,38,890.0420338908718,0.8759,779.5878174850146
2025-02-04,39,928.6205087136574,0.8601,798.7064995446167
2025-02-04,40,902.2094372845695,0.8442,761.6452069556335
2025-02-04,41,824.5956587977605,0.8334,687.2180220420536
2025-02-04,42,774.2146848261582,0.8092,626.4945229613272
2025-02-04,43,749.7395947595776,0.7972,597.6924049423353
2025-02-04,44,748.9753991848779,0.7644,572.5167951369207
2025-02-04,45,1399.3732431518147,0.6899,965.4276004504369
2025-02-04,46,692.6202858923807,0.86,595.6534458674474
2025-02-04,47,66.99512817331845,1.1617,77.82824039894403
2025-02-04,48,23.062545524509233,1.1683,26.943971936284132
2025-02-04,49,0.0,1.0956,0.0
2025-02-04,50,0.0,1.0849,0.0
2025-02-04,51,0.0,1.061,0.0
2025-02-04,52,0.0,1.043,0.0
2025-02-04,53,0.0,1.036,0.0
2025-02-04,54,0.0,1.0147,0.0
2025-02-04,55,0.0,0.9922,0.0
2025-02-04,56,0.0,0.97,0.0
2025-02-04,57,208.02226178814664,0.9422,195.99857505679176
2025-02-04,58,0.0,0.9569,0.0
2025-02-04,59,0.0,0.9977,0.0
2025-02-04,60,0.0,0.9919,0.0
2025-02-04,61,0.0,0.9588,0.0
2025-02-04,62,0.0,0.9549,0.0
2025-02-04,63,0.0,0.9839,0.0
2025-02-04,64,157.70178272260569,0.799,126.00372439536194
2025-02-04,65,878.3196922621478,0.5025,441.3556453617292
2025-02-04,66,867.994981609984,0.4662,404.6592604265746
2025-02-04,67,846.573431908563,0.5007,423.8793173566175
2025-02-04,68,877.6286717614908,0.4827,423.6313598592716
2025-02-04,69,848.4993942794565,0.4785,406.0069601627199
2025-02-04,70,798.4994732933167,0.4662,372.26045444934425
2025-02-04,71,710.447057712737,0.4432,314.870135978285
